#Frame      Mode1    Mode2    Mode3
     717  -53.880  -35.366  -29.494
     718  -54.591  -38.834  -29.948
     719  -56.436  -34.789  -28.611
     720  -52.373  -33.184  -25.127
     721  -58.158  -31.494  -24.557
     722  -56.045  -34.641  -23.609
     723  -57.848  -28.683  -20.895
     724  -53.650  -32.079  -21.417
     725  -47.397  -35.816  -30.448
     726  -52.205  -31.523  -26.497
     727  -52.517  -31.772  -26.065
     728  -53.947  -31.004  -28.223
     729  -53.179  -29.891  -29.158
     730  -59.468  -30.590  -29.423
     731  -51.638  -28.932  -32.483
     732  -53.204  -32.463  -33.437
     733  -49.468  -32.908  -25.247
     734  -52.259  -34.004  -22.597
     735  -55.963  -31.544  -25.921
     736  -52.943  -29.081  -24.855
     737  -49.208  -29.850  -30.775
     738  -41.959  -31.509  -24.281
     739  -37.400  -34.166  -26.155
     740  -37.931  -34.230  -25.542
     741  -39.933  -35.269  -26.074
     742  -41.600  -38.140  -27.708
     743  -49.018  -34.656  -25.536
     744  -46.730  -36.934  -26.436
     745  -54.246  -27.223  -24.910
     746  -59.980  -29.381  -24.753
     747  -59.025  -31.001  -19.562
     748  -52.500  -37.581  -24.126
     749  -49.000  -43.140  -29.318
     750  -53.109  -39.708  -27.373
     751  -54.429  -38.112  -29.971
     752  -50.566  -35.061  -34.411
     753  -53.224  -36.467  -27.479
     754  -44.386  -32.864  -26.552
     755  -43.461  -34.876  -30.331
     756  -40.273  -36.885  -28.474
     757  -41.855  -36.936  -33.643
     758  -43.531  -36.247  -29.534
     759  -42.528  -39.072  -33.086
     760  -42.669  -38.789  -33.884
     761  -47.252  -35.440  -34.621
     762  -43.542  -30.188  -35.345
     763  -44.097  -33.670  -29.534
     764  -42.540  -34.053  -28.122
     765  -49.968  -33.652  -31.069
     766  -47.789  -35.977  -28.088
     767  -42.749  -38.614  -28.619
     768  -49.177  -36.176  -21.337
     769  -50.923  -35.368  -24.513
     770  -52.954  -34.394  -29.385
     771  -50.802  -29.605  -33.853
     772  -48.301  -35.407  -33.485
     773  -55.391  -36.442  -28.540
     774  -53.506  -39.522  -29.209
     775  -50.982  -35.555  -24.265
     776  -49.802  -33.516  -27.232
