#Frame     o_angle_m1   o_angle_m2
       1      39.3562      35.6362
       2      40.3387      37.3247
       3      39.5861      34.6199
       4      40.0351      34.8266
       5      40.1802      35.4476
       6      40.8183      37.2505
       7      40.8858      41.0035
       8      40.8314      38.7634
       9      39.8360      40.6904
      10      41.3988      42.8990
      11      38.0635      40.2328
      12      38.2867      40.1056
      13      38.8407      40.6784
      14      41.9141      47.0522
      15      38.2203      42.1845
      16      42.3597      43.5110
      17      41.2875      41.7762
      18      41.5960      40.3924
      19      39.7418      43.2807
      20      45.0320      42.3544
      21      41.9974      43.2031
      22      42.0437      44.0498
      23      40.8097      44.3070
      24      41.2754      42.5901
      25      39.9214      40.8688
      26      42.4476      40.9990
      27      41.8881      46.5737
      28      40.7238      40.9711
      29      42.0737      40.6162
      30      40.4388      41.3653
      31      42.3212      41.9723
      32      41.3480      42.7519
      33      42.8490      43.7171
      34      40.6581      43.0175
      35      39.8377      46.0424
      36      42.1542      44.2826
      37      44.4601      45.0951
      38      41.1279      42.9732
      39      46.4585      47.4310
      40      47.0393      46.8255
      41      46.6415      45.9838
      42      46.1865      47.1202
      43      42.7669      46.3575
      44      43.6089      43.4880
      45      43.9063      43.6861
      46      44.3464      45.5019
      47      47.9335      45.6201
      48      46.2965      43.1603
      49      43.8146      42.7138
      50      44.4403      43.6097
      51      44.1554      41.9321
      52      41.6614      42.0818
      53      44.5252      42.0733
      54      44.1101      41.5451
      55      44.5271      44.2581
      56      43.2195      46.2022
      57      47.9989      44.5236
      58      45.9122      44.4120
      59      45.9416      41.8747
      60      44.6594      41.4625
      61      42.6102      39.2352
      62      43.2203      38.8714
      63      43.1161      40.1338
      64      43.4413      41.7211
      65      41.7364      43.6901
      66      43.8486      42.9275
      67      44.4548      40.9635
      68      44.3221      42.2492
      69      45.6687      43.7174
      70      42.2712      42.7216
      71      42.6794      41.9389
      72      43.2470      43.3673
      73      41.9843      42.0605
      74      44.6444      41.9737
      75      43.5869      40.9472
      76      41.2348      36.2133
      77      43.5208      39.8462
      78      46.3723      41.6018
      79      45.4958      41.9482
      80      45.7200      44.1280
      81      42.8382      42.9528
      82      44.1205      42.8313
      83      43.2878      40.0093
      84      42.9283      38.8224
      85      38.0398      41.3857
      86      43.3957      45.2087
      87      45.1290      43.9852
      88      44.5177      39.9845
      89      45.8905      43.6063
      90      40.8638      41.4940
      91      36.9711      40.0697
      92      36.5820      40.0199
      93      38.4170      40.0986
      94      37.8503      42.2381
      95      39.8085      43.7282
      96      36.4542      43.4883
      97      38.4892      44.7118
      98      42.6991      48.2393
      99      42.7637      46.5667
     100      42.6455      46.9421
     101      43.5690      47.0402
     102      43.7429      46.6217
     103      38.9273      44.2837
     104      40.2213      40.8212
