#Frame       chi1:120     chi2:120     chi3:120
     122     -89.3799     -37.6229     101.5477
     123     -89.1712     -13.6017     123.4152
     124     -76.1369     -56.6951     166.9138
     125     -97.8986     -53.7305     162.6807
     126     -82.2139     -65.8831     167.7209
     127    -178.3821      64.1413      75.5905
     128    -177.6132      57.4265      86.5874
     129     174.9613      64.7549      68.5380
     130     179.7530      62.0515      68.6963
     131    -178.3431      54.0218      66.8222
     132    -179.1105      37.7627     115.0578
     133    -169.7828      23.3128      83.9876
     134     169.4142      55.1431      50.4094
     135    -177.0113      53.2037      44.9983
     136    -171.1436      29.5561      53.1048
     137    -175.0954      40.3530      59.8482
     138    -147.2445     -44.6171     107.7505
     139    -170.6472       2.7546      62.1093
     140    -168.8122      21.9554      56.6359
     141     -84.1431     -65.3484     105.8132
     142    -113.7986     -57.2830     114.3184
     143    -104.1500     -55.9454     108.8594
     144    -106.3995     -72.1896     113.0845
     145     -99.0589     -78.3520     124.8048
     146    -136.4144     -26.3266      87.6640
     147     173.7612      52.5311      21.8951
     148    -174.9429      45.4237      61.0437
     149    -175.1199      53.4710      48.4611
     150    -173.3352      52.0127      52.4331
     151     175.5245      31.7215      57.4646
     152    -172.2305      37.5051      51.6763
     153     178.7372      72.2850      19.6767
     154    -166.9386      38.6406      63.1438
     155     171.6238      50.2125      45.5506
     156    -169.5923      36.0300      39.5883
     157     168.8071      50.8809      36.2916
     158    -173.7493      63.6035      31.4355
     159    -164.3289      34.2024      65.2645
     160    -168.3527      41.5137      59.2504
     161    -178.9528      44.5936      65.6093
     162    -104.4581     -71.2819     156.1258
     163    -167.6822      40.6318      63.2787
     164     176.5853      57.6433      57.5613
     165    -112.0054     -59.9522     159.6538
     166    -107.3383     -49.5742    -171.4668
     167     -98.7956     -80.0957    -161.7786
     168     -84.6638     -66.8175     147.2742
     169     -82.8852     -62.0712     154.7300
     170     -86.8741     -69.6885     135.5854
     171    -170.1864      57.1769     123.3479
     172    -163.3647      52.3636      99.5804
     173    -170.9286      81.9512     127.3714
     174    -176.6523      70.1236     116.7727
     175    -160.1463      42.8816     100.6953
     176    -163.7284      57.5666     131.6918
     177    -158.1854      73.1421      91.5075
     178     172.2552      85.5223      76.1950
     179    -171.0926      42.6416      78.7422
     180    -172.1551      57.2894      77.9754
     181    -178.5914      48.1507      88.2466
     182     178.0383      42.9078      91.6433
     183     164.5571      69.3303      88.0175
     184    -170.3584      62.0808      95.9555
     185    -175.3815      54.1101      81.7135
     186    -124.5286     -14.0022     106.2203
     187    -176.4719      45.3100     105.3169
     188     173.5987      53.9815      75.8811
     189    -174.0999      80.4774      91.9000
     190     174.7659      82.4241     118.0568
     191    -176.1431      51.2292      60.5895
     192     169.4432      57.6120      98.2106
     193    -164.5145      53.7434      99.0049
     194    -178.4366      70.3968      96.9710
     195     177.6113      97.3363      78.9568
     196     176.1312      67.9854      72.5791
     197    -176.0040      68.4978      86.3009
     198    -130.4995      33.9427      96.9617
     199    -168.0157      64.2088     106.2309
     200     176.6433      80.4735      78.3388
     201    -147.7603      46.6452      62.4891
     202    -162.5420      42.2265      61.3026
     203    -164.3779      41.5320      52.0515
     204    -165.9975      31.6341      66.4043
     205    -167.8132      47.7818      67.8122
     206    -161.6577      39.8325      72.4697
     207    -153.9382      33.4102      63.4111
     208    -165.2587      46.2957      73.0040
     209    -158.4115      36.6129     103.7073
     210    -166.0923      43.8055      76.9744
     211    -166.3676      56.4724      87.9634
     212    -167.7076      47.6584     103.1375
     213    -164.0137      53.5748      77.9129
     214    -159.3972      61.2458      48.2268
     215    -168.3883      54.6035      74.8015
     216    -167.0678      53.9342      60.6609
     217    -160.1094      42.3148      74.6342
     218    -154.9096      34.8539      80.1296
     219    -169.6239      46.4231      87.0296
     220    -164.1055      46.1694      86.6489
     221    -166.3006      38.2753      73.6561
     222    -169.3455      49.7083      88.2323
     223    -164.2154      35.6980      86.6261
     224    -162.4609      57.2599      39.8633
     225    -146.7607      39.3107      70.3855
     226    -160.0900      47.4327      69.1924
     227    -150.4565      42.3519      86.1370
     228    -170.1606      56.6976      75.7619
     229    -172.1524      49.1697      85.6250
     230    -164.6506      60.7337      57.0616
     231    -176.2405      57.1437      71.8020
     232    -174.5131      51.2148      96.7655
     233    -168.1980      49.3956     100.2602
     234    -173.2028      50.3265      76.2862
     235    -176.2776      60.2268      78.5994
     236    -164.0462      34.6774      77.5807
     237    -176.2044      58.4935      65.2116
     238    -168.7517      48.0599      75.4708
     239    -164.2847      41.6177      81.7398
     240    -164.9545      42.2664      87.4185
     241    -163.2602      36.3414      85.9706
     242    -166.8902      41.6983      66.0931
     243    -166.3712      45.6200      70.0054
     244    -173.8961      55.0076      70.1487
     245    -167.1325      34.7428      67.4182
     246     179.4166      51.0352      67.5642
     247    -173.2502      54.4811      62.5046
     248    -167.1194      41.2930      80.2099
     249    -164.5298      38.4385      63.5709
     250    -164.7733      50.6843      68.1234
     251    -168.3071      47.6389      64.8138
     252    -158.8757      38.8795      77.9872
     253    -160.4576      37.8273      92.5740
     254    -174.1920      46.4638      72.2716
     255    -161.4686      41.2223      82.8187
     256    -164.2779      44.8513      98.4018
     257     175.5440      64.4131      81.5718
     258    -165.4005      39.4501      89.2865
     259    -176.8099      53.4084      71.8374
     260    -153.0864      45.3549      73.5477
     261    -167.9815      61.3634      86.1667
     262    -171.2682      50.9467      78.9752
     263    -172.8821      61.0417      77.9675
     264    -173.1662      53.3606      74.6458
     265     178.7262      59.2134      74.6853
     266    -166.0237      50.2818      81.4678
     267    -176.1399      53.8085      82.2184
     268    -167.3264      54.5714      67.5399
     269    -166.5444      43.0583      92.6141
     270     176.8400      64.1678      75.7088
     271    -178.1551      62.6481      86.7138
     272    -175.3514      62.5936      69.8646
     273    -165.6908      53.0422      57.5446
     274    -162.2843      50.4434      67.8530
     275    -158.0517      42.4853      63.6424
     276     179.6222      69.1354      60.0702
     277    -170.2137      54.0168      31.7084
     278    -164.5773      78.5916      39.4810
     279    -174.1353      78.8294      53.6773
     280    -163.6812      51.9623      78.9445
     281     177.0172      53.4513      70.1289
     282    -175.8269      47.5176      85.7552
     283    -177.0326      50.9457      70.7842
     284    -171.5574      43.8976      58.0360
     285    -179.4090      58.0348      56.4956
     286    -162.7499      39.7120      71.3003
     287    -165.2123      51.7550      76.5196
     288    -168.1310      60.4962      73.7112
     289    -167.0606      33.8687      55.2894
     290    -159.9836      43.1811      73.2531
     291    -164.8735      56.1179      84.1526
     292    -175.2728      58.7539      66.8624
     293    -161.2030      49.0910      62.3071
     294    -168.0639      80.4376      35.6503
     295    -158.6317      61.5891      13.0931
     296    -156.0049      37.7190      98.5018
     297    -168.6906      56.9342      77.6922
     298    -167.0409      55.2177     101.0698
     299    -163.6699      52.9697      55.0246
     300    -172.2231      55.3260      12.7417
     301    -177.4423      67.3106      66.9973
     302    -172.0639      69.1643      64.5731
     303    -170.2542      47.0858      69.9597
     304    -173.9398      61.9234      54.5378
     305     170.7770      53.5341      10.0571
     306    -168.3428      55.7920      65.6756
     307    -179.6163      73.5305      39.7127
     308    -172.1152      52.9695      52.8389
     309    -176.1651      68.2821      38.2642
     310    -173.4915      65.0468      24.4535
     311    -169.3049      43.0669      76.3558
     312    -168.5992      59.0701      41.2935
     313     179.5573      59.7267      58.2756
     314    -163.4395      62.9810      86.7295
     315    -155.8229      41.2293      69.8157
     316    -171.3433      66.8548      58.5369
     317    -159.0769      64.5337      48.7782
     318    -169.9204      68.5890      83.4033
     319    -173.4980      60.5475      52.1599
     320    -170.8158      65.4254      71.8823
     321    -173.2196      61.6711      76.3658
     322    -174.8409      58.1879      47.6251
     323    -172.9708      48.1354      80.8003
     324    -169.8465      48.9746      55.2662
     325    -153.3362      44.6267      84.7230
     326    -176.0111      65.0124      67.6742
     327    -168.7610      56.4104      76.7152
     328    -162.1668      55.5856      85.2470
     329    -170.0425      42.3323      86.6243
     330    -171.4029      52.1569      63.9827
     331    -165.4428      49.5563      82.2364
     332    -165.7975      48.5496      85.6024
     333    -168.9062      51.0736      71.2602
     334    -161.0411      26.1389      72.6793
     335    -166.5854      51.1894      76.2400
     336    -177.5944      61.5068      57.3139
     337    -166.2428      58.8239      62.8729
     338    -165.4693      39.3575      79.8147
     339    -162.9309      44.5921      68.6942
     340    -178.0335      55.3066      66.2292
     341    -171.1273      44.7957      82.4864
     342    -169.1342      57.6729      68.4289
     343    -174.7150      52.6774      89.7534
     344    -173.6269      60.2045      69.4097
     345    -170.2657      48.4832      96.6376
     346    -175.4175      51.4708     100.2381
     347    -167.2095      44.1403      91.0369
     348    -172.7904      47.6291      79.8251
     349    -171.5747      63.3481      97.7173
     350    -171.7742      62.2857      84.6065
     351    -178.1788      62.8155      72.4646
     352    -173.9893      59.3085      65.0191
     353    -177.6263      52.6691      53.0292
     354    -177.1029      57.2292      81.8331
     355    -165.2357      54.1156      94.6490
     356    -159.6670      44.1491      86.1792
     357    -165.7054      40.7241      69.7274
     358    -149.4504      47.2417      74.8606
     359    -154.7791      79.1696      68.9159
     360    -156.5431      48.5957      60.8574
     361    -150.1279      30.6890      86.9629
     362    -154.8835      30.1573      72.8345
     363    -161.7031      40.8806      62.0311
     364    -178.3437      55.9286      73.7628
     365    -174.7965      52.5697      64.2488
     366    -170.0714      51.5343      81.2136
     367    -179.5741      60.9719      95.2463
     368    -171.7005      52.5409      67.8766
     369    -171.7199      63.4230      72.5820
     370    -167.8735      48.3871      87.4792
     371    -170.3809      56.9370      37.9327
     372    -162.1428      60.4389      70.9122
     373    -171.2030      65.1589      78.2352
     374    -158.2754      39.4755      98.8271
     375    -160.8008      44.1670      89.2720
     376    -165.8183      44.6443      93.7401
     377    -165.5008      42.0431      58.6542
     378    -166.3689      67.4698      58.0311
     379    -165.3335      66.9919      47.7852
     380    -172.3475      64.2461      26.1551
     381    -151.3470      61.3009      50.4842
     382    -149.1739      27.1063      81.8746
     383    -164.0237      39.1711      85.9253
     384    -168.2056      44.9450     100.4882
     385    -169.5440      47.7366      90.7348
     386    -167.7164      65.2928      91.1852
     387    -170.3670      42.1744      79.2595
     388    -172.0856      59.6359      75.6351
     389    -174.0753      74.5444      47.7517
     390    -164.7043      76.4537      82.1121
     391     178.5114      74.7451      91.8641
     392    -174.7613      63.3627      72.9837
     393    -177.7175      53.5274      93.1992
     394    -171.8478      51.5971      63.0460
     395    -173.8227      73.1883      75.5884
     396    -167.9917      49.4310      70.7120
     397     179.3540      58.6260      74.7952
     398    -172.1647      46.9999      70.5433
     399    -174.3979      50.3264     117.6182
     400    -172.8282      45.2345      72.8063
     401    -177.9348      60.6321      85.7468
     402    -161.2076      35.2369      79.6139
     403    -165.6678      38.1647      85.5892
     404    -163.3028      48.2537      81.3710
     405    -174.0091      51.8496      68.0854
     406    -163.4738      44.6367      64.4280
     407    -173.1579      50.1977      78.3348
     408    -179.4389      60.7250     120.5872
     409    -172.6585      67.6757     127.6524
     410    -164.9491      67.9960      80.1214
     411    -169.3492      50.3759      80.6241
     412    -160.7744      40.3069      81.8940
     413    -154.0700      39.8063      46.0331
     414    -163.7493      63.4863      68.1403
     415    -167.9266      51.7620      96.3168
     416    -176.0269      56.2916      84.2018
     417     178.1717      58.6193      76.9810
     418    -158.0615      65.0487      85.2579
     419    -165.0908      46.6915      59.3073
     420    -169.4997      51.6435      62.7897
     421    -153.2878      55.2835      51.8133
     422    -163.2926      46.7292      67.7425
     423    -156.3237      62.3545      46.0201
     424    -150.9660      53.0608      64.1303
     425    -157.5964      67.7461      48.5313
     426    -157.4277      48.6474      74.4012
     427    -172.8005      58.0188      67.8239
     428    -162.9708      54.1710      78.0924
     429    -162.9207      41.0081      56.6085
     430    -161.0564      58.3955      56.4911
     431    -174.9271      70.4510      46.7345
     432    -166.9237      72.9152      53.9825
     433    -157.2748      68.1207      70.8115
     434    -161.4090      49.8387      97.2926
     435    -165.2312      87.7682      60.9338
     436    -175.6293      83.4435      74.9349
     437    -172.0518      66.9050      88.2690
     438    -164.7002      46.7595      79.3951
     439    -169.8460      50.9307      89.5513
     440    -160.8789      51.0982      81.0180
     441    -169.4258      69.0126      54.7937
     442    -151.5664      28.3445      78.9353
     443     179.3232      63.6283      81.6650
     444    -174.1543      47.9175      78.8092
     445    -167.6263      50.3465      93.6364
     446    -165.1400      53.0984      71.1550
     447    -173.9746      59.2988      73.1214
     448     172.7263      62.5715      79.8376
     449    -179.8451      60.5362      64.7670
     450    -167.3089      46.1025      71.8089
     451    -172.9306      50.8781      50.4755
     452    -154.6685      37.1380      91.4945
     453     177.4324      70.3420      49.6525
     454     178.7987      53.5725      35.0328
     455    -164.7766      35.4217      80.2553
     456    -169.4062      49.9296      87.1681
     457     179.3596      61.1452      79.2277
     458     174.2999      65.0084      89.2945
     459    -176.2428      57.9376      94.8826
     460    -175.1464      50.9292      79.6342
     461    -168.6079      49.4825      91.9168
     462    -177.2397      60.0494      74.7547
     463    -171.8261      52.2165      73.0084
     464    -173.1581      59.1120      85.2057
     465    -170.0825      43.8807      74.8816
     466    -170.6528      44.0191      72.9309
     467    -178.3540      61.9200      72.6658
     468    -169.0534      50.2991      71.8706
     469    -171.1195      40.0236     103.3117
     470    -164.3573      31.5875      77.8283
     471    -176.1653      55.2948      78.7007
     472    -160.2280      43.4682      89.1315
     473    -175.9842      55.2331      95.6890
     474    -178.6392      57.3156      70.1809
     475    -171.1887      60.2146      54.8555
     476    -166.0927      53.8933      78.2133
     477     179.3126      62.3312      88.0778
     478    -178.9607      55.1154      93.4647
     479    -173.1551      51.4297      72.1409
     480    -173.3287      57.5338      75.8976
     481    -175.9752      53.2503      68.3868
     482    -177.7539      61.3553      68.8040
     483     174.7014      63.9075      76.3867
     484    -175.6400      54.7491      86.7431
     485    -159.8266      41.0602      72.0523
     486    -168.0911      45.5868      52.2533
     487    -171.0347      48.7130      85.0544
     488    -164.4405      42.5350      85.5218
     489    -158.7171      45.0982      71.4419
     490    -151.2563      46.4902      80.4242
     491     179.7406      67.1726      94.4327
     492    -171.1922      57.4330      75.7227
     493    -164.3618      71.5408      66.5176
     494    -167.7656      47.0800      71.5931
     495    -169.2514      53.5627      82.7889
     496    -177.3716      48.9880      96.7891
     497     176.1931      67.5717      56.0308
     498     171.4444      65.9297      89.1534
     499    -162.2778      52.8170      59.2304
     500    -165.9866      50.3243      77.3641
     501    -170.0028      55.9434      61.6552
     502    -173.1647      52.4110      87.4399
     503    -152.4217      49.7487      80.5213
     504    -163.4160      52.8414      81.1750
     505    -156.8254      48.5668      74.1043
     506    -169.9125      57.5169      73.5051
     507    -172.8790      60.5455      58.7842
     508    -176.4611      59.6171      53.5868
     509    -163.4429      25.4564      83.0397
     510    -170.6687      47.6947     134.7434
     511    -170.6153      49.2282     106.2015
     512    -169.4171      58.1856      77.9846
     513    -165.1191      62.1596      83.0317
     514    -173.3969      47.9909      79.1706
     515     176.9377      58.4435      70.4775
     516    -172.0647      68.3842      71.3986
     517    -172.2552      47.0299     100.3958
     518    -164.9740      56.6418      74.7425
     519    -179.0731      50.4221      95.8626
     520    -167.2526      46.8544      63.7723
     521    -157.6095      38.2624      91.3678
     522     177.8502      60.4301      98.0546
     523    -171.3153      47.5722      70.8292
     524    -167.0853      46.9503      82.3478
     525    -179.1828      61.2386      46.7269
     526    -168.1509      45.2248      69.3988
     527    -176.7792      63.3127      69.0176
     528    -175.4387      43.8749      73.5058
     529    -171.5275      50.3527      90.9477
     530     177.9147      66.8995      60.7246
     531    -172.6252      58.9673      78.4744
     532     179.8507      51.8642      89.1976
     533    -170.6659      49.8295      98.6721
     534    -169.4992      53.3360      68.8365
     535    -174.3949      56.9712      85.4711
     536    -176.2062      66.1849      82.7414
     537    -172.8744      57.6925      70.6324
     538    -168.0622      47.5122      89.0409
     539    -167.4353      50.5072      72.1365
     540    -167.9515      47.0935      91.1853
     541     174.8204      66.3184      64.5435
     542    -177.7207      58.9651      59.8517
     543    -163.9665      54.2322      94.7292
     544    -163.2627      56.3173      76.8984
     545    -165.4854      49.1818      83.9359
     546     179.6523      60.3507      93.6000
     547     175.5673      65.3646      85.3649
     548    -178.0318      49.7902      89.4372
     549    -171.5111      67.5227      84.0742
     550    -167.9519      52.6784      54.6721
     551     -73.4993     -74.0986    -172.3495
     552     -87.2165     -64.5476     166.3060
     553     -79.7116     -64.5639     140.1286
     554     -85.9582     -49.2312     160.6680
     555     -74.0242     -63.8991     170.7623
     556     -84.5557     -53.4617     163.7939
     557     -63.3196     -76.2539    -173.7926
     558     -91.2856     -42.3907     116.9769
     559     -68.0558     -78.8807     159.6023
     560     -73.3375     -54.7609     159.9886
     561     -81.7194     -82.7735    -176.4936
     562     -68.6706     -74.7985     179.4199
     563     -74.4920     -76.3375     164.4434
     564    -101.2169     -52.8855     152.7510
     565     -87.0026     -58.1421     160.5423
     566     -90.9697     -66.9669     178.2541
     567     -90.8641     -68.6420     167.4091
     568     -84.6368     -72.9976    -175.6046
     569     -79.7338     -54.1910     128.9264
     570     -67.8944     -65.0552     143.7549
     571     -81.4498     -54.7570     139.6051
     572     -84.3099     -60.4194     150.4682
     573    -100.4348     -65.2643     177.1606
     574     -69.4950     -69.0187     154.6901
     575     -88.4942     -67.1298     147.8576
     576    -118.6291     -33.5065     131.0899
     577     -97.1956     -68.3557     178.7570
     578     -99.0502     -67.7186    -173.7272
     579     -91.4979     -73.7365     172.7038
     580     -74.6657     -68.8184     157.3326
     581     -84.1646     -69.1227     137.6151
     582     -87.9174     -65.6831     167.6432
     583    -102.4524     -57.7546     159.4919
     584    -114.9087     -33.8838     140.1582
     585     -84.6350     -78.3437    -178.3191
     586     -72.5366     -74.0162     160.6625
     587     -80.8097     -57.9356     121.9196
     588     -90.1041     -61.1022     139.5806
     589     -80.2598     -53.3295     146.9920
     590     -82.8929     -58.5012     150.9571
     591     -75.3916     -55.8756     156.8344
     592     -76.4454     -45.6224     140.7797
     593     -80.9538     -67.9635     172.4519
     594    -100.6756     -59.7833     167.0524
     595     -89.4304     -77.5788     150.7693
     596     -71.2516     -68.0780     158.0388
     597     -92.2895     -55.7064     142.8382
     598     -72.0612     -64.6448     152.7077
     599     -82.4779     -66.0376     167.4455
     600     -80.9647     -65.8576     169.1575
     601     -63.9120     -69.5497    -179.3096
     602     -82.3675     -62.0716     134.3665
     603     -86.1673     -58.1182     134.8372
     604     -83.0929     -65.3711     163.3984
     605     -88.4981     -57.3518     153.0596
     606     -74.3499     -69.1942     161.8278
     607     -82.9243     -57.3999     149.8759
     608     -76.2538     -67.4898     156.9744
     609     -70.1313     -66.7952     150.2496
     610     -67.2250     -65.1396     143.6494
     611     -83.6067     -58.2596     165.3783
     612    -102.0739     -44.9319     140.4647
     613     -82.7263     -51.5568     148.1568
     614     -83.5670     -68.7610     138.8054
     615     -85.3525     -70.5515     160.2803
     616     -74.3803     -66.6938     151.5855
     617     -87.3706     -43.6116     134.2059
     618    -101.2435     -58.6048     140.5399
     619     -76.7835     -63.2057     167.9414
     620     -83.3791     -58.8435     138.9439
     621     -83.9657     -65.4924     145.5918
     622     -86.7927     -54.8922     103.8319
     623     -69.0195     -72.2235     131.9179
     624     -75.1815     -66.1509     146.3102
     625     -63.1769     -53.0654     149.4639
     626     -79.3142     -71.2949     156.2747
     627     -78.7287     -57.0018     109.5294
     628     -63.7207     -59.1727     157.0028
     629     -68.5365     -71.8324     129.5309
     630     -56.3572     -57.2289      98.7579
     631     -61.3741     -73.1337     120.7300
     632     -73.5769     -72.2538     128.8300
     633     -50.3017     -77.0350      48.8128
     634     -71.7561     -63.3660      94.5259
     635     -61.2138     -54.0472      71.6398
     636     -56.1913     -56.7158      90.6910
     637     -58.0343     -77.4152      67.8078
     638     -53.1171     -82.9381      54.6618
     639     -72.6004     -56.0300      53.4461
     640     -73.4270     -58.8097     -17.1421
     641     -87.1458     -52.4949     -25.0976
     642     -76.2654     -39.0348     -64.2877
     643     -72.1210     -82.5096     -23.7784
     644     -69.3816     -59.1854     -25.8382
     645     -66.7593     -46.4711     -46.5002
     646     -64.7672     -56.8022     -21.6902
     647     -83.0257     -46.5080     -47.7940
     648     -80.8738     -55.8633     -31.1083
     649     -65.2853     -77.4798       7.3200
     650     -66.5708     -70.6492       0.0000
     651     -70.6910     -36.3976     -52.8498
     652     -71.2765     -65.5215     -33.8322
     653     -79.5763     -51.0770     -28.3461
     654     -72.2835     -45.3509     -33.4829
     655     -66.9145     -53.6584     -67.5973
     656     -60.7106     -75.9736    -112.3096
     657     -61.4314     -51.6035     -38.1987
     658     -62.8141     -47.1618    -105.6459
     659     -71.3061     -56.3045     -65.4143
     660     -73.2117     -70.3656     -57.7101
     661     -70.9666     -43.3035     -39.8328
     662     -81.4373     -57.2435     -52.4670
     663     -81.2166     -39.6937     -65.5442
     664     -62.0364     -55.4957     -41.7893
     665     -69.6001     -55.4198     -82.9937
     666     -55.1401     -66.8977    -100.0259
     667     -66.0838     -57.7607    -100.7276
     668     -61.9116     -39.9843     -49.9939
     669     -75.8894     -35.7231     -45.5863
     670     -66.0628     -77.1072       3.2459
     671     -84.0466     -51.0696     -53.4436
     672     -79.3077     -62.5031     -21.9835
     673     -70.5260     -46.0198     -35.9172
     674     -68.6449     -49.1331     -38.7800
     675     -59.7000     -75.9285      -2.0215
     676     -71.2048     -52.2802     -18.5253
     677     -63.1222     -67.3402     -63.0377
     678     -67.9283     -62.2312     -85.5343
     679     -55.9983     -56.3438     -25.2551
     680     -81.1477     -52.2637     -60.2827
     681     -80.8925     -35.7796     -66.0231
     682     -64.0135     -54.4309     -22.3614
     683     -68.7131     -53.0677     -44.1188
     684     -79.5803     -75.6959     -67.5082
     685     -51.8848     -54.5368     -27.2542
     686     -70.7979     -58.3540     -35.6352
     687     -85.6877     -59.5908     -70.7067
     688     -76.0866     -59.7090     -59.7940
     689     -75.3022     -52.6056     -61.3873
     690     -64.0770     -59.0726     -51.2567
     691     -62.0659     -64.7972     -55.2641
     692     -63.9168     -50.9797     -36.5807
     693     -50.6739     -59.7138     -35.6336
     694     -59.1221     -40.1773     -36.8636
     695     -66.2794     -42.9047     -56.1720
     696     -80.6618     -48.6089     -97.8636
     697     -75.0722     -44.1958     -30.2808
     698     -63.8762     -55.0627     -39.8816
     699     -57.7007     -59.2176     -57.3565
     700     -64.9080     -60.2830    -108.8484
     701     -64.4032     -87.6983    -106.0587
     702     -72.5791     -73.5756    -158.2003
     703     -79.1333     -64.2002     -95.4550
     704     -76.1229     -50.9831    -110.9171
     705     -50.3008     -94.1049     -53.8071
     706     -69.6507     -85.3618      25.6123
     707     -68.9471     -59.1545     134.0753
     708     -71.0654     -67.3983     146.0254
     709     -86.0558     -43.2962     128.9930
     710     -53.5626     -55.1137     112.1244
     711     -64.0903     -48.4812     116.7209
     712     -58.8143     -57.2548     136.6067
     713     -75.0130     -37.2275     121.8272
     714     -79.2838     -36.9093     121.8904
     715     -64.7522     -55.0984     137.4756
     716     -62.1103     -61.5907     111.2143
     717     -60.7422     -59.8887     101.0569
     718     -57.8639     -55.2400     155.0374
     719     -77.4953     -58.2726     112.9376
     720     -51.5057     -49.5170     122.7413
     721     -45.4510     -49.8446     167.0319
     722     -57.8126     -61.2851     124.1285
     723     -59.7607     -44.9268     127.4670
     724     -74.1391     -44.7266     125.1156
     725     -76.0649     -50.1624     133.3437
