#Frame     o_angle_m1   o_angle_m2
       1      17.7036      18.7500
       2      19.4860      18.5879
       3      19.9750      21.3521
       4      19.3244      18.9518
       5      17.9346      17.8692
       6      17.6948      17.9607
       7      18.5008      18.3566
       8      18.7349      17.6933
       9      19.3228      19.0347
      10      20.9746      20.8940
      11      19.4339      18.3692
      12      19.7927      19.7431
      13      18.6775      15.2313
      14      17.5888      16.0866
      15      20.7007      18.6597
      16      19.5624      18.8224
      17      17.6559      19.6954
      18      18.4449      16.1620
      19      19.7435      18.6377
      20      19.6362      19.1600
      21      17.0379      19.7118
      22      14.7045      16.7839
      23      16.7084      19.6641
      24      18.3012      18.2609
      25      18.2680      19.3459
      26      19.9282      19.2017
      27      19.3554      18.3456
      28      19.0783      18.2868
      29      17.0115      18.1112
      30      15.9845      16.2480
      31      18.0870      16.7452
      32      17.3337      15.3559
      33      18.4215      14.9625
      34      17.6123      15.4053
      35      18.9722      17.0423
      36      18.4027      16.7627
      37      17.7708      16.1037
      38      15.6048      15.7973
      39      15.6696      17.0188
      40      14.8886      15.4207
      41      19.1320      17.0670
      42      19.0817      15.9894
      43      19.9138      15.2961
      44      20.8046      14.9399
      45      20.9982      15.9841
      46      18.7188      16.3123
      47      22.6567      17.9992
      48      22.6976      18.4463
      49      21.9318      15.9816
      50      23.7510      14.9622
      51      22.3072      14.0609
      52      20.4146      13.3500
      53      21.5974      14.4521
      54      23.6088      16.0787
      55      24.1215      18.4097
      56      21.2759      16.0503
      57      21.3743      17.0344
      58      23.0491      17.7446
      59      22.1462      14.4521
      60      21.4594      13.6848
      61      21.4910      13.5843
      62      20.2307      14.9637
      63      21.7046      14.7891
      64      22.8018      16.3024
      65      22.9288      18.6232
      66      22.3268      20.9963
      67      21.5647      18.2023
      68      22.0836      19.1494
      69      22.1638      19.3211
      70      21.5498      21.2357
      71      19.9333      17.3399
      72      19.9375      17.8757
      73      22.5535      20.6177
      74      23.1906      21.0255
      75      24.5750      23.3288
      76      22.8567      21.0979
      77      21.1648      21.3324
      78      23.7597      25.4489
      79      20.9747      22.9822
      80      23.9811      26.2599
      81      24.1931      22.3070
      82      23.4335      25.4687
      83      24.2469      25.4478
      84      22.5699      24.7580
      85      25.2146      24.8572
      86      24.2806      25.0344
      87      23.3878      25.0742
      88      23.9021      24.1346
      89      22.9310      25.3626
      90      23.8308      25.8115
      91      22.9547      24.7934
      92      23.7693      24.2311
      93      23.1593      24.3631
      94      25.6493      24.2849
      95      23.7234      23.5360
      96      24.6099      26.7131
      97      24.7885      25.4409
      98      22.8905      25.6394
      99      24.9149      23.7008
     100      24.1629      24.7435
     101      23.5360      26.7459
     102      25.3320      24.9732
     103      23.9125      24.2608
     104      19.2416      23.0098
     105      22.8632      24.8088
     106      21.9276      22.4675
     107      23.1086      23.5601
     108      20.7680      22.3670
     109      24.7157      25.5614
     110      20.4739      24.7159
     111      20.8301      23.2449
     112      24.5093      24.2786
     113      20.9436      23.7488
     114      21.1465      20.8543
     115      20.3634      20.4042
     116      22.3674      19.7235
     117      20.8540      17.1110
     118      22.7390      18.5337
     119      24.9022      21.5261
     120      22.0667      18.6690
     121      22.8619      18.9584
     122      23.1041      20.3099
     123      24.7829      20.2798
     124      23.1861      20.4082
     125      24.3449      22.6952
     126      23.6952      18.6688
     127      23.1696      19.8612
     128      25.7241      21.1495
     129      22.8293      17.4309
     130      24.5764      17.4480
     131      25.9730      17.0510
     132      27.4378      19.8346
     133      24.0931      18.4727
     134      26.5416      18.4174
     135      25.9766      17.0774
     136      26.1007      18.5558
     137      26.6217      17.9101
     138      28.1659      16.6549
     139      27.7432      16.8071
     140      26.0080      17.5315
     141      27.4511      20.4314
     142      30.1658      21.0902
     143      26.9383      19.8323
     144      28.3679      21.4230
     145      28.9502      21.9257
     146      25.9389      20.5733
     147      26.8460      19.9842
     148      22.3262      18.4265
     149      25.0631      19.3938
     150      27.6603      20.4107
     151      24.4351      19.4106
     152      23.7672      17.7437
     153      28.7351      21.3879
     154      24.9378      17.5366
     155      24.1288      16.4109
     156      26.7537      17.5841
     157      26.7219      20.0444
     158      23.0211      19.2234
     159      25.1711      20.3199
     160      26.7051      22.3322
     161      26.9009      22.6745
     162      26.1531      20.9617
     163      26.3864      22.0781
     164      23.8581      22.1415
     165      23.4349      22.2810
     166      20.5879      18.2804
     167      22.2944      18.6687
     168      24.0673      19.9738
     169      22.9914      22.0926
     170      21.4074      20.3766
     171      21.3066      19.7895
     172      21.7053      19.3251
     173      20.5402      19.0020
     174      22.2939      19.4135
     175      22.1231      19.6356
     176      22.8482      19.2605
     177      25.6324      22.6212
     178      24.1731      19.3070
     179      26.5499      20.9996
     180      26.6333      20.4524
     181      25.7034      19.4628
     182      26.3399      20.4041
     183      24.7731      19.4826
     184      25.9930      20.8106
     185      23.5889      20.3667
     186      25.0981      21.9255
     187      26.7212      21.8843
     188      24.3423      20.7243
     189      22.7915      17.4108
     190      24.5987      17.1181
     191      24.5325      18.8243
     192      24.3669      18.0878
     193      27.0876      20.5438
     194      29.1626      19.7633
     195      27.0900      18.6417
     196      25.7584      17.8779
     197      28.7806      18.1572
     198      30.7187      20.3611
     199      28.3587      21.8135
     200      30.8446      21.1391
     201      31.8659      23.6323
     202      29.3624      18.6712
     203      29.5160      17.5551
     204      26.2334      17.8710
     205      27.5125      17.8508
     206      26.2918      15.7840
     207      25.8860      19.3545
     208      23.9768      19.5667
     209      28.6543      21.9649
     210      29.3907      20.1937
     211      24.9775      18.4872
     212      27.4177      19.7242
     213      26.6273      19.7033
     214      23.9163      18.2979
     215      23.5840      19.2073
     216      25.5438      20.5660
     217      26.4555      22.4502
     218      25.8616      20.8056
     219      23.5991      20.4354
     220      25.7479      20.9809
     221      21.9280      19.3663
     222      23.0212      20.3642
     223      23.3455      21.7392
     224      22.7545      21.1670
     225      23.1845      23.1521
     226      21.8810      21.7121
     227      21.6302      19.0071
     228      21.0757      18.4164
     229      22.4413      20.4049
     230      22.1645      20.3264
     231      21.9782      20.4185
     232      21.2763      19.6449
     233      20.6166      19.0735
     234      21.4588      21.2140
     235      21.3176      19.6005
     236      21.9504      20.8319
     237      18.6478      18.7587
     238      19.4147      18.7796
     239      22.0578      18.6177
     240      19.8841      17.4419
