#Frame      Mode1    Mode2    Mode3
     100  104.271  -44.525  -18.093
     101  104.648  -43.283  -22.732
     102  105.051  -43.838  -16.935
     103  105.851  -44.210  -17.382
     104  107.428  -40.355  -18.765
     105  107.118  -41.457  -21.841
     106  106.161  -46.022  -17.661
     107   98.300  -41.326  -20.238
     108   95.107  -44.578  -18.795
     109   97.042  -46.653  -17.633
     110   95.219  -39.275  -19.691
     111   92.923  -46.964  -13.220
     112   89.660  -43.738  -15.576
     113   94.061  -37.594  -16.153
     114   98.215  -43.626  -14.806
     115   95.285  -44.080  -12.076
     116   94.309  -48.495   -7.228
     117   97.869  -52.107   -2.946
     118   97.224  -50.426   -2.877
     119   97.012  -50.830   -5.594
     120  104.656  -54.980   -7.804
     121  107.193  -52.768  -10.580
     122  100.252  -54.947   -8.824
     123  100.065  -53.925  -12.816
     124  100.258  -54.463   -6.087
     125  105.617  -49.136   -5.810
     126  103.396  -52.623   -4.315
     127   99.333  -54.718   -4.666
     128  101.274  -55.968   -5.643
     129  105.909  -56.324   -6.493
     130  105.478  -58.185   -7.025
     131  106.471  -59.189   -4.296
     132  100.035  -55.996   -1.602
     133  100.882  -55.139   -2.663
     134  101.398  -62.655   -2.430
     135  105.392  -62.756   -1.939
     136  109.125  -58.856   -3.649
     137  102.600  -58.467   -5.266
     138  102.791  -60.365   -4.262
     139  106.823  -63.056   -3.001
     140  106.006  -59.411   -5.329
     141  100.356  -59.414   -6.323
     142   98.581  -64.385   -7.437
     143  103.674  -55.032   -9.479
     144  102.739  -59.351   -5.686
     145  106.616  -61.590   -4.680
     146  110.129  -59.360   -7.035
     147  113.969  -57.865   -8.900
     148  112.876  -53.894   -8.789
     149  120.609  -53.672  -10.755
     150  116.341  -57.489   -4.155
     151  116.101  -54.743   -3.099
     152  112.823  -54.192   -6.992
     153  110.137  -54.244   -9.838
     154  115.288  -51.194  -10.567
     155  104.981  -54.796  -11.196
     156  102.972  -52.237  -11.648
     157   99.805  -47.374  -10.845
     158   95.721  -48.837   -9.065
     159  100.555  -49.553  -10.930
     160   93.095  -47.869  -11.624
     161   95.943  -50.135   -7.007
     162   99.085  -51.860   -6.770
     163   99.729  -46.468   -9.624
     164  110.978  -47.639  -12.710
     165  104.435  -46.153   -8.239
     166  108.511  -44.843  -15.204
     167  114.976  -50.305  -14.426
     168  104.750  -49.952   -5.525
     169  103.030  -49.051  -12.262
     170  104.376  -53.920   -7.084
     171  106.206  -49.196  -11.656
     172  107.970  -53.552   -6.499
     173  109.545  -55.466   -2.102
     174  112.256  -54.786   -5.749
     175  109.571  -52.003   -8.798
     176  113.817  -55.090   -8.659
     177  110.918  -54.497   -2.237
     178  117.637  -60.781    0.906
     179  116.010  -56.675   -3.006
     180  120.531  -52.934   -5.650
     181  121.305  -57.805   -4.530
     182  117.642  -58.515   -6.456
     183  115.882  -57.296   -9.781
     184  118.789  -53.675   -8.246
     185  116.579  -52.030   -5.070
     186  123.468  -52.963   -6.243
     187  122.318  -53.552   -4.558
     188  122.143  -51.208   -8.573
     189  118.800  -51.442   -5.594
     190  123.965  -49.457  -10.555
     191  121.581  -48.505  -12.795
     192  121.136  -49.797  -10.199
     193  121.140  -51.827  -11.340
     194  122.657  -51.818   -9.492
     195  118.199  -50.492   -3.521
     196  126.197  -48.410   -5.305
     197  121.001  -54.160   -1.491
     198  126.346  -52.457   -1.502
     199  124.357  -49.779   -0.725
     200  120.273  -54.757   -0.725
     201  124.541  -58.274    4.022
     202  120.900  -61.175    5.574
     203  104.944  -58.659    3.747
     204  101.191  -59.387   -2.624
     205  105.530  -61.406   -2.584
     206  107.862  -59.100   -5.431
     207  104.100  -60.831    4.761
     208   93.654  -58.712    6.981
     209   88.466  -59.241    9.843
     210   92.483  -58.483    5.149
     211   97.914  -64.048    7.332
     212   94.070  -65.944    6.168
     213   92.015  -61.293    1.681
     214   88.700  -55.323    2.999
     215   94.232  -55.700   -0.613
     216   88.646  -49.677   -3.132
     217   91.023  -48.529    0.539
     218   97.870  -51.204   -2.109
     219   97.317  -49.962   -7.763
     220   98.111  -54.479   -2.796
     221   93.640  -56.204   -2.091
     222   93.630  -50.614   -8.454
     223   94.775  -50.499  -10.236
     224   98.644  -52.922   -6.770
     225  103.121  -51.170   -8.933
     226   99.294  -48.657  -13.913
     227  102.151  -52.372  -16.231
     228  108.359  -54.847  -13.497
     229  111.332  -53.658  -16.387
     230  105.815  -54.643  -15.934
     231  105.371  -52.084  -15.958
     232   99.586  -54.904  -14.502
     233  102.966  -56.053   -8.416
     234  101.755  -60.427   -9.880
     235  107.233  -60.929  -11.541
     236  107.575  -58.245  -11.351
     237  102.293  -61.029   -6.589
     238  109.128  -63.320  -10.332
     239  111.081  -61.160  -12.360
     240  114.377  -59.714   -9.560
     241  106.467  -62.291   -8.608
     242  108.670  -57.482   -7.666
     243  111.530  -57.800  -10.531
     244  113.686  -55.896  -14.010
     245  113.510  -57.298  -15.450
     246  112.150  -57.142  -13.844
     247  110.287  -62.813  -14.699
     248  116.539  -60.897  -11.100
     249  110.531  -60.952  -15.286
     250  110.753  -59.478  -16.194
     251  120.955  -63.680  -13.335
     252  123.230  -62.354  -14.892
     253  121.040  -63.836  -14.464
     254  122.197  -68.249  -12.064
     255  126.012  -72.931  -10.078
     256  123.487  -72.037   -9.035
     257  126.247  -66.923  -11.546
     258  119.540  -66.995   -9.788
     259  116.746  -66.245   -6.431
     260  118.349  -70.138   -9.023
     261  113.372  -69.569  -11.806
     262  112.359  -70.885   -7.013
     263  119.938  -72.100  -11.213
     264  116.612  -71.143  -13.537
     265  119.719  -67.194   -6.724
     266  117.290  -67.593   -8.471
     267  119.720  -68.287   -9.826
     268  115.364  -67.345  -11.287
     269  116.981  -69.430   -3.994
     270  120.983  -71.656   -8.962
     271  113.811  -68.940   -8.938
     272  113.959  -68.451   -8.045
     273  112.037  -69.680   -1.727
     274  118.532  -70.270   -8.339
     275  117.481  -74.733   -7.494
     276  110.486  -71.201   -6.362
     277  112.925  -70.406   -6.118
     278  115.077  -70.323   -8.774
     279  112.674  -67.178  -13.692
     280  113.362  -62.677   -9.962
     281  115.157  -66.930   -8.101
     282  113.385  -71.799  -10.466
     283  117.756  -71.939   -6.075
     284  116.826  -70.926   -8.458
     285  114.983  -70.876   -8.660
     286  123.372  -67.579  -12.900
     287  124.532  -67.886  -10.358
     288  124.650  -68.066  -15.167
     289  120.461  -71.859  -12.130
     290  114.894  -74.214   -8.888
     291  118.568  -67.115  -11.467
     292  122.155  -67.171   -9.142
     293  116.030  -63.167  -13.489
     294  125.514  -66.550  -10.188
     295  125.779  -62.868  -10.149
     296  129.074  -65.568   -8.133
     297  127.586  -62.578  -13.595
     298  130.150  -65.670  -13.375
     299  125.151  -64.340  -14.490
     300  123.953  -67.458   -8.973
     301  128.188  -69.994  -11.393
     302  121.340  -70.701   -6.413
     303  124.391  -67.454   -9.061
     304  123.020  -63.519   -6.640
     305  123.707  -63.467   -7.726
     306  125.022  -65.065   -4.776
     307  120.347  -62.991   -7.074
     308  122.465  -63.973   -8.846
     309  120.099  -68.875   -2.993
     310  123.461  -64.198   -2.533
     311  126.845  -62.823   -9.086
     312  122.959  -62.118   -9.545
     313  127.939  -61.024  -12.261
     314  128.920  -58.599  -10.976
     315  130.244  -61.385   -8.643
     316  133.468  -58.147  -15.180
     317  136.674  -61.515  -14.754
     318  133.579  -61.003  -10.648
     319  133.606  -59.352  -12.456
     320  128.205  -59.176  -11.029
     321  130.466  -64.536   -9.114
     322  126.858  -65.525   -7.681
     323  130.940  -67.104  -12.090
     324  131.919  -66.242  -10.178
     325  132.199  -66.760  -10.940
     326  130.123  -69.159   -7.036
     327  117.590  -68.571   -3.614
     328  123.123  -61.172  -12.785
     329  119.098  -64.056   -7.189
     330  114.249  -61.881   -7.025
     331  112.296  -64.971   -8.898
     332  113.295  -64.448   -8.229
     333  114.193  -68.518  -10.588
     334  115.244  -68.306   -7.738
     335  110.701  -71.458  -10.715
     336  114.565  -73.419   -7.867
     337  113.653  -70.658   -7.053
     338  113.742  -63.859  -10.871
     339  112.912  -61.834   -7.186
     340  112.542  -60.559   -8.298
     341  112.067  -59.310   -8.503
     342  110.517  -64.274   -8.503
     343  112.331  -60.933  -13.078
     344  112.141  -64.144  -10.351
     345  114.098  -61.050   -9.505
     346  112.143  -62.244  -10.925
     347  112.209  -62.095  -11.181
     348  111.591  -60.406   -9.551
     349  102.190  -57.088  -11.677
     350  104.742  -53.373  -12.253
     351  107.758  -56.176  -12.695
     352  110.803  -68.298   -6.118
     353  105.580  -65.721   -6.200
     354  109.107  -70.014   -2.464
     355  122.160  -70.878   -6.732
     356  109.094  -64.790   -8.001
     357  104.403  -63.188   -8.456
     358  111.584  -68.693   -5.938
     359  119.257  -65.226   -4.152
     360  112.034  -65.599   -3.748
     361  114.223  -68.447   -5.295
     362  116.962  -64.650   -7.892
     363  117.361  -62.144   -7.601
     364  116.775  -69.189   -4.021
     365  114.890  -70.619   -6.766
     366  109.625  -71.875   -6.167
     367  108.155  -72.218   -4.714
     368  110.308  -68.875   -7.264
     369  110.417  -60.761  -11.939
     370  113.981  -59.719  -12.228
     371  116.370  -55.314  -16.131
     372  109.737  -54.012  -16.046
     373  107.805  -55.659  -14.118
     374  109.909  -60.246  -13.275
     375  106.417  -60.770  -11.540
     376  106.404  -59.897  -11.286
     377  106.609  -59.650  -11.840
     378  119.556  -61.313  -12.532
     379  117.766  -55.835  -14.055
     380  114.885  -59.496  -15.313
     381  112.379  -56.129  -12.585
     382  104.634  -60.675  -10.256
     383  104.681  -60.089   -8.557
     384  103.396  -57.723   -9.759
     385   89.195  -55.246   -8.697
     386   89.593  -57.729  -10.497
     387   90.473  -60.149   -9.061
     388   85.963  -59.271   -9.171
     389   84.846  -57.770  -10.712
     390   85.751  -56.594   -7.419
     391   92.207  -63.276   -5.309
     392   91.623  -62.974   -3.954
     393  100.189  -68.688   -3.050
     394   91.290  -63.645   -3.842
     395   94.746  -62.058   -6.361
     396   94.855  -65.280   -5.647
     397   92.729  -66.971   -4.198
     398   93.312  -62.461   -4.517
     399   94.885  -64.470    1.057
     400   90.698  -69.101    7.022
     401   97.554  -67.035    3.143
     402   98.405  -63.884   -1.547
     403   90.782  -66.552    0.578
     404   91.446  -64.051   -0.459
     405   90.542  -70.273    0.624
     406   95.658  -70.498    0.942
     407  110.233  -70.485   -0.648
     408  105.799  -70.715    0.780
     409  109.108  -70.646   -2.127
     410  104.755  -66.009   -6.136
     411  108.279  -72.430   -3.861
     412  105.704  -69.536   -3.248
     413  101.510  -72.400   -3.095
     414  102.417  -68.966   -5.073
     415  107.044  -68.223   -3.356
     416  102.572  -72.914   -1.745
     417  103.844  -74.104   -2.187
     418   99.701  -74.971    4.550
     419   92.320  -75.878    6.139
     420  100.658  -73.033    3.279
     421   97.756  -67.873   -2.222
     422   95.841  -71.246   -1.456
     423   98.413  -70.510    0.975
     424   97.861  -69.080   -1.991
     425  105.991  -73.878   -1.690
     426  102.734  -75.262   -2.079
     427   99.365  -72.673   -1.733
     428  105.711  -71.042   -3.336
     429  101.531  -65.306   -9.525
     430  105.228  -72.109   -6.105
     431  106.381  -61.820  -10.424
     432  100.483  -60.747   -9.913
     433   95.120  -57.319  -12.452
     434  103.324  -60.068  -12.363
     435  104.962  -57.255   -6.405
     436  107.242  -61.807   -7.756
     437  105.288  -57.145   -7.953
     438   93.195  -61.049   -8.386
     439  103.054  -61.256   -4.346
     440  104.325  -62.917   -4.563
     441  108.886  -65.713   -8.544
     442  103.920  -60.541   -9.300
     443  101.739  -66.936   -7.080
     444   97.155  -68.910   -1.531
     445  100.585  -71.401    0.560
     446  102.222  -74.291   -0.026
     447  105.627  -70.172   -1.422
     448  101.167  -72.806   -5.915
     449  103.730  -71.562   -1.929
     450   97.992  -69.236   -4.205
     451  100.091  -71.848   -6.936
     452   99.410  -68.855   -5.277
     453  102.434  -67.019   -6.302
     454  100.703  -67.049   -3.676
     455  101.551  -70.200   -3.140
     456   96.237  -63.609   -7.966
     457   97.646  -65.694   -5.285
     458   96.691  -68.196   -3.121
     459  100.609  -72.187   -4.203
     460  101.331  -75.971    2.421
     461   98.400  -73.035    2.053
     462   97.144  -69.498    2.943
     463  101.632  -70.520    1.146
     464  107.660  -71.178   -1.469
     465  108.458  -74.607   -2.448
     466  104.226  -73.776   -0.706
     467  105.944  -76.757    1.565
     468   98.738  -75.680    2.930
     469  102.594  -77.668    3.411
     470  106.848  -76.175    1.188
     471  103.432  -73.436    2.853
     472  109.221  -72.848    2.449
     473  117.900  -75.664   -2.637
     474  103.420  -75.545    7.210
     475  105.535  -76.758    5.271
     476  104.729  -72.477    4.376
     477  101.162  -66.682    4.251
     478  106.403  -63.769    3.720
     479  101.270  -62.793    2.517
     480  100.717  -66.116    1.375
     481  100.940  -66.016    0.492
     482   99.834  -66.394    3.271
     483   98.742  -69.072    4.703
     484   98.903  -65.413    5.947
     485   97.714  -66.882    2.087
     486  100.501  -69.082    3.568
     487   92.585  -70.935    7.939
     488   96.887  -70.842    5.730
     489   95.512  -69.083    3.602
     490   93.698  -76.099   10.295
     491   99.912  -78.964   11.317
     492  100.203  -76.538    4.410
     493   95.718  -77.730    9.229
     494   94.537  -76.448    7.727
     495   98.261  -82.013   11.295
     496  102.190  -79.034   10.243
     497   98.455  -75.213    6.075
     498   96.570  -75.389    9.537
     499   91.564  -72.736    8.457
     500   94.489  -71.201    4.756
     501   90.783  -73.021    8.532
     502   89.112  -77.353    6.440
     503   86.367  -77.897   10.673
     504   89.624  -79.824   11.512
     505   90.580  -81.547    8.065
     506   92.724  -78.011    6.152
     507   94.364  -73.089    4.564
     508   94.102  -76.512    8.566
     509   93.085  -74.799    6.823
     510   99.312  -78.812    6.879
     511   98.243  -77.551    5.274
     512   96.496  -75.061    6.853
     513   98.419  -73.214   10.093
     514   95.054  -75.337    5.399
     515   99.012  -77.502    8.934
     516  100.318  -77.793    6.844
     517   95.459  -83.060    8.673
     518  103.005  -83.449    9.068
     519  103.536  -80.811    6.397
     520  109.310  -81.235    5.677
     521  109.183  -78.107    2.803
     522  107.124  -73.125    3.918
     523  109.663  -73.462    2.407
     524  106.687  -74.315    5.678
     525  103.561  -77.992    6.785
     526  110.438  -78.899    8.955
     527  110.889  -77.420    2.653
     528  102.329  -72.480    4.997
     529  106.731  -73.223    5.090
     530  104.720  -75.592    7.158
     531  103.820  -73.288    7.463
     532  107.756  -74.046    5.284
     533  103.480  -78.816   10.432
     534   97.801  -74.828    9.019
     535  100.226  -77.296    7.255
     536   95.730  -73.399   11.315
     537   97.062  -78.383   10.761
     538   90.219  -80.052   16.552
     539   84.295  -79.132   12.936
     540   86.224  -73.715   10.206
     541   86.173  -78.216    9.201
     542   92.811  -80.879   13.173
     543   96.835  -81.001   12.933
     544   98.581  -83.486   11.648
     545   97.410  -80.571   11.215
     546   90.708  -87.037   16.491
     547   94.581  -83.550   10.511
     548   93.798  -81.267   12.955
     549   86.630  -79.113   14.080
     550   89.088  -84.416   15.226
     551   91.563  -82.860   16.094
     552   86.792  -82.286   15.530
     553   88.912  -74.252   13.014
     554   93.778  -73.749    9.815
     555  102.450  -76.756    7.176
     556   95.708  -81.906    8.211
     557   97.088  -77.956   10.021
     558  108.960  -75.716    5.425
     559  107.625  -74.152    1.988
     560  107.712  -72.348    5.013
     561  109.166  -71.457    1.605
     562  106.040  -72.372    3.665
     563  108.042  -77.116    5.340
     564  113.189  -74.658    3.435
     565  117.117  -75.078    8.839
     566  113.508  -77.616    4.879
     567  108.489  -75.741    5.076
     568  111.446  -75.479    0.196
     569  109.190  -70.795   -2.330
     570  103.178  -68.715   -3.538
     571  102.955  -69.406   -6.489
     572   98.290  -65.138   -4.694
     573  105.189  -75.594   -3.784
     574   98.036  -76.311   -0.661
     575   92.142  -72.783   -3.192
     576   96.101  -75.172   -0.670
     577   94.589  -74.953    0.845
     578   95.192  -75.042    2.134
     579  101.498  -77.843    2.144
     580  103.622  -74.024    1.764
     581  105.009  -74.535   -1.584
     582  103.109  -74.597    0.203
     583  100.532  -73.577    1.215
     584   92.496  -73.174    2.114
     585   98.385  -74.547   -1.578
     586   93.933  -73.589   -0.814
     587   93.980  -70.041   -7.193
     588   99.783  -69.663   -5.012
     589   98.308  -65.730   -9.590
     590   97.665  -63.650   -7.103
     591   95.725  -67.552   -5.766
     592   94.083  -68.204   -3.261
     593   92.097  -66.945   -4.996
     594   95.828  -74.076    2.681
     595   99.508  -66.743   -2.979
     596   94.136  -67.489   -3.405
     597   91.254  -65.253   -4.522
     598   91.424  -66.660   -4.077
     599   99.354  -65.233   -5.183
     600  100.934  -62.298   -3.802
     601  105.633  -64.396   -5.483
     602  112.126  -64.717   -9.673
     603  109.498  -65.940   -6.476
     604  106.351  -64.651  -12.870
     605  104.803  -64.796  -13.274
     606  106.890  -66.550  -12.868
     607  100.983  -65.127  -13.908
     608  101.923  -61.122  -10.683
     609   96.039  -63.568  -11.909
     610   99.445  -59.477  -13.265
     611  102.526  -62.231  -11.782
     612   93.139  -66.981  -10.946
     613   92.737  -65.203   -9.322
     614   92.080  -64.367   -5.445
     615   94.682  -63.577  -10.854
     616   97.660  -63.116   -6.547
     617   91.285  -67.299   -8.084
     618   90.548  -69.285   -0.689
     619   84.966  -66.480   -1.635
     620   93.547  -72.175   -4.502
     621   92.700  -72.022   -4.353
     622   95.302  -65.313  -12.460
     623   95.540  -64.683  -11.583
     624   91.675  -66.678   -7.354
     625   96.309  -69.065   -6.159
     626   93.119  -66.769   -4.193
     627   94.498  -68.780   -5.079
     628   94.091  -66.970   -8.441
     629  101.042  -71.447   -8.484
     630  103.330  -66.919  -11.919
     631  100.289  -67.334   -8.659
     632   96.534  -71.714   -6.309
     633  103.150  -68.681   -6.380
     634  101.453  -70.047   -8.854
     635  105.109  -66.083   -9.398
     636  110.263  -66.339   -9.800
     637  112.589  -67.832   -9.613
     638  111.233  -69.383   -6.806
     639  108.425  -70.511   -3.461
     640  109.223  -67.723   -4.542
     641  117.381  -71.349   -4.078
     642  120.828  -71.768   -3.634
     643  123.983  -71.371   -8.097
     644  123.916  -75.128   -3.175
     645  130.837  -76.227   -8.461
     646  130.848  -73.946  -10.216
     647  125.184  -71.817   -8.878
     648  118.756  -72.278  -11.547
     649  124.843  -66.657  -16.401
     650  122.786  -71.602  -15.938
     651  116.199  -64.149  -16.128
     652  122.370  -65.413  -15.216
     653  123.564  -67.100  -17.654
     654  129.374  -65.968  -15.992
     655  125.271  -67.285  -16.549
     656  124.489  -69.889  -13.709
     657  121.485  -72.120  -10.573
     658  121.123  -68.651  -16.256
     659  117.697  -68.581  -13.681
     660  111.064  -70.918   -6.896
     661  114.068  -72.561   -6.296
     662  117.512  -71.930  -10.195
     663  116.443  -69.730   -9.021
     664  113.984  -67.936  -11.404
     665  111.509  -65.193  -12.976
     666  107.504  -69.520  -11.704
     667  109.990  -71.939   -8.687
     668  109.725  -69.033   -9.444
     669  106.076  -71.543   -8.643
     670  110.851  -69.563   -9.440
     671  116.401  -69.592   -9.610
     672  114.370  -71.239   -8.257
     673  111.965  -77.001   -3.732
     674  112.129  -79.321    0.517
     675  113.011  -77.825   -1.800
     676  118.584  -76.658   -2.068
     677  118.500  -79.222   -3.209
     678  109.382  -75.922    0.303
     679  113.956  -75.051   -3.603
     680  107.947  -75.698    0.664
     681  105.810  -80.115    4.950
     682  107.124  -77.109    7.651
     683  105.916  -78.097    9.293
     684  101.042  -77.423    7.029
     685  102.284  -81.001    6.927
     686  105.575  -82.125    7.970
     687  100.725  -78.747    7.759
     688  105.422  -79.624    6.821
     689  113.180  -82.577    8.912
     690  108.012  -79.881   14.695
     691  104.596  -84.488    7.870
     692  109.061  -79.450    5.409
     693  109.025  -76.049    4.627
     694  113.629  -78.047    3.456
     695  109.464  -76.603    0.429
     696  106.305  -80.553    6.580
     697  112.420  -80.078    5.122
     698  102.690  -82.064    6.798
     699  108.114  -81.730    6.645
     700  111.995  -81.242    5.809
     701  109.713  -82.405    7.024
     702  103.593  -78.596   12.307
     703  108.551  -82.898    8.134
     704  107.279  -81.996   12.617
     705  111.408  -77.974    8.074
     706  106.547  -77.599   12.719
     707  107.455  -80.644   11.872
     708  108.445  -84.828   11.199
     709  107.425  -79.575   10.238
     710  107.246  -79.008    8.393
     711  108.704  -80.074   10.027
     712  114.887  -81.102    8.489
     713  107.847  -81.087   10.898
     714  109.372  -79.669    7.288
     715  115.579  -79.182    4.814
     716  117.295  -75.978    3.285
     717  121.325  -80.024    4.572
     718  124.146  -78.821    1.792
     719  126.025  -77.233    0.277
     720  129.386  -81.009    3.370
     721  123.492  -84.613   10.332
     722  120.512  -84.068    5.377
     723  123.199  -84.493    6.085
     724  128.142  -79.326    7.178
     725  125.952  -78.970    3.423
     726  120.835  -76.881    2.418
     727  121.404  -78.090    3.924
     728  126.341  -73.134    1.909
     729  124.053  -76.146    1.027
     730  125.155  -77.415    2.009
     731  127.851  -77.149    2.921
     732  125.929  -77.225    3.996
     733  126.238  -76.166   -0.376
     734  130.677  -75.615   -2.228
     735  140.339  -77.876    0.697
     736  133.387  -73.620   -2.583
     737  126.754  -74.492   -3.199
     738  115.839  -76.319   -2.271
     739  112.463  -75.913    1.866
     740  118.643  -78.017    1.117
     741  121.492  -79.409   -0.089
     742  115.105  -76.273    3.650
     743  116.449  -73.314    3.658
     744  113.256  -68.430   -0.114
     745  118.742  -66.151   -4.391
     746  115.806  -71.498   -3.885
     747  113.839  -69.776   -2.383
     748  113.749  -72.850    1.239
     749  113.666  -74.683    1.740
     750  117.173  -73.056   -1.712
     751  115.500  -73.849    2.889
     752  119.191  -72.119    1.492
     753  120.326  -71.352   -3.314
     754  116.184  -70.184   -2.681
     755  127.407  -67.028   -4.034
     756  122.344  -69.460   -1.309
     757  121.729  -65.910   -6.301
     758  125.998  -70.957   -4.753
     759  115.277  -68.998    0.184
     760  113.487  -70.437   -3.332
     761  112.287  -70.585   -1.274
     762  119.986  -75.249   -1.634
     763  124.173  -75.372    0.764
     764  120.919  -76.347    3.442
     765  120.555  -76.055    3.178
     766  116.954  -72.133    3.708
     767  116.025  -69.740    3.770
     768  113.505  -72.636    4.910
     769  111.829  -69.497    6.104
     770  110.998  -69.950    5.692
     771  112.946  -71.621    0.740
     772  121.921  -70.729    2.348
     773  119.200  -73.505    2.694
     774  118.094  -72.592    2.502
     775  116.027  -73.753   -0.063
     776  119.398  -66.978   -4.574
     777  128.111  -72.800    1.863
     778  129.625  -71.537    3.787
     779  128.532  -72.490    2.261
     780  125.720  -75.004    4.097
     781  127.595  -67.457    1.557
     782  120.243  -63.329   -0.498
     783  124.229  -66.890   -1.097
     784  126.675  -71.750   -0.642
     785  131.560  -62.676   -8.779
     786  128.565  -65.527   -6.121
     787  125.931  -70.121   -4.602
     788  123.739  -72.048    6.260
     789  118.431  -76.202    4.312
     790  125.729  -75.929    9.478
     791  125.383  -73.931    9.267
     792  120.698  -78.590   11.579
     793  119.269  -76.003   10.373
     794  122.587  -79.011   11.155
     795  122.054  -80.213   11.528
     796  128.026  -78.884    9.553
     797  119.364  -78.026   13.750
     798  115.315  -77.514   10.090
     799  120.335  -77.834   11.250
     800  112.322  -71.485    6.907
     801  105.870  -70.532    9.360
     802  108.244  -77.926    8.743
     803   99.196  -75.860    7.089
     804  103.130  -78.227   11.899
     805  104.455  -79.018   11.478
     806  104.633  -80.233    9.602
     807  108.154  -78.450    5.939
     808  106.541  -79.485    3.894
     809  113.843  -84.194    6.434
     810  113.466  -78.720    3.782
     811  107.399  -74.358    0.439
     812  101.899  -77.387    5.809
     813  106.173  -77.771    2.022
     814  105.676  -78.434    3.936
     815  106.039  -77.652    5.324
     816  100.250  -73.081    0.009
     817   97.715  -76.664   -1.568
     818   97.580  -80.761   -2.307
     819   98.831  -76.852   -1.097
     820   91.172  -74.678    0.026
     821   91.843  -76.779    0.839
     822  100.911  -69.614    1.089
     823   95.449  -67.352   -2.647
     824  101.972  -72.552   -0.767
     825   99.840  -76.141    3.403
     826   93.138  -73.657    0.832
     827   94.526  -71.244   -3.077
     828   96.064  -79.642    1.718
     829   93.382  -76.996    0.284
     830  100.020  -75.838    3.615
     831   95.406  -74.696    6.373
     832   99.350  -74.309    2.885
     833   95.504  -75.634    2.846
     834  100.110  -79.245    4.711
     835   96.549  -81.993    6.796
     836   95.444  -80.577    6.957
