#Frame     o_angle_m1   o_angle_m2
       1      18.6865      20.0471
       2      18.3308      19.1193
       3      17.8518      17.4334
       4      20.2267      19.9130
       5      17.7151      17.5854
       6      18.4182      17.5405
       7      20.3765      20.2275
       8      17.8983      18.8368
       9      18.9673      19.2843
      10      17.0000      18.7382
      11      19.5546      19.3978
      12      17.8273      19.8000
      13      18.2079      20.8374
      14      20.4948      19.9835
      15      21.3375      18.9338
      16      19.0807      19.6457
      17      20.9948      21.3615
      18      22.9762      21.6584
      19      21.3148      19.6900
      20      20.6300      19.7319
      21      19.5940      19.4613
      22      23.5035      22.4760
      23      21.4333      20.6925
      24      20.9410      20.6830
      25      21.6906      20.7214
      26      20.8779      20.3866
      27      21.5116      20.7364
      28      22.8262      21.8963
      29      19.1021      19.3484
      30      21.9059      21.9929
      31      22.1022      20.7338
      32      23.7425      24.6289
      33      24.1401      22.3158
      34      21.0438      21.2956
      35      21.0056      22.2922
      36      21.3370      21.6701
      37      21.6811      21.7382
      38      21.0496      22.5326
      39      22.0402      22.5421
      40      22.5217      20.8880
      41      22.6011      22.9548
      42      24.2740      23.6956
      43      22.1179      25.4952
      44      20.9901      22.4843
      45      18.5326      22.4268
      46      21.8019      22.8596
      47      20.6326      24.3410
      48      21.1578      25.2632
      49      22.0181      25.6561
      50      20.9044      21.5478
      51      19.7707      21.3758
      52      19.8103      22.3913
      53      18.3574      20.9471
      54      18.1399      22.6778
      55      18.6720      21.8183
      56      20.3362      22.0476
      57      20.0878      22.0305
      58      22.2891      22.7385
      59      22.2528      22.8728
      60      22.2882      20.3737
      61      25.0825      22.5318
      62      23.3124      20.7939
      63      22.3052      20.6255
      64      21.1949      18.6228
      65      22.9308      22.8157
      66      19.8811      22.4385
      67      22.1567      21.3170
      68      23.1791      20.0034
      69      24.4376      18.5459
      70      22.8713      18.1459
      71      22.1424      19.3764
      72      20.5815      18.9503
      73      23.2162      19.2156
      74      21.0490      17.5493
      75      22.4115      18.2149
      76      22.1872      17.0475
      77      20.5556      16.8954
      78      19.0351      16.2679
      79      19.0861      18.0401
      80      21.1809      17.6079
      81      21.2145      16.6303
      82      22.2003      19.7263
      83      22.0061      19.0358
      84      22.8664      18.2660
      85      24.4823      18.4820
      86      24.0052      16.3079
      87      23.9344      16.1201
      88      24.6596      18.5852
      89      24.9651      20.0355
      90      24.2055      20.5706
      91      25.5271      16.4182
      92      24.6247      15.6359
      93      23.0284      16.2241
      94      24.1274      15.9553
      95      22.7029      17.6297
      96      24.7323      20.1873
      97      22.9794      19.8358
      98      20.5057      17.8369
      99      22.2764      19.9833
     100      19.7715      16.6634
     101      24.3372      17.7514
     102      23.4069      18.6676
     103      22.1645      15.6850
     104      24.1570      14.5136
     105      22.8237      15.3324
     106      25.5499      16.5178
     107      26.4885      18.2777
     108      22.3543      16.0115
     109      21.8595      14.9526
     110      27.1360      19.3450
     111      23.8957      16.0948
     112      25.2254      15.3869
     113      23.3087      14.1639
     114      23.7172      16.0789
     115      26.1303      17.7743
     116      26.0669      16.5217
     117      26.4976      15.6950
     118      26.6910      17.8750
     119      27.6387      16.5093
     120      25.8159      17.6156
     121      23.2654      15.8572
     122      22.4703      15.9968
     123      25.2674      16.5296
     124      22.2549      16.4374
     125      22.8965      16.0741
     126      21.0959      16.3737
     127      19.0919      15.2381
     128      21.8107      14.8105
     129      23.1751      16.0566
     130      24.6102      17.2777
     131      25.7692      18.2634
     132      24.7551      16.6279
     133      24.6537      17.9505
     134      24.7917      18.0945
     135      22.7827      18.3165
     136      24.3430      19.5004
     137      24.6802      18.3710
     138      25.2026      20.4147
     139      20.7264      18.5186
     140      21.8921      18.5170
     141      21.0842      19.4462
     142      23.5163      20.6887
     143      23.7292      20.9083
     144      25.0263      20.6005
     145      22.0908      17.6001
     146      20.2550      15.6776
     147      22.0040      14.7057
     148      22.1517      17.2992
     149      24.5744      19.3851
     150      22.9688      16.6637
     151      22.9685      17.5020
     152      22.8085      18.6308
     153      21.3816      18.3985
     154      19.6821      17.0902
     155      21.9733      17.6204
     156      20.8477      18.2190
     157      21.7073      20.2267
     158      23.1615      21.9956
     159      22.1816      19.0151
     160      22.9442      18.9471
     161      23.4353      21.6509
     162      22.5928      20.0621
     163      22.3166      19.4020
     164      20.8699      20.1126
     165      20.8191      18.0467
     166      19.9172      18.7169
     167      23.4699      21.7863
     168      21.3444      19.1440
     169      23.1372      19.1895
     170      21.2764      20.4091
     171      23.1407      20.1209
     172      23.5549      21.9883
     173      22.3501      20.9320
     174      20.8912      21.5074
     175      21.7585      21.9900
     176      19.9795      20.3629
     177      21.3293      20.8990
     178      22.4616      20.1941
     179      20.9160      21.0055
     180      21.8169      22.5305
     181      21.5545      19.9472
     182      24.0551      21.5381
     183      20.9742      21.6769
     184      20.2647      19.7352
     185      22.0928      20.3539
     186      21.7491      20.0578
     187      20.3211      17.6314
     188      23.0438      18.4500
     189      24.1165      19.9079
     190      23.0020      18.5400
     191      21.7660      21.6298
     192      21.0614      19.0741
     193      19.8562      18.8613
     194      20.9210      21.7244
     195      22.6821      22.1442
     196      23.1111      21.0268
     197      24.6843      23.2255
     198      23.5884      22.4941
     199      24.3445      23.3276
     200      22.5898      20.5297
     201      24.5972      22.8697
     202      20.2222      21.4647
     203      17.8902      21.3348
     204      19.8080      23.3598
     205      19.7572      22.1388
     206      20.6861      22.3415
     207      20.7258      25.2229
     208      18.4606      23.1380
     209      20.2152      23.8642
     210      22.3202      27.4987
     211      20.2343      27.7033
     212      19.5384      23.3713
     213      22.2794      24.3025
     214      20.0106      24.3167
     215      22.0884      25.4919
     216      20.8599      26.3124
     217      20.8795      25.2484
     218      19.9758      25.2483
     219      18.7836      22.4812
     220      17.7432      21.8009
     221      18.9987      22.4982
     222      17.4044      22.7277
     223      19.4580      23.2879
     224      19.6550      23.4159
     225      18.3884      23.4198
     226      18.0582      23.8802
     227      18.8215      22.7448
     228      20.0334      23.9142
     229      21.1107      25.1180
     230      19.4909      23.6644
     231      19.6800      23.8728
     232      19.2913      22.3537
     233      20.4683      24.4644
     234      19.2050      24.6504
     235      19.5893      23.7110
     236      20.6137      22.9031
     237      20.5366      23.5784
     238      23.5500      23.5180
     239      21.6054      23.5244
     240      20.3687      23.1507
     241      20.3560      23.7673
     242      20.5900      23.6819
     243      19.8467      22.8404
     244      20.1061      22.1662
     245      21.7872      23.6089
     246      16.0337      19.9719
     247      18.7537      19.6835
     248      19.9323      23.7674
     249      19.3609      22.5875
     250      21.9798      25.1778
     251      20.1767      24.6458
     252      19.9221      24.9166
     253      20.0708      24.5759
     254      22.4120      27.0226
     255      21.9501      26.1994
     256      22.3660      26.0676
     257      21.2600      26.8058
     258      21.7879      25.8476
     259      21.7205      27.4414
     260      23.6913      28.4811
     261      22.7990      25.0848
     262      21.9128      26.1606
     263      19.5374      23.8991
     264      19.7155      23.8784
     265      23.2753      26.8352
     266      20.2452      25.2820
     267      22.3513      25.9573
     268      21.4242      25.8234
     269      17.9219      24.6687
     270      20.6774      25.9328
     271      21.2192      24.4925
     272      21.6067      24.8455
     273      21.0991      24.0637
     274      19.4705      24.1056
     275      22.8981      26.3184
     276      21.7821      26.9361
     277      21.3422      24.7613
     278      21.2370      28.0747
     279      21.9286      26.7988
     280      20.1773      26.0963
     281      19.2167      26.1894
     282      21.2435      26.0359
     283      23.4985      24.8905
