#Frame      Mode1    Mode2    Mode3
     188   -3.627   44.758   -2.724
     189   -3.031   43.898   -3.779
     190   -4.300   45.494    2.108
     191   -4.841   48.262    1.413
     192   -5.346   53.309    6.241
     193   -3.838   51.088    6.232
     194   -2.694   51.715    1.307
     195   -4.811   51.463    4.579
     196    0.381   53.844    1.770
     197   -2.769   48.903    9.622
     198    0.540   52.979    5.227
     199   -0.530   53.319    4.639
     200    0.256   57.032   10.969
     201   -3.395   58.767    8.490
     202    2.975   54.772    5.879
     203   10.390   50.464    1.611
     204    8.533   53.332   -0.587
     205   10.367   53.346   -3.951
     206   13.595   57.796   -2.473
     207   10.829   53.713    2.213
     208   10.820   54.938    3.550
     209   14.096   54.470   -4.157
     210   19.141   56.899    0.699
     211   24.368   52.409   -7.025
     212   20.421   44.088   -8.070
     213   21.438   46.250  -15.823
     214   24.207   43.808  -13.924
     215   21.897   50.189  -11.290
     216   27.170   49.387  -11.992
     217   27.309   46.154  -14.792
     218   26.555   48.086   -4.529
     219   22.118   46.416   -5.594
     220   22.844   48.811   -5.130
     221   18.967   46.328   -9.436
     222   21.431   46.608  -10.400
     223   22.604   44.598   -8.229
     224   21.281   46.859  -11.587
     225   22.584   46.398   -5.024
     226   18.556   46.714   -6.224
     227   22.220   54.903   -3.137
     228   16.841   55.247   -7.941
     229   15.043   51.925   -7.040
     230   14.332   54.047   -6.381
     231    6.584   52.444   -7.250
     232   11.788   58.389   -5.906
     233   12.347   53.523   -2.532
     234   10.436   56.433   -0.907
     235    9.279   61.666   -2.325
     236    9.086   56.892   -3.328
     237    5.438   57.557   -1.973
     238    6.752   52.113   -2.909
     239    4.761   55.559   -0.227
     240    2.167   62.279    2.278
     241    4.305   61.196    0.423
     242   -6.444   61.655    3.877
     243  -11.405   64.678    4.074
     244  -11.959   65.330   -0.612
     245   -7.432   60.219    0.946
     246  -10.916   60.932    6.026
     247  -10.223   61.868   10.954
     248   -9.533   60.296   10.177
     249   -7.120   61.245   11.685
     250   -6.768   61.542    9.656
     251  -10.245   63.498    6.726
     252   -9.287   59.069    3.866
     253   -8.312   59.786    1.493
     254    0.168   59.754   -0.204
     255   -5.768   57.427    2.418
     256   -7.656   56.483    5.726
     257   -3.685   59.579    2.667
     258   -6.512   59.024    0.306
     259   -3.337   58.074    3.854
     260   -8.191   52.916    7.995
     261   -8.087   54.169   14.436
     262   -8.146   54.459   15.995
     263   -6.588   54.786   16.093
     264   -4.765   61.810   20.552
     265   -6.985   61.960   16.420
     266   -1.175   63.736   18.307
     267   -3.848   65.510   18.584
     268   -7.551   65.431   20.908
     269   -8.317   59.878   16.444
     270   -3.029   61.116   17.679
     271   -4.194   59.276   13.451
     272    3.739   62.157   19.367
     273   -0.136   64.420   20.844
     274    1.781   69.368   21.575
     275    0.712   65.015   22.877
     276    0.489   67.240   20.529
     277    4.360   66.302   12.959
     278    7.575   64.084   12.582
     279    2.817   64.059   16.560
     280    2.266   66.956   15.842
     281    1.458   61.128   20.616
     282   -0.872   65.275   21.567
     283   -3.222   62.375   18.823
     284   -4.463   62.077   22.560
     285    0.890   61.126   27.391
     286    3.452   62.439   21.437
     287    2.087   61.191   18.833
     288   -2.557   63.724   18.902
     289   -5.370   60.578   19.867
     290   -7.161   59.862   20.048
     291   -3.702   67.284   23.057
     292   -5.510   68.129   27.722
     293  -11.370   66.082   29.717
     294   -3.472   67.192   34.156
     295   -4.872   65.692   29.697
     296   -9.015   68.982   29.888
     297   -7.041   66.188   30.681
     298  -14.278   61.902   26.127
     299  -17.968   58.586   27.427
     300  -17.097   58.312   24.803
     301  -22.615   58.404   29.855
     302  -27.004   63.316   35.496
     303  -24.141   65.798   34.922
     304  -20.155   60.528   30.205
     305  -23.443   57.045   28.162
     306  -14.649   60.337   28.357
     307  -15.208   64.531   26.733
     308  -15.550   65.028   26.906
     309   -9.410   61.174   21.852
     310  -10.996   62.776   26.592
     311  -12.148   66.554   29.373
     312  -12.647   61.388   28.207
     313  -10.527   64.000   27.078
     314  -11.183   66.976   27.237
     315  -13.858   64.325   29.068
     316  -21.847   59.908   31.391
     317  -21.775   61.667   33.399
     318  -24.768   64.653   38.902
     319  -23.535   64.393   36.347
     320  -26.232   64.840   34.491
     321  -28.999   64.253   35.523
     322  -20.196   65.077   34.606
     323  -23.752   61.359   35.911
     324  -23.556   58.796   37.067
     325  -20.045   64.048   34.881
     326  -16.683   59.302   34.589
     327  -17.596   64.003   37.287
     328  -16.610   60.831   34.417
     329   -9.686   63.673   34.225
     330  -11.848   69.461   33.834
     331   -9.642   70.129   40.933
     332   -7.729   66.784   40.373
     333   -4.393   66.905   37.334
     334  -12.888   66.961   42.412
     335  -14.731   66.094   36.242
     336  -22.794   56.891   35.394
     337  -17.837   62.043   27.729
     338  -22.079   61.052   34.553
     339  -23.678   64.145   31.984
     340  -27.324   62.158   32.811
     341  -24.557   57.875   34.656
     342  -22.098   61.559   34.495
     343  -27.907   59.405   42.161
     344  -31.268   55.378   42.366
     345  -26.771   60.376   38.830
     346  -32.149   61.245   40.519
     347  -32.274   60.573   43.010
     348  -36.235   61.494   48.209
     349  -36.103   61.906   41.466
     350  -32.787   60.703   43.258
     351  -27.417   56.626   44.896
     352  -22.230   55.109   38.634
     353  -25.524   53.882   34.385
     354  -25.514   56.627   38.302
     355  -29.813   54.627   33.798
     356  -29.334   53.106   38.918
     357  -31.721   55.779   39.904
     358  -26.758   50.629   32.396
     359  -26.163   54.116   31.330
     360  -19.446   49.826   33.965
     361  -24.868   53.863   34.653
     362  -24.809   48.715   36.656
     363  -24.242   53.232   31.966
     364  -25.364   57.687   37.393
     365  -26.231   60.446   41.641
     366  -32.046   56.463   45.962
     367  -35.870   55.226   39.705
     368  -29.569   57.960   42.657
     369  -29.182   56.553   44.813
     370  -22.805   59.998   44.496
     371  -22.890   60.419   38.081
     372  -28.642   58.758   38.938
     373  -34.992   58.735   38.579
     374  -29.388   59.238   43.997
     375  -35.630   58.583   48.129
     376  -27.157   64.206   47.356
     377  -27.577   65.835   47.422
     378  -24.101   67.405   42.452
     379  -21.160   63.622   44.843
     380  -22.585   63.159   45.434
     381  -19.476   65.445   48.326
     382  -21.840   62.073   43.214
     383  -23.274   62.308   41.699
     384  -25.221   62.068   43.909
     385  -18.609   62.296   45.170
     386  -21.678   58.683   42.101
     387  -18.879   63.179   39.235
     388  -13.594   61.660   37.427
     389  -16.930   60.446   34.912
     390  -17.048   56.431   37.983
     391  -23.707   61.865   41.694
     392  -17.371   61.887   45.632
     393  -19.187   59.037   48.438
     394  -19.213   59.836   46.894
     395  -13.813   61.837   45.819
     396  -15.456   62.447   44.260
     397  -16.533   59.750   47.213
     398  -22.094   55.801   45.645
     399  -15.070   54.978   43.101
     400  -15.782   59.762   36.987
     401  -13.145   57.794   42.415
     402  -12.737   59.212   38.630
     403  -22.131   57.826   42.012
     404  -22.444   58.663   40.753
     405  -24.084   63.936   42.851
     406  -25.425   62.623   44.256
     407  -24.341   62.162   44.859
     408  -19.307   67.333   38.007
     409  -22.534   64.324   41.022
     410  -30.904   58.214   44.323
     411  -23.649   58.012   36.406
     412  -19.610   59.481   47.836
     413  -19.397   66.127   47.218
     414  -18.921   71.239   43.722
     415  -16.271   67.253   42.175
     416  -17.160   57.544   34.423
     417  -25.354   50.057   35.111
     418  -22.459   52.359   31.535
     419  -18.258   62.200   32.725
     420  -18.902   61.454   37.146
     421  -13.125   61.340   36.728
     422  -18.710   57.572   40.059
     423  -24.867   58.999   37.662
     424  -23.271   60.601   41.138
     425  -24.484   59.900   40.008
     426  -27.094   56.976   33.631
     427  -22.088   59.913   36.622
     428  -12.958   62.307   37.802
     429  -16.313   58.356   33.876
     430  -13.621   58.467   36.018
     431  -19.539   59.295   38.046
     432  -24.134   60.896   37.701
     433  -15.669   65.719   37.527
     434  -23.316   61.650   41.474
     435  -24.800   62.609   44.491
     436  -32.217   60.731   43.126
     437  -31.136   61.744   53.609
     438  -27.984   65.780   50.436
     439  -35.722   58.215   48.780
     440  -36.808   57.747   45.991
     441  -27.975   60.345   42.783
     442  -34.856   61.228   42.737
     443  -37.039   60.234   42.193
     444  -42.266   57.476   42.454
     445  -37.538   57.576   38.288
     446  -39.543   58.555   36.755
     447  -36.030   61.779   38.710
     448  -37.290   59.415   36.797
     449  -45.737   56.038   42.367
     450  -37.350   58.223   41.851
     451  -40.462   60.576   40.792
     452  -44.571   64.755   44.144
     453  -48.142   58.299   42.560
     454  -45.124   62.458   43.458
     455  -48.528   62.213   51.291
     456  -43.360   60.478   47.765
     457  -46.533   61.429   51.097
     458  -48.525   59.650   49.982
     459  -44.723   60.146   51.137
     460  -47.272   66.116   50.792
     461  -44.889   64.629   52.924
     462  -49.144   59.971   48.719
     463  -50.496   53.645   49.467
     464  -50.446   57.761   46.799
     465  -45.213   62.941   49.721
     466  -46.180   64.816   49.587
     467  -40.490   64.468   51.616
     468  -44.620   64.984   55.803
     469  -39.595   69.273   62.017
     470  -40.077   69.910   53.450
     471  -38.985   66.663   56.148
     472  -36.985   69.180   51.154
     473  -30.066   66.887   46.611
     474  -33.355   70.596   45.003
     475  -35.345   69.935   52.227
     476  -33.456   67.034   51.066
     477  -34.226   69.704   49.633
     478  -32.107   74.198   58.744
     479  -35.326   70.712   52.864
     480  -38.551   72.010   55.678
     481  -34.210   73.466   58.567
     482  -33.254   79.480   60.760
     483  -31.812   73.245   56.023
     484  -30.973   68.134   57.117
     485  -27.923   72.231   57.492
     486  -28.208   73.382   56.297
     487  -27.992   70.707   56.445
     488  -27.642   72.114   52.365
     489  -31.401   60.533   48.941
     490  -33.858   68.100   47.273
     491  -34.820   72.415   47.056
     492  -36.365   70.771   49.110
     493  -37.488   71.564   52.376
     494  -37.955   67.410   54.998
     495  -36.796   66.192   54.965
     496  -33.836   65.858   53.667
     497  -31.268   68.418   50.052
     498  -30.102   63.958   44.923
     499  -30.249   64.496   46.059
     500  -30.006   62.188   43.484
     501  -28.070   64.850   39.580
     502  -26.240   59.016   34.649
     503  -28.274   62.809   41.477
     504  -29.936   58.552   44.750
     505  -28.478   61.651   44.179
     506  -36.683   64.033   47.379
     507  -37.292   62.644   48.285
     508  -37.715   63.369   54.287
     509  -37.877   61.150   51.512
     510  -35.945   63.287   49.565
     511  -35.019   65.493   50.431
     512  -35.865   64.855   45.748
     513  -31.977   65.161   50.943
     514  -32.498   63.400   50.398
     515  -31.209   65.679   47.257
     516  -31.377   68.422   46.608
     517  -29.921   67.669   51.011
     518  -32.558   64.520   47.558
     519  -33.102   65.344   55.475
     520  -35.162   70.446   58.078
     521  -41.250   66.383   53.026
     522  -38.733   64.328   54.227
     523  -39.427   68.260   52.723
     524  -35.152   74.469   54.292
     525  -35.386   72.380   53.649
     526  -38.897   74.184   53.381
     527  -34.193   70.978   54.637
     528  -39.414   70.687   53.298
     529  -50.411   69.620   57.551
     530  -45.423   69.148   59.549
     531  -43.926   76.785   56.930
     532  -40.099   74.221   57.371
     533  -35.741   77.083   56.213
     534  -38.639   69.520   48.949
     535  -37.235   66.144   48.035
     536  -41.333   71.156   46.169
     537  -45.807   66.130   43.826
     538  -49.930   61.406   47.420
     539  -46.874   65.856   52.359
     540  -43.576   68.152   57.691
     541  -42.281   69.078   59.214
     542  -44.682   68.672   51.506
     543  -41.442   63.128   51.699
     544  -45.420   69.193   49.922
     545  -45.416   67.823   48.632
     546  -43.811   63.941   47.134
     547  -37.411   61.854   39.898
     548  -40.045   60.816   38.579
     549  -43.607   61.061   36.042
     550  -45.228   58.083   41.474
     551  -40.144   57.198   39.355
     552  -43.335   59.241   36.673
     553  -44.646   58.280   40.611
     554  -39.918   62.438   42.671
     555  -36.497   63.484   42.292
     556  -35.224   57.124   40.226
     557  -36.584   52.830   33.335
     558  -33.857   51.030   31.762
     559  -37.133   54.182   36.684
     560  -34.753   56.148   36.534
     561  -39.928   51.232   32.961
     562  -31.726   52.605   33.429
     563  -28.509   52.988   32.456
     564  -33.273   53.403   36.457
     565  -34.876   58.593   39.022
     566  -34.063   55.771   34.485
     567  -43.101   52.925   35.390
     568  -38.165   50.818   30.114
     569  -39.861   49.610   35.158
     570  -44.752   56.231   41.082
     571  -39.835   59.124   36.701
     572  -43.204   57.630   41.439
     573  -40.362   56.390   32.713
     574  -46.563   55.953   33.788
     575  -46.319   51.621   40.422
     576  -46.788   57.436   33.134
     577  -48.261   52.099   35.042
     578  -52.543   53.618   45.149
     579  -54.929   50.757   36.502
     580  -47.291   49.185   40.676
     581  -56.649   49.329   41.056
     582  -54.831   53.761   45.251
     583  -52.492   53.012   48.221
     584  -54.759   57.848   47.937
     585  -52.058   58.521   46.574
     586  -53.714   57.073   42.953
     587  -56.440   56.078   38.564
     588  -60.727   49.982   39.129
     589  -58.050   53.384   44.112
     590  -62.449   51.928   43.121
     591  -61.199   50.687   44.323
     592  -67.972   55.217   39.663
     593  -53.529   55.365   40.541
     594  -51.356   53.541   42.851
     595  -52.019   52.160   39.850
     596  -62.959   47.415   41.227
     597  -57.120   42.683   38.621
     598  -59.302   45.609   39.697
     599  -62.183   48.353   47.705
     600  -57.095   52.933   43.642
     601  -53.513   50.895   41.774
     602  -50.642   48.851   47.499
     603  -51.049   45.657   44.821
     604  -45.398   47.602   40.796
     605  -49.219   42.899   38.325
     606  -50.496   44.399   35.864
     607  -47.299   50.097   38.296
     608  -49.128   48.375   38.371
     609  -49.384   45.908   40.654
     610  -47.457   49.466   37.723
     611  -55.565   44.364   36.134
     612  -58.100   49.291   42.551
     613  -55.391   50.696   41.268
     614  -50.937   54.162   41.134
     615  -46.125   57.651   39.755
     616  -48.603   62.603   47.026
     617  -51.826   57.011   44.612
     618  -52.867   54.888   38.181
     619  -52.933   53.685   40.291
     620  -49.841   53.964   40.496
     621  -55.729   52.176   41.163
     622  -52.893   52.818   40.981
     623  -50.122   54.821   45.165
     624  -60.091   53.255   43.872
     625  -50.743   54.129   44.611
     626  -53.806   55.292   40.358
     627  -55.413   51.822   41.810
     628  -56.055   56.305   44.242
     629  -55.718   53.417   43.428
     630  -57.541   51.901   45.382
     631  -51.348   52.514   40.588
     632  -51.184   53.239   41.027
     633  -48.778   54.193   42.209
     634  -52.585   54.379   44.795
     635  -50.158   59.009   37.942
     636  -54.581   55.584   40.998
     637  -50.943   56.899   39.380
     638  -47.602   59.553   36.573
     639  -50.263   58.716   44.520
     640  -51.615   58.341   43.970
     641  -48.891   55.920   42.806
     642  -52.888   57.201   45.430
     643  -52.191   57.427   42.665
     644  -49.242   62.742   48.840
     645  -44.746   60.613   47.262
     646  -46.269   62.136   49.559
     647  -41.273   59.161   45.823
     648  -43.393   57.303   43.587
     649  -41.522   60.723   41.081
     650  -33.329   61.955   40.514
     651  -38.106   59.567   42.776
     652  -35.108   62.580   41.917
     653  -33.356   66.537   46.720
     654  -37.326   65.570   47.944
     655  -29.051   70.500   47.490
     656  -30.180   70.169   48.298
     657  -29.680   65.228   38.607
     658  -28.566   69.926   41.723
     659  -29.824   65.957   41.832
     660  -34.962   67.589   40.516
     661  -31.860   64.489   36.394
     662  -33.382   70.277   44.996
     663  -34.078   67.325   43.608
     664  -31.751   68.113   43.687
     665  -40.694   62.957   45.050
     666  -37.181   62.462   42.056
     667  -43.102   53.656   41.404
     668  -42.094   59.472   45.881
     669  -38.328   56.129   41.626
     670  -42.574   60.525   48.060
     671  -45.707   59.341   49.373
     672  -45.170   59.539   52.354
     673  -45.561   61.784   52.508
     674  -51.317   60.561   54.076
     675  -51.431   59.021   57.743
     676  -47.261   62.537   55.156
     677  -48.100   56.867   54.748
     678  -48.211   56.627   50.295
     679  -44.848   59.918   54.414
     680  -42.628   60.009   54.256
     681  -42.723   53.811   58.064
     682  -44.519   50.265   62.065
     683  -43.649   52.449   59.557
     684  -45.595   52.012   58.762
     685  -40.739   57.994   57.900
     686  -38.707   59.730   53.168
     687  -43.134   56.907   51.063
     688  -42.338   54.146   51.937
     689  -44.554   54.766   53.045
     690  -49.349   49.080   55.345
     691  -45.858   53.274   55.678
     692  -39.805   56.817   54.708
     693  -45.152   52.517   58.234
     694  -47.537   51.339   57.554
     695  -48.979   51.051   60.716
     696  -45.680   53.049   57.493
     697  -44.042   58.770   54.517
     698  -42.798   62.748   56.562
     699  -47.201   60.225   58.606
     700  -54.163   57.615   63.209
     701  -57.212   66.614   67.249
     702  -55.638   62.202   64.211
     703  -56.709   59.206   57.064
     704  -60.384   57.962   62.958
     705  -61.846   55.667   62.086
     706  -58.106   52.345   66.572
     707  -55.325   52.538   61.600
     708  -53.456   57.670   56.768
     709  -57.004   56.278   60.302
     710  -53.464   59.097   56.962
     711  -61.645   55.720   64.022
     712  -55.301   57.963   53.671
     713  -57.558   58.065   53.939
     714  -56.136   53.570   59.560
     715  -52.067   60.678   57.137
     716  -51.868   61.992   58.600
     717  -51.918   62.505   60.311
     718  -49.273   68.231   62.482
     719  -49.497   60.192   56.058
     720  -50.070   64.884   56.079
     721  -46.371   67.058   60.719
     722  -47.777   61.799   58.908
     723  -54.301   60.851   63.219
     724  -50.007   66.285   62.084
     725  -56.208   60.935   55.233
     726  -48.534   61.657   49.434
     727  -43.015   57.075   49.448
     728  -48.831   55.984   52.106
     729  -47.072   58.016   47.505
     730  -48.992   60.630   57.254
     731  -46.857   57.504   51.995
     732  -42.223   62.060   54.964
     733  -44.441   61.367   54.021
     734  -46.868   52.830   49.357
     735  -51.175   56.449   46.342
     736  -54.821   54.265   50.353
     737  -44.786   56.526   47.201
     738  -45.228   60.474   48.755
     739  -40.935   54.740   44.287
     740  -43.855   54.986   46.701
     741  -47.739   58.317   47.235
     742  -48.822   57.676   49.531
     743  -54.128   53.931   43.415
     744  -59.788   49.256   42.728
     745  -48.921   52.717   44.493
     746  -60.012   54.720   48.642
     747  -53.204   60.069   52.019
     748  -51.968   62.681   52.053
     749  -48.697   64.618   50.537
     750  -53.876   56.447   45.440
     751  -51.962   63.516   47.155
     752  -56.738   59.536   51.380
     753  -56.378   60.204   52.517
     754  -62.679   61.269   55.344
     755  -61.979   58.987   51.943
     756  -67.492   58.813   48.424
     757  -62.733   54.236   48.298
     758  -67.245   58.245   47.990
     759  -67.972   57.315   49.017
     760  -67.457   57.735   48.137
     761  -63.039   59.675   46.948
     762  -67.632   58.763   49.602
     763  -63.691   56.550   52.304
     764  -68.671   55.454   51.888
     765  -64.723   62.091   52.802
     766  -63.467   63.096   52.385
     767  -62.108   63.764   53.693
     768  -67.411   63.533   56.996
     769  -66.070   63.406   58.001
     770  -60.343   68.621   59.236
     771  -60.525   62.294   54.719
     772  -69.711   61.389   61.139
     773  -69.744   60.923   55.815
     774  -65.277   61.900   56.353
     775  -67.887   64.285   53.164
     776  -69.577   62.055   56.602
     777  -69.543   63.809   61.525
     778  -73.331   55.405   56.810
     779  -74.286   56.939   59.271
     780  -71.834   54.860   58.089
     781  -69.611   57.495   54.633
     782  -66.025   49.784   55.613
     783  -70.826   49.363   62.145
     784  -74.087   53.695   56.734
     785  -74.577   48.754   55.134
     786  -78.986   42.422   53.002
     787  -69.604   47.651   49.154
     788  -74.231   44.443   56.437
     789  -73.580   45.125   57.140
     790  -74.035   43.172   49.573
     791  -74.620   44.477   53.931
     792  -76.023   43.298   54.523
     793  -78.809   42.330   56.334
     794  -77.998   39.487   55.329
     795  -79.106   39.968   53.771
     796  -73.548   46.539   53.729
     797  -73.349   44.301   55.041
     798  -71.318   45.946   53.024
     799  -69.936   42.715   54.743
     800  -70.423   40.624   58.871
     801  -76.798   44.172   57.766
     802  -75.819   40.302   58.814
     803  -72.100   43.005   51.495
     804  -72.674   40.713   46.873
     805  -76.165   42.620   53.215
     806  -70.795   40.555   49.812
     807  -67.087   45.026   53.780
     808  -66.923   42.893   50.613
     809  -66.589   45.078   50.280
     810  -64.168   47.217   57.309
     811  -68.813   46.976   51.066
     812  -71.991   44.058   48.404
     813  -63.134   43.074   50.003
     814  -65.180   45.864   54.620
     815  -68.366   46.941   55.959
     816  -67.286   45.259   52.886
     817  -66.957   46.965   56.438
     818  -63.036   46.439   55.117
     819  -64.863   51.525   57.039
     820  -67.391   50.629   55.437
     821  -65.590   51.712   53.078
     822  -62.364   48.218   58.437
     823  -67.805   46.200   55.341
     824  -67.445   44.923   56.419
     825  -74.367   49.202   57.218
     826  -75.440   48.321   55.311
     827  -78.553   51.442   55.585
     828  -69.299   53.557   53.367
     829  -68.067   51.123   54.693
     830  -73.179   50.588   54.842
     831  -74.197   51.929   60.313
     832  -68.549   52.388   53.995
     833  -70.218   55.269   47.384
     834  -62.255   51.988   44.627
     835  -57.595   60.080   40.899
     836  -53.838   66.285   42.651
     837  -54.640   67.630   45.067
     838  -57.008   63.392   43.494
     839  -58.702   61.459   43.621
     840  -65.751   59.314   46.551
     841  -61.382   60.944   42.885
     842  -63.454   67.639   48.589
     843  -61.715   63.379   41.697
     844  -64.090   66.477   43.567
     845  -56.833   69.590   45.339
     846  -55.954   71.271   42.692
     847  -64.377   66.949   43.916
     848  -56.929   68.085   40.285
     849  -55.546   67.491   39.544
     850  -58.881   67.452   40.460
     851  -56.528   72.441   46.199
     852  -51.024   69.452   45.624
     853  -57.199   71.445   45.472
     854  -58.069   69.237   48.336
     855  -59.203   72.095   51.165
     856  -52.186   76.177   47.927
     857  -55.245   69.792   48.111
     858  -55.396   73.280   46.491
     859  -48.463   75.817   44.753
     860  -44.275   73.692   44.290
     861  -39.590   82.279   45.001
     862  -41.572   80.550   45.397
     863  -46.747   74.021   39.750
     864  -50.435   68.445   42.847
     865  -54.074   62.763   43.851
     866  -54.323   70.640   46.999
     867  -50.533   71.020   40.204
     868  -53.215   74.679   41.655
     869  -49.229   70.732   39.307
     870  -47.709   72.934   38.010
     871  -48.488   73.148   42.874
     872  -46.324   73.631   40.068
     873  -44.590   74.701   42.286
     874  -47.444   76.835   41.517
