#Frame        chi1:32      chi2:32      chi3:32
     317     -66.4328     -73.3712    -170.9762
     318     -78.5191     -50.9584     151.6472
     319     -69.1216     -84.7499    -147.7438
     320     -63.5671     -74.3905     160.2765
     321     -82.2230     -69.1430     173.2252
     322     -92.3705     -61.4883     178.5003
     323     -77.3721     -61.6446     174.6571
     324    -100.2760     -91.2363    -143.3830
     325     -66.5115     -79.9572    -167.9632
     326     -81.3439     -58.8201     153.4614
     327     -78.7846     -69.5252     166.7329
     328     -74.5031     -67.9089    -175.0556
     329     -78.8644     -66.8400    -178.9208
     330     -72.1330     -66.1020    -168.3935
     331     -76.4752     -73.0679     177.9547
     332     -63.5688     -62.6633     172.3158
     333     -65.2689     -61.3212     153.6074
     334     -51.5213     -94.0643     177.1369
     335     -71.7431     -68.6760     161.2559
     336     -52.6798     -89.3926     166.6289
     337     -47.8526     -74.7476     171.3966
     338     -59.8005     -78.3222    -170.1526
     339     -69.7795     -69.4541     177.3712
     340     -70.9894     -66.1545     163.9152
     341     -77.0246     -64.3649     158.6604
     342     -60.1323     -72.5118    -171.5048
     343     -70.6339     -71.5681    -178.8600
     344     -50.1000     -82.8891    -173.5192
     345     -54.6388     -69.5979     159.9497
     346     -60.6564     -75.9658     169.0092
     347      60.1612    -151.6653      88.9998
     348      54.2754     160.5758     132.1244
     349      36.5036     159.0853     150.3948
     350      51.3893     124.8422      59.9161
     351      63.9540    -163.1572     -54.8977
     352      44.3235     173.3157     -72.9091
     353      46.9007    -169.4761     -81.4897
     354      54.9819    -163.5843     -55.6786
     355      45.6261     -88.7624     -62.1063
     356      40.9049     -97.3608     -66.1277
     357      43.9284     -73.4506     -83.3964
     358      54.2596     -85.1827     -37.5062
     359      67.4187     -83.9918     -84.0178
     360      50.9661    -106.7013     -47.2021
     361      64.5260     -77.1278     -42.9516
     362      54.9401     -60.7080     -60.5218
     363      30.7347     -96.8582     -25.9240
     364      43.7703     -90.5214     -34.1513
     365      42.3446     -88.1642     -28.7600
     366      33.0201     -83.0222     -37.2173
     367      47.2873     -71.7525     -30.9929
     368      54.0660     -85.2954     -44.0854
     369      44.9619     -89.2193     -52.8495
     370      60.5254     -73.1064     -74.4314
     371      35.7588     -90.7063      -6.5637
     372      60.5847     -47.6693    -102.4597
     373      71.6950     -78.5500     -56.8339
     374      58.5761     -74.9343     -61.9981
     375      38.5184     -96.0790     -19.0351
     376      46.6353     -65.0178     -54.8758
     377      49.9590     -96.3406     -60.2588
     378      53.0878     -76.2450     -43.4467
     379      52.7743     -76.7940     -22.3129
     380      54.2469    -111.8651     -78.5943
     381      55.2123     -80.3266     -74.4738
     382      62.4130     -80.7390     -49.3736
     383      49.1726     -80.5919     -54.5850
     384      44.0958     -75.4411     -67.1796
     385      62.7892     -94.1518     -84.0766
     386      46.3678     -58.1739     -75.7427
     387      59.8553     -60.8113     -75.7308
     388      37.3308     -74.6018     -33.9573
     389      66.2798     -95.1665     -76.1380
     390      63.2202     -58.1398     -89.6351
     391      71.3366     -88.8784     -37.8069
     392      66.5200     -59.4371     -74.3911
     393      49.7076     -60.4389     -79.4600
     394      50.1898     -80.5875     -73.8416
     395      54.0905    -109.7878     -51.9473
     396      73.8278     -59.7252     -95.0826
     397      69.2704     -48.3879    -111.3178
     398      71.1805     -58.0186     -91.4570
     399      67.7560     -57.8614     -89.7589
     400      57.4685     -66.9318     -50.4837
     401      75.5306     -66.5304     -88.6589
     402      68.4134     -58.9630     -80.2973
     403      78.9902     -83.7739    -101.3722
     404      75.9572     -65.9735     -86.6353
     405      67.8795     -68.8563     -68.2961
     406      69.1597     -69.8704     -97.8617
     407      67.4520     -62.1929     -83.9973
     408      47.3725     -85.9985     -19.6334
     409      64.5101     -72.7281     -49.6611
     410      63.1827     -89.3045     -69.5208
     411      57.5677    -107.6500     -56.2166
     412      58.5607     -80.0104     -56.8327
     413      72.9974     -50.1831     -90.2267
     414      50.7724      37.5976      72.7261
     415      38.7105      51.9173      93.9393
     416      28.7589      65.5099      87.7633
     417      35.5167      52.7355      52.0255
     418      39.5307      41.4284      66.2858
     419      48.9267      34.0692     118.4277
     420      55.7040      41.9423      87.1961
     421      41.2036      62.5216     101.3734
     422      34.0442      33.3269      69.0171
     423      48.9415      79.9050      73.5157
     424      43.9040      49.1965      94.5814
     425      43.8392      45.1245      96.7863
     426      44.1048      52.3475      95.7469
     427      33.6545      67.3573      68.4635
     428      25.0469      60.4965      82.5239
     429      25.0864      74.0252      70.8370
     430      45.4767      76.4428      55.9107
     431      38.7656      41.6413     119.5607
     432      23.8051      61.3182     112.0904
     433      34.8966      58.7231      82.7025
     434      38.6512      53.1786      99.9483
     435      51.2642      54.7093      67.4854
     436      38.1352      59.7730      57.6291
     437      47.0321      45.0573      92.4018
     438      57.3581      27.9644      95.4333
     439      39.5032      47.9112      91.0696
     440      38.4790      54.5479      77.3080
     441      45.7142      47.6026      91.4368
     442      40.0969      68.4102      76.8773
     443      47.7291      50.2356      74.1678
     444      35.2674      52.8027      76.9448
     445      30.6574      59.5388     100.1487
     446      42.2981      46.3468     105.4238
     447      26.7002      66.0974     103.6804
     448      34.6089      65.0067      66.3620
     449      45.7773      43.6762      97.9496
     450      31.0263      59.9274      61.0208
     451      18.0757      64.9394      87.1260
     452      34.7807      48.4282     104.9679
     453      27.1669      61.4949     109.6753
     454      27.6466      57.1815     110.3421
     455      42.2317      49.0429      82.5853
     456      81.5531     -29.2832     138.5317
     457      43.1446      42.9243     123.6098
     458      48.0871      45.5085      73.5014
     459      40.4236      41.6936      96.9500
     460      39.8470      53.9682      83.7229
     461      57.9916      66.4831      47.5563
     462      46.9552      57.2399      80.0965
     463      50.8314      34.5574     114.9543
     464      28.5042      50.2488      98.6191
     465      33.7928      56.4343     106.1463
     466      35.7077      46.3850     120.3885
     467      34.7485      63.2464     108.8446
     468      41.5319      52.3528     104.5254
     469      48.4191      60.3395      93.3493
     470      31.5270      50.5775      85.6409
     471      39.9026      74.9472      89.2236
     472      34.7641      61.9256     102.1321
     473      71.6283     -61.9454      89.4933
     474      61.3182     -99.6894     145.2109
     475      65.2265     -61.0866      82.2256
     476      61.3365     -27.4380      55.3370
     477      66.0351     -83.6125      88.6501
     478      68.1815     -56.5426      66.3654
     479      58.1473    -115.4494     125.9204
     480      59.9472     -55.1825      92.7336
     481      39.4048     -53.3251     108.7651
     482      63.3204     -84.7020     106.1786
     483      41.5972     -76.7751     120.5074
     484      48.9029     -79.1921     142.7454
     485      65.4387     -74.9690      93.7683
     486      64.5602     -57.9738      90.7521
     487      89.9997     -69.8605      27.8911
     488      71.2889     -67.1668     102.8306
     489      55.9300     -74.0425     102.8252
     490      63.4853     -62.3401      95.6687
     491      54.2145     -61.4344      93.0287
     492      79.3417     -63.5470      71.4206
     493      63.2758     -68.0960     106.0609
     494      79.1583     -65.3457     110.2195
     495      72.3735     -69.9732      98.4162
     496      77.8293     -67.2510      76.8833
     497      73.8089     -63.6187      82.5581
     498      64.8449     -67.1483      92.3609
     499      67.4382     -55.0156      89.7004
     500      61.7019     -40.8807      84.1482
     501      58.5151     -60.9447      87.9020
     502      69.0610     -59.6225      90.1614
