#Frame      Mode1    Mode2    Mode3
      92   73.499  -79.715   27.641
      93   74.057  -78.825   20.975
      94   72.090  -77.551   23.998
      95   74.520  -76.358   23.742
      96   76.011  -75.048   23.683
      97   73.477  -80.459   22.985
      98   71.772  -78.016   23.586
      99   69.450  -78.827   24.475
     100   69.354  -78.083   21.065
     101   71.287  -73.551   20.395
     102   72.177  -77.516   20.965
     103   72.983  -71.236   22.573
     104   80.326  -71.653   27.741
     105   78.157  -72.274   27.922
     106   81.469  -70.120   24.048
     107   76.284  -72.467   26.583
     108   80.197  -74.456   31.205
     109   77.180  -73.345   36.237
     110   77.138  -72.388   35.696
     111   79.527  -77.902   35.671
     112   77.034  -74.220   33.967
     113   77.055  -71.517   34.041
     114   78.249  -75.266   34.784
     115   84.274  -74.663   36.249
     116   81.985  -73.790   34.553
     117   83.581  -70.079   35.599
     118   87.164  -72.219   37.720
     119   93.586  -74.527   37.394
     120   90.552  -71.353   35.878
     121   91.141  -67.720   37.871
     122   85.641  -74.068   34.176
     123   81.756  -77.632   31.152
     124   83.213  -75.935   31.101
     125   85.770  -76.593   28.898
     126   87.499  -64.467   33.981
     127   85.946  -66.936   32.664
     128   88.471  -65.491   36.720
     129   86.834  -68.035   34.357
     130   94.764  -68.512   34.665
     131   90.340  -66.686   35.021
     132   87.679  -69.117   33.060
     133   91.097  -71.042   33.298
     134   90.555  -68.532   31.819
     135   87.787  -74.371   34.043
     136   83.955  -77.520   35.235
     137   89.402  -73.179   29.140
     138   93.318  -68.592   31.998
     139   91.159  -67.267   34.103
     140   90.834  -68.773   34.876
     141   94.810  -66.598   35.736
     142   89.247  -72.699   34.892
     143   95.102  -69.591   39.839
     144   94.861  -66.475   35.574
     145   91.820  -67.986   34.802
     146   89.083  -68.880   35.731
     147   89.938  -66.163   37.442
     148   93.016  -64.445   35.384
     149   90.033  -60.404   32.589
     150   90.571  -63.144   37.772
     151   86.964  -60.567   40.750
     152   81.468  -65.296   37.964
     153   82.658  -68.935   35.318
     154   86.398  -65.983   39.411
     155   86.124  -69.040   39.926
     156   86.754  -64.453   39.411
     157   86.268  -65.694   37.625
     158   85.143  -63.271   37.796
     159   79.425  -66.891   32.076
     160   80.415  -69.101   34.569
     161   82.279  -74.655   38.472
     162   82.708  -71.744   33.633
     163   86.314  -72.749   34.965
     164   85.562  -71.314   37.069
     165   85.079  -79.025   34.757
     166   83.896  -69.128   30.501
     167   88.748  -67.377   35.488
     168   85.957  -67.197   33.488
     169   87.514  -63.614   31.047
     170   86.691  -63.271   29.242
     171   81.708  -61.898   33.559
     172   85.428  -60.019   35.273
     173   83.626  -61.616   35.463
     174   80.794  -58.438   34.869
     175   78.926  -57.213   37.397
     176   78.412  -60.605   32.623
     177   80.291  -58.611   35.110
     178   80.762  -60.277   32.168
     179   78.640  -63.212   35.880
     180   84.196  -60.560   38.637
     181   85.114  -53.593   37.197
     182   90.427  -54.397   40.125
     183   91.307  -46.958   41.402
     184   89.170  -49.435   38.174
     185   87.719  -54.734   37.912
     186   92.879  -47.495   38.282
     187   90.251  -48.791   41.049
     188   91.699  -50.863   43.734
     189   88.421  -54.473   43.601
     190   89.041  -53.351   45.114
     191   89.903  -55.519   46.021
     192   94.420  -51.334   48.177
     193   90.952  -46.390   50.642
     194   92.639  -48.858   49.154
     195   89.250  -50.618   48.033
     196   90.761  -50.147   45.511
     197   83.153  -47.660   50.642
     198   90.043  -45.680   55.043
     199   91.106  -48.187   51.537
     200   90.232  -44.106   48.583
     201   92.511  -46.528   46.421
     202   88.913  -43.239   43.003
     203   96.174  -40.821   44.083
     204   92.777  -45.298   33.395
     205   93.006  -41.160   31.998
     206   94.195  -42.612   30.862
     207   91.796  -42.497   29.805
     208   93.235  -31.197   32.843
     209   91.926  -34.330   31.278
     210   93.142  -37.292   27.303
     211   94.190  -36.966   31.541
     212   90.569  -33.934   32.813
     213   95.179  -35.954   35.780
     214   98.822  -27.420   39.191
     215   97.259  -28.259   37.046
     216   97.057  -22.111   33.160
     217   98.391  -17.804   34.382
     218   96.994  -15.575   35.049
     219   95.610  -22.637   35.164
     220   99.783  -19.078   36.528
     221  104.170  -20.140   39.957
     222  103.622  -11.213   38.606
     223  108.026  -17.002   40.260
     224  114.634  -12.073   38.046
     225  116.020  -13.090   40.751
     226  119.197  -12.151   41.774
     227  114.388  -14.572   43.088
     228  110.293  -17.647   43.917
     229  111.450  -10.160   39.246
     230  109.313  -15.490   37.135
     231  104.783  -12.690   39.943
     232  110.201   -8.254   38.788
     233  112.069   -5.918   47.526
     234  112.027   -7.737   47.432
     235  107.751   -6.678   45.363
     236  107.947   -6.754   45.881
     237  109.593   -9.328   42.038
     238  110.959   -7.881   39.938
     239  102.872   -8.258   37.225
     240  105.917   -3.232   39.068
     241  104.396   -4.124   38.939
     242  102.124   -5.462   33.410
     243  107.330   -8.139   40.407
     244  108.178   -6.604   40.667
     245  109.506  -10.442   42.524
     246  106.779  -14.620   41.692
     247  105.432  -18.330   38.710
     248  103.932  -19.376   42.733
     249   99.713  -16.581   39.490
     250   98.213  -19.154   39.939
     251  100.119  -15.427   41.969
     252   99.884  -20.378   39.962
     253   98.738  -16.446   35.113
     254  104.443  -22.182   34.698
     255   99.410  -20.657   39.566
     256  104.393  -15.428   39.299
     257   98.529  -16.739   37.523
     258  105.972   -6.786   37.597
     259  106.600  -11.606   35.856
     260  108.258   -7.418   36.529
     261  101.606  -14.075   35.593
     262   95.038  -18.317   34.478
     263   95.900  -17.007   29.818
     264  100.022  -16.433   31.677
     265   99.624  -18.623   30.508
     266  100.688  -16.680   34.704
     267   99.849  -17.360   33.343
     268   98.533  -11.860   31.339
     269  106.077  -15.439   36.846
     270   99.356  -15.426   35.269
     271   98.396  -23.378   35.291
     272   96.793  -18.993   32.704
     273   98.605  -28.367   35.233
     274  100.706  -21.121   38.625
     275   94.421  -24.374   37.090
     276   95.907  -27.209   34.172
     277   94.805  -31.694   38.972
     278   96.112  -30.914   39.183
     279   90.842  -32.169   37.558
     280   92.142  -28.723   35.175
     281   98.437  -29.078   37.238
     282   97.830  -31.874   33.992
     283  102.264  -29.101   35.595
     284  102.330  -26.552   37.413
     285  101.812  -25.210   41.822
     286  106.288  -23.757   38.354
     287  107.739  -18.894   41.248
     288  107.414  -23.812   42.380
     289  110.910  -25.734   41.649
     290  109.054  -23.596   44.856
     291  108.636  -26.649   43.707
     292  101.859  -24.961   49.107
     293  103.790  -17.289   44.722
     294  115.018  -16.153   49.793
     295  116.101  -19.477   52.537
     296  120.426  -22.731   52.549
     297  116.730  -19.017   51.572
     298  114.588  -18.062   46.827
     299  116.338  -15.601   47.736
     300  111.922  -15.378   46.714
     301  109.735  -14.562   44.190
     302  110.569  -15.075   51.270
     303  110.758  -22.043   52.120
     304  105.440  -24.423   49.083
     305  108.331  -25.063   49.652
     306  104.533  -29.248   45.367
     307  107.391  -23.100   46.957
     308  109.976  -19.059   49.536
     309  109.985  -19.306   50.572
     310  109.468  -21.322   51.283
     311  111.285  -17.349   54.576
     312  109.478  -17.111   52.005
     313  111.331  -21.055   47.957
     314  109.940  -21.746   47.442
     315  112.980  -15.863   50.077
     316  108.136  -24.477   52.241
     317  109.684  -23.767   58.223
     318  112.858  -31.019   53.401
     319  111.368  -31.672   55.097
     320  109.061  -29.045   54.828
     321  112.402  -33.366   56.133
     322  111.458  -30.622   51.279
     323  114.546  -28.043   50.847
     324  112.932  -28.974   52.137
     325  115.878  -27.574   54.486
     326  115.050  -26.195   56.967
     327  110.558  -32.490   58.347
     328  115.915  -28.822   59.860
     329  118.426  -36.478   58.352
     330  116.468  -33.798   58.390
     331  116.911  -33.460   57.236
     332  114.904  -26.967   57.157
     333  117.362  -32.928   53.754
     334  117.568  -34.543   57.733
     335  115.754  -38.070   56.076
     336  117.764  -38.806   56.755
     337  125.072  -28.559   58.576
     338  122.634  -36.539   57.998
     339  124.831  -38.474   58.317
     340  122.947  -31.958   62.812
     341  126.343  -30.520   66.393
     342  125.710  -25.694   62.152
     343  124.041  -30.804   61.718
     344  124.156  -33.780   59.831
     345  121.541  -29.832   57.789
     346  122.298  -26.605   60.082
     347  112.789  -27.251   56.598
     348  117.286  -26.575   57.653
     349  119.399  -21.349   59.178
     350  115.216  -25.853   61.055
     351  112.611  -27.167   57.769
     352  114.196  -25.217   58.555
     353  117.367  -20.860   59.483
     354  115.031  -24.712   57.380
     355  110.581  -28.193   58.824
     356  117.708  -25.086   61.833
     357  114.282  -25.418   62.304
     358  112.777  -29.066   63.439
     359  109.530  -29.099   62.056
     360  111.229  -28.432   60.142
     361  116.188  -29.558   59.444
     362  115.387  -31.829   60.254
     363  116.584  -33.744   59.060
     364  117.835  -35.004   63.539
     365  123.749  -35.910   64.573
     366  128.411  -29.871   62.601
     367  124.049  -36.873   64.419
     368  123.905  -34.476   65.405
     369  125.222  -33.906   61.840
     370  122.739  -33.358   61.394
     371  118.668  -23.932   59.178
     372  119.814  -26.550   60.795
     373  114.657  -32.242   60.276
     374  116.791  -35.529   55.549
     375  111.660  -41.051   54.297
     376  113.408  -35.720   56.634
     377  112.854  -44.100   51.644
     378  113.859  -39.034   53.954
     379  110.433  -36.133   55.494
     380  110.945  -39.313   55.525
     381  116.333  -42.293   52.999
     382  112.378  -41.812   51.976
     383  113.457  -45.098   54.262
     384  111.197  -50.107   54.065
     385  111.869  -40.378   54.810
     386  116.560  -38.474   57.918
     387  116.584  -42.286   54.444
     388  113.841  -41.054   50.189
     389  114.437  -37.167   52.481
     390  110.929  -34.256   54.665
     391  112.937  -31.778   56.225
     392  113.013  -35.795   55.869
     393  117.364  -32.840   53.275
     394  117.506  -28.210   57.517
     395  119.684  -30.153   58.798
     396  119.189  -29.484   65.250
     397  120.906  -33.383   59.235
     398  123.554  -33.617   52.508
     399  123.670  -31.425   55.310
     400  123.774  -26.331   58.453
     401  123.359  -35.700   55.274
     402  121.814  -35.895   58.564
     403  123.944  -31.656   57.933
     404  122.529  -35.396   62.846
     405  124.537  -35.039   61.162
     406  122.382  -40.121   59.459
     407  123.033  -44.508   58.590
     408  121.290  -37.904   57.486
     409  122.989  -35.436   59.090
     410  120.883  -37.452   62.168
     411  121.562  -40.854   59.778
     412  122.793  -41.158   57.538
     413  125.899  -39.288   57.606
     414  122.162  -40.336   55.281
     415  121.275  -35.715   55.105
     416  124.400  -39.193   54.285
     417  126.609  -33.757   54.333
     418  125.003  -39.509   53.475
     419  117.999  -37.092   53.226
     420  117.018  -35.607   52.943
     421  116.655  -36.071   53.030
     422  111.748  -30.167   55.484
     423  117.024  -24.443   54.397
     424  115.755  -26.304   52.452
     425  112.927  -33.463   51.729
     426  110.360  -27.371   55.562
     427  112.578  -22.342   54.696
     428  111.016  -23.770   51.757
     429  109.837  -25.157   52.496
     430  105.520  -25.347   46.503
     431  118.647  -21.147   54.668
     432  117.883  -23.647   56.503
     433  116.703  -27.360   51.512
     434  120.954  -32.321   58.423
     435  122.906  -31.601   58.790
     436  128.946  -28.825   58.213
     437  123.614  -32.669   52.750
     438  122.297  -35.370   52.825
     439  125.065  -29.734   55.339
     440  124.880  -29.582   55.533
     441  119.731  -30.921   56.194
     442  121.178  -30.862   55.605
     443  128.838  -22.414   57.632
     444  124.995  -27.999   56.231
     445  128.491  -25.277   56.123
     446  124.840  -29.904   50.027
     447  128.077  -29.012   53.783
     448  126.026  -31.777   59.649
     449  118.745  -31.369   57.675
     450  117.597  -37.871   50.750
     451  117.254  -38.835   52.144
     452  120.177  -40.602   52.412
     453  115.166  -44.342   52.574
     454  117.588  -43.552   51.048
     455  120.199  -44.538   52.198
     456  116.595  -39.690   51.922
     457  118.311  -44.923   51.245
     458  108.354  -48.451   48.071
     459  118.728  -45.568   48.064
     460  117.293  -49.908   49.205
     461  117.263  -47.102   49.366
     462  118.618  -43.378   47.397
     463  119.984  -43.570   46.644
     464  116.684  -47.462   42.700
     465  114.105  -51.582   41.953
     466  111.618  -47.584   39.927
     467  113.624  -44.828   44.289
     468  113.720  -47.410   46.266
     469  112.562  -48.896   42.513
     470  113.948  -51.971   43.016
     471  111.699  -50.301   40.426
     472  113.169  -50.747   41.513
     473  115.390  -53.493   43.420
     474  115.440  -47.804   39.369
     475  110.537  -47.290   35.205
     476  111.975  -39.158   38.524
     477  109.829  -33.144   36.986
     478  115.738  -31.134   40.149
     479  118.424  -32.367   36.178
     480  117.327  -35.405   40.011
     481  125.340  -36.677   43.817
     482  124.603  -39.839   49.796
     483  119.399  -35.882   45.250
     484  124.861  -39.806   53.990
     485  122.357  -41.759   49.333
     486  120.308  -40.324   51.674
     487  116.518  -41.845   49.275
     488  111.369  -43.696   47.386
     489  115.028  -43.049   44.057
     490  113.386  -43.320   44.347
     491  117.625  -38.915   43.079
     492  118.959  -34.978   51.280
     493  112.140  -34.921   47.363
     494  113.291  -38.192   47.180
     495  112.784  -35.151   50.783
     496  117.804  -37.505   52.002
     497  117.209  -36.547   51.042
     498  115.424  -41.264   48.017
     499  114.126  -41.889   47.963
     500  111.922  -37.773   54.972
     501  112.011  -33.635   50.696
     502  109.637  -39.333   45.956
     503  105.675  -41.300   47.959
     504  107.255  -43.781   48.568
     505  113.857  -47.279   46.167
     506  110.159  -44.772   48.552
     507  102.178  -51.207   45.064
     508  106.888  -47.316   45.931
     509  108.953  -46.723   46.186
     510  114.980  -36.587   47.443
     511  108.566  -41.678   45.323
     512  110.083  -50.601   45.627
     513  112.076  -45.584   47.913
     514  109.362  -47.232   41.504
     515  109.263  -51.532   47.096
     516  112.348  -44.606   49.495
     517  116.610  -43.087   50.231
     518  114.736  -44.319   48.521
     519  114.433  -46.668   47.551
     520  113.744  -47.913   48.513
     521  110.235  -49.372   48.543
     522  106.186  -45.503   49.336
     523  107.814  -48.791   50.636
     524  105.890  -42.170   52.396
     525  112.022  -43.564   50.194
     526  114.167  -42.716   47.956
     527  111.240  -41.968   50.932
     528  112.049  -45.267   51.371
     529  113.160  -47.115   51.698
     530  113.396  -39.466   48.685
     531  112.543  -36.988   44.772
     532  116.090  -32.333   41.914
     533  121.092  -34.473   42.786
     534  121.885  -32.840   47.215
     535  120.361  -43.584   47.300
     536  120.536  -41.922   48.755
     537  119.887  -46.538   48.446
     538  120.958  -42.508   53.564
     539  116.792  -42.200   54.407
     540  117.057  -47.435   49.617
     541  122.183  -41.525   53.709
     542  114.763  -43.549   50.995
     543  114.379  -47.309   50.063
     544  109.553  -46.625   54.619
     545  108.102  -45.973   55.077
     546  115.056  -51.315   53.658
     547  113.127  -54.275   58.654
     548  108.438  -58.827   52.270
     549  115.306  -51.927   54.025
     550  114.968  -51.278   56.455
     551  113.102  -57.769   51.035
     552  114.725  -56.992   53.245
     553  117.224  -49.942   53.509
     554  117.784  -56.149   48.936
     555  116.791  -56.808   50.463
     556  111.492  -53.798   48.993
     557  113.731  -50.028   56.446
     558  110.959  -52.082   58.183
     559  114.181  -55.926   59.482
     560  112.985  -55.305   56.069
     561  108.712  -51.296   52.993
     562  107.488  -55.662   51.310
     563  112.309  -54.767   53.622
     564  110.778  -57.070   52.347
     565  109.551  -59.869   50.147
     566  109.646  -53.268   46.686
     567  109.069  -52.920   45.357
     568  106.038  -51.515   46.956
     569  110.025  -51.816   45.918
     570  102.289  -52.353   45.700
     571  107.484  -46.305   50.348
     572  108.024  -46.114   48.966
     573  104.779  -44.779   47.291
     574  105.619  -42.093   46.341
     575  104.542  -42.472   45.583
     576  109.383  -45.396   48.658
     577  108.675  -44.512   52.767
     578  109.743  -47.344   50.746
     579  112.238  -54.877   51.451
     580  109.660  -49.125   50.625
     581  110.518  -53.324   50.418
     582  110.901  -57.174   45.104
     583  112.333  -49.794   47.173
     584  112.500  -52.116   49.303
     585  111.754  -49.582   51.031
     586  113.654  -54.795   46.509
     587  115.970  -59.502   46.583
     588  111.281  -59.414   50.094
     589  112.504  -56.281   52.249
     590  111.835  -55.190   45.777
     591  110.518  -52.695   44.481
     592  109.112  -54.589   40.450
     593  114.064  -51.479   44.581
     594  114.598  -53.985   45.406
     595  112.437  -52.267   45.739
     596  109.926  -53.063   45.315
     597  111.127  -57.754   47.919
     598  110.571  -55.096   46.985
     599  107.604  -52.726   43.974
     600  111.385  -52.304   45.093
     601  108.803  -49.175   41.027
     602  105.095  -52.257   39.825
     603  106.176  -52.015   43.862
     604  110.055  -54.217   46.044
     605  107.564  -58.063   46.532
     606  105.407  -54.942   41.515
     607  108.522  -56.339   48.190
     608  109.314  -52.238   44.806
     609  107.804  -50.203   43.086
     610  106.006  -42.832   44.799
     611  103.051  -46.540   49.508
     612  106.514  -44.955   43.982
     613  109.715  -48.610   39.677
     614  113.678  -49.960   43.101
     615  104.436  -53.133   34.314
     616  100.623  -54.959   31.734
     617  105.078  -57.325   30.456
     618  104.994  -51.443   26.307
     619  101.161  -51.814   29.213
     620   99.526  -52.520   27.638
     621  101.586  -52.035   28.874
     622  102.683  -52.518   32.986
     623  103.821  -50.033   32.293
     624  104.894  -57.589   38.192
     625  100.135  -57.623   38.403
     626  103.628  -55.000   41.443
     627  103.342  -63.934   41.790
     628  105.247  -62.748   39.788
     629  103.529  -66.073   40.981
     630   99.917  -68.777   42.462
     631  103.002  -68.373   43.803
     632  106.204  -65.906   43.872
     633  103.743  -64.135   41.429
     634  108.285  -61.426   39.142
     635  107.095  -59.910   37.126
     636  107.302  -62.912   36.036
     637  101.389  -63.804   34.526
     638  101.749  -63.689   33.189
     639  103.295  -62.123   37.422
     640  106.208  -58.504   37.414
     641   98.082  -61.677   37.580
     642   98.705  -60.874   41.738
     643  101.568  -63.293   45.262
     644  101.123  -56.225   48.154
     645  106.462  -53.885   47.172
     646  106.846  -51.602   44.567
     647  106.039  -54.728   41.941
     648  106.476  -52.325   42.640
     649  107.524  -57.182   44.447
     650  109.400  -54.058   42.136
     651  107.266  -53.430   43.051
     652  110.073  -46.760   39.496
     653  113.896  -55.017   39.344
     654  113.424  -55.024   35.156
     655  109.056  -51.123   34.612
     656  107.247  -54.344   33.353
     657  110.557  -58.391   38.014
     658  113.565  -55.097   39.581
     659  114.081  -56.914   39.722
     660  117.655  -51.666   42.958
     661  111.723  -50.742   38.581
     662  111.951  -51.713   44.044
     663  112.186  -47.171   39.086
     664  112.414  -47.478   38.067
     665  114.974  -44.180   38.307
     666  112.621  -47.023   39.180
     667  113.701  -46.476   42.216
     668  123.961  -38.995   44.398
     669  119.747  -39.745   40.032
     670  121.088  -38.755   40.547
     671  118.529  -43.731   38.736
     672  121.143  -48.291   35.610
     673  117.136  -51.496   33.042
     674  116.593  -49.875   31.989
     675  117.738  -44.189   34.219
     676  121.998  -44.980   37.829
     677  120.840  -44.761   42.512
     678  115.596  -46.357   39.349
     679  118.039  -48.215   34.798
     680  113.773  -52.714   38.699
     681  111.614  -46.702   41.450
     682  115.981  -52.111   45.003
     683  112.458  -56.374   41.239
     684  108.803  -56.489   41.414
     685  108.891  -58.993   38.951
     686  108.003  -47.824   37.541
     687  103.953  -52.297   32.865
     688  107.699  -50.023   34.408
     689  108.153  -53.739   33.858
     690  108.060  -51.920   35.878
     691  103.973  -52.609   35.738
     692  109.727  -55.101   41.110
     693  107.884  -47.909   37.885
     694  111.123  -50.851   43.108
     695  112.574  -52.866   43.293
     696  109.863  -54.459   42.406
     697  110.941  -53.628   43.364
     698  107.001  -55.523   47.281
     699  103.428  -57.432   42.815
     700  102.011  -61.723   44.417
     701  106.887  -60.265   43.296
     702  114.608  -62.524   43.484
     703  108.952  -63.955   46.267
     704  112.699  -61.333   44.057
     705  114.269  -58.322   41.618
     706  114.430  -60.235   41.986
     707  119.369  -62.925   42.554
     708  115.239  -61.639   46.757
     709  113.315  -68.982   48.653
     710  107.924  -63.521   51.146
     711  103.642  -63.837   49.226
     712  104.295  -62.532   45.626
     713  113.786  -57.728   48.502
     714  119.526  -57.377   55.269
     715  115.902  -58.076   50.079
     716  115.739  -58.020   47.065
     717  115.032  -62.581   47.552
     718  115.098  -57.282   50.597
     719  116.621  -60.740   48.887
     720  117.787  -54.114   51.178
     721  114.206  -55.577   48.588
     722  115.552  -53.783   49.219
     723  114.439  -51.395   45.945
     724  118.299  -56.848   49.612
     725  114.574  -55.399   46.338
     726  111.272  -61.647   48.343
     727  117.181  -62.299   48.000
     728  107.282  -62.652   48.296
     729  100.785  -64.440   44.331
     730  101.131  -64.510   40.746
     731  104.171  -60.430   41.174
     732  103.569  -63.565   43.688
     733  107.903  -58.827   40.625
     734  105.756  -54.088   42.489
     735  106.235  -52.533   42.918
     736  108.566  -50.375   39.340
     737  103.675  -52.874   39.303
     738  105.880  -45.282   37.417
     739  105.947  -47.655   38.334
     740  112.155  -45.482   34.753
     741  105.039  -46.769   36.228
     742  103.065  -44.401   34.078
     743  103.728  -40.975   35.616
     744  107.582  -44.745   34.529
     745  106.589  -52.185   32.776
     746  107.212  -48.089   32.369
     747  102.953  -55.542   34.734
     748  113.160  -52.361   35.582
     749  107.291  -54.870   34.290
     750  106.114  -57.731   35.942
     751  106.992  -56.642   38.563
     752  103.232  -61.865   35.330
     753  104.671  -54.981   30.669
     754  106.552  -49.231   30.864
     755  107.931  -50.319   26.551
     756  106.613  -53.116   29.315
     757  102.659  -52.816   30.892
     758  100.442  -50.304   28.732
     759   98.256  -47.539   27.915
     760   97.779  -53.821   30.782
     761  100.912  -53.224   33.542
     762  106.794  -48.139   31.099
     763  103.288  -47.941   29.456
     764  102.629  -44.032   30.499
     765  103.263  -43.953   35.088
     766  108.107  -43.677   34.223
     767  106.682  -42.702   31.170
     768  101.709  -44.889   30.981
     769  104.440  -44.539   33.104
     770  107.955  -43.554   29.310
     771  109.982  -46.267   25.982
     772  104.733  -53.844   31.924
     773  107.404  -51.291   28.811
     774  114.143  -56.022   33.984
     775  116.686  -52.325   35.351
     776  118.042  -53.049   36.077
     777  117.748  -54.926   40.476
     778  127.521  -58.196   42.250
     779  120.999  -54.785   39.709
     780  124.227  -54.869   44.292
     781  128.893  -45.063   40.546
     782  126.589  -48.479   36.984
     783  126.289  -50.978   43.826
     784  122.162  -55.308   45.097
     785  124.474  -52.551   44.948
     786  126.779  -45.508   47.204
     787  122.035  -52.763   49.536
     788  115.522  -53.143   42.800
     789  118.708  -54.058   42.362
     790  117.133  -52.062   42.392
     791  115.485  -58.497   40.998
     792  112.599  -55.433   43.142
     793  113.538  -54.417   43.278
     794  116.900  -46.573   42.126
     795  121.263  -50.685   41.093
     796  115.606  -52.048   37.545
     797  111.270  -54.971   33.433
     798  106.319  -56.963   32.208
     799   98.627  -62.597   30.915
     800  101.619  -62.041   35.240
     801  107.781  -61.512   33.966
     802  106.729  -58.833   31.294
     803  102.565  -63.373   30.311
     804  103.512  -63.456   22.443
     805   98.972  -62.163   27.048
     806  100.790  -61.263   30.897
     807  107.336  -63.531   35.146
     808  108.663  -60.020   33.708
     809  113.149  -59.344   35.932
     810  112.015  -54.364   30.744
     811  107.207  -53.169   31.157
     812  111.397  -61.852   29.782
     813  111.433  -59.663   28.424
     814  112.429  -58.372   29.012
     815  118.918  -51.060   31.214
     816  110.246  -54.798   28.036
     817  106.889  -58.798   30.171
     818  103.953  -53.824   30.431
     819  106.022  -58.319   27.753
     820  102.205  -59.278   28.368
     821  108.035  -60.680   29.638
     822  102.814  -61.793   28.669
     823  103.181  -64.931   29.051
     824  104.069  -60.857   27.364
     825  109.255  -58.996   30.033
     826  108.149  -58.865   32.743
     827  110.761  -60.298   29.073
     828  105.074  -61.744   28.287
     829  106.104  -49.578   32.997
     830  105.644  -48.889   29.248
     831  105.022  -52.102   29.339
     832  101.267  -52.693   26.289
     833  107.358  -52.308   31.963
     834  104.347  -54.679   26.839
     835  108.455  -57.380   32.765
     836  110.804  -51.960   32.487
     837  107.880  -54.331   32.540
     838  108.726  -47.721   32.399
     839  106.836  -47.064   33.937
     840  106.856  -48.716   35.499
     841  104.539  -45.995   34.921
     842  101.733  -47.713   37.233
     843   97.163  -52.578   35.553
     844   97.770  -45.148   30.369
     845   99.246  -47.433   30.598
     846   98.167  -49.454   31.532
     847  101.293  -51.374   34.588
     848   96.948  -51.722   28.518
     849   92.509  -49.731   29.156
     850   91.864  -53.760   21.455
     851   98.519  -57.321   28.197
     852   93.909  -52.653   25.051
     853   91.451  -54.834   24.430
     854   93.364  -49.079   27.968
     855   90.784  -56.187   27.106
     856   95.344  -53.066   28.243
     857   95.260  -45.398   30.934
     858  101.139  -46.677   31.936
     859   96.429  -47.534   31.138
     860  101.544  -45.644   32.167
     861  101.285  -46.312   27.212
     862  105.351  -41.238   33.160
     863  106.501  -45.869   30.986
     864  109.436  -47.882   38.883
     865  106.417  -49.421   40.302
     866  108.388  -45.992   42.616
     867  108.715  -48.122   38.584
     868  110.126  -47.965   38.664
     869  109.772  -49.904   39.181
     870  115.162  -46.857   35.069
     871  116.336  -44.327   36.497
     872  120.626  -44.072   36.600
