53.7032  5.2925
55.8903  5.2862
56.1577  5.2571
56.6920  5.4323
55.2029  5.3992
54.7991  5.3793
57.1246  5.3310
54.0801  5.3256
53.7851  5.3411
60.1909  5.3640
56.8028  5.3673
57.7040  5.3776
57.2819  5.3851
56.9321  5.3845
57.4047  5.3806
53.8241  5.3164
56.0259  5.3249
56.3249  5.3142
55.2044  5.2918
54.6663  5.2665
57.5006  5.2609
55.7857  5.3351
53.6737  5.3082
55.0149  5.2815
57.2208  5.3669
53.9153  5.3558
55.2580  5.3327
55.0319  5.3140
56.2538  5.2702
52.3116  5.2300
53.0404  5.1335
53.0359  5.2145
54.2721  5.2033
55.1906  5.2341
54.1080  5.1929
56.1826  5.1557
53.4971  5.1149
52.8300  5.1837
54.7268  5.2364
55.0286  5.3086
56.8347  5.2691
55.0197  5.2324
53.8154  5.2809
53.4010  5.3620
56.3417  5.3600
55.2178  5.4004
54.2422  5.2906
56.2327  5.2840
56.9987  5.3565
54.0377  5.3435
55.5031  5.3133
54.3315  5.2912
54.7286  5.2840
54.4267  5.3257
57.5178  5.3417
54.5215  5.2889
53.5825  5.2851
53.7012  5.1956
52.6856  5.2369
49.8117  5.1940
50.9788  5.1482
49.2012  5.1683
51.5787  5.0870
49.7027  5.1373
49.8380  5.1971
49.3014  5.1809
47.8504  5.1833
50.0291  5.1658
48.1947  5.0837
50.7765  5.0861
52.4215  5.1006
51.6309  5.1212
51.7151  5.0820
52.9492  5.1816
53.6249  5.1849
51.0537  5.2547
50.8527  5.3141
50.9375  5.2655
52.3887  5.2764
51.2396  5.2603
52.1065  5.2904
51.0732  5.2323
52.7867  5.2619
50.0294  5.1987
51.9397  5.1664
54.2383  5.2143
55.0277  5.2858
54.4612  5.3669
52.2814  5.3016
56.2391  5.2819
54.9206  5.3537
56.8649  5.4152
59.3008  5.4334
59.4361  5.4280
56.6498  5.4428
52.0350  5.3507
56.3702  5.3756
52.9580  5.3160
54.6900  5.3161
54.6430  5.3597
58.5184  5.4774
56.6780  5.4685
55.1694  5.3895
57.2581  5.4524
57.1402  5.4314
58.5226  5.3969
57.2882  5.3877
55.4591  5.3755
59.0129  5.4484
59.1631  5.3524
56.8595  5.4166
55.4408  5.4649
55.1200  5.3877
57.8661  5.4938
57.1460  5.4269
57.0197  5.4648
57.5142  5.4741
54.5154  5.4029
55.8661  5.5380
55.2275  5.5612
55.7108  5.5550
54.1592  5.5142
54.7953  5.5872
55.1977  5.5406
58.2081  5.5398
58.0923  5.5402
57.1011  5.6267
57.0672  5.5669
55.6427  5.5190
57.4799  5.5597
57.2720  5.5517
57.5207  5.5808
55.6244  5.5870
55.4555  5.5860
56.5647  5.5729
54.5703  5.5345
55.5297  5.4319
54.1419  5.5676
52.7274  5.5395
53.0461  5.5482
51.5645  5.4751
51.3102  5.4267
52.8873  5.3895
50.5374  5.3483
53.5587  5.3704
51.7775  5.2909
50.4304  5.3482
51.1495  5.3710
55.1329  5.3707
55.8358  5.4763
55.6073  5.4690
51.5701  5.3809
51.6853  5.4277
49.0468  5.4211
54.2315  5.4911
53.1506  5.4846
50.8576  5.5348
51.8660  5.4482
52.1373  5.5270
53.2126  5.5179
52.5990  5.5060
52.7533  5.5464
53.6961  5.4012
51.3526  5.4462
52.7457  5.4506
53.2227  5.4241
51.2938  5.4101
51.5877  5.4063
51.8069  5.4370
52.2112  5.4249
54.1580  5.4666
53.9323  5.4425
52.1841  5.5081
51.6436  5.4559
51.9469  5.4244
50.3073  5.3836
49.4720  5.3814
52.5897  5.3735
52.4605  5.3746
52.8652  5.3038
53.5327  5.2965
51.1953  5.2848
54.6817  5.3571
55.6301  5.3915
52.1416  5.3699
53.5495  5.3791
55.1475  5.3777
55.1811  5.3911
53.8346  5.3564
55.0955  5.4001
52.7927  5.3439
53.1055  5.3122
49.7045  5.2615
47.5995  5.2866
47.6331  5.2950
50.1417  5.2185
48.9557  5.2738
52.5113  5.2901
48.7981  5.2253
50.8568  5.2423
50.7745  5.2393
50.1434  5.2793
51.7522  5.3697
50.5985  5.4160
51.1480  5.3957
51.8358  5.4501
50.9120  5.4497
51.7345  5.4633
49.3573  5.4755
47.8424  5.3098
51.4361  5.3378
51.6582  5.3697
51.2474  5.4004
51.0316  5.4277
50.7225  5.4011
51.2753  5.3848
52.0435  5.3994
51.6526  5.4663
52.5153  5.4068
49.6263  5.4643
52.3118  5.4445
53.9301  5.4666
51.5982  5.5475
53.1346  5.5020
54.1712  5.5645
52.4329  5.5255
52.2287  5.4397
52.4165  5.4110
52.0335  5.3892
50.9572  5.3935
52.4496  5.3867
51.2561  5.4143
51.7410  5.4634
55.5911  5.4616
52.9071  5.4029
51.9544  5.5030
53.3204  5.5065
52.2290  5.4674
53.5669  5.4244
50.4564  5.4483
49.2986  5.4981
51.0358  5.5285
50.2047  5.5552
51.4574  5.5241
51.5775  5.5011
50.7531  5.4996
51.7761  5.4907
52.6174  5.5047
52.8293  5.4773
51.5744  5.5125
52.2862  5.5387
52.0420  5.5484
51.8066  5.5780
50.5809  5.4890
55.1257  5.5237
53.5741  5.5884
54.7343  5.5390
53.9044  5.5637
53.4151  5.5150
55.3922  5.4629
52.0451  5.4722
52.9357  5.4839
51.8525  5.4549
50.6796  5.4326
52.9764  5.4428
49.5488  5.4135
49.7271  5.4317
50.8838  5.4010
53.1475  5.4922
50.9407  5.5581
52.0709  5.6338
52.5188  5.5844
53.5644  5.6647
54.1103  5.6399
55.3809  5.6330
53.2049  5.6369
52.8029  5.5200
52.1064  5.4979
52.7923  5.5289
53.2901  5.5067
57.0297  5.5511
54.3655  5.4532
54.2567  5.4351
53.3361  5.4932
55.8313  5.5082
56.3891  5.4625
54.4383  5.5379
52.3752  5.5246
53.4891  5.4843
53.8890  5.5321
52.1435  5.5227
50.7607  5.5060
53.8682  5.5505
56.9474  5.4833
52.9381  5.5258
53.1890  5.6414
53.8276  5.6011
55.7891  5.6051
54.7916  5.6192
54.3601  5.6136
55.3343  5.5883
55.7633  5.6697
55.5367  5.7834
51.6442  5.6886
53.8896  5.6735
53.2904  5.6053
58.4347  5.6722
55.7261  5.6634
52.6640  5.6409
57.1294  5.6656
56.7829  5.6552
54.9921  5.6907
57.0445  5.6869
54.9956  5.7240
59.0819  5.7447
58.6853  5.8484
58.2875  5.7714
57.5079  5.7643
60.5975  5.7631
55.0479  5.7485
59.2956  5.8023
59.8574  5.8118
57.5483  5.7759
55.7622  5.8401
56.8324  5.8538
60.4798  5.8717
57.3508  5.8386
59.1480  5.8020
60.0007  5.8003
62.7806  5.9221
62.5999  5.9412
63.3637  6.0212
59.5228  5.9054
63.5691  5.9297
63.1113  5.9672
62.1346  6.0127
61.9063  6.0573
62.8557  6.0645
62.1192  6.0533
62.4868  5.9739
59.6758  5.9661
60.9005  5.8905
60.4649  5.9065
58.2042  5.8571
61.1136  5.9469
61.7245  5.9793
62.9721  5.9959
60.6100  5.9899
60.0845  5.8969
63.4324  5.9562
59.8283  5.9526
59.6311  5.9361
63.1542  5.9689
60.5559  6.0405
61.7668  5.9889
62.2360  6.0151
58.3206  5.9999
60.6598  5.8961
59.8465  5.9814
60.1454  6.0854
61.1996  5.9898
58.2007  6.0241
57.7285  6.0152
58.8611  6.0455
59.5766  6.0326
57.8468  5.9883
58.3730  6.0310
61.7633  6.0960
58.6335  6.0504
59.0060  6.0713
58.7691  6.0609
59.7022  5.9992
57.4442  5.9824
61.3183  6.0238
61.5082  6.1045
63.6352  6.1762
61.9581  6.1607
61.5952  6.1725
61.5820  6.1606
64.2334  6.2066
63.0004  6.1908
60.5936  6.1625
62.2567  6.1734
59.7650  6.2172
60.8290  6.1610
62.7708  6.2253
65.7449  6.2405
65.4522  6.2110
64.5489  6.1490
65.1977  6.1498
66.0119  6.0948
63.7287  6.1357
61.5328  6.1668
61.9585  6.0057
66.6681  6.1116
68.0324  6.1392
64.5470  6.1622
65.3595  6.2373
64.5482  6.2904
66.9005  6.3388
66.5366  6.2487
65.8348  6.2715
63.7302  6.3387
62.6518  6.3708
64.9451  6.3902
66.4698  6.3714
67.1579  6.3766
66.7459  6.3783
63.4644  6.4072
65.6119  6.4639
66.3360  6.4111
64.7382  6.4297
64.2909  6.4632
65.4946  6.4193
63.4230  6.3935
62.9070  6.3532
61.9781  6.3727
64.6870  6.3661
61.9895  6.3153
62.7862  6.3798
66.6877  6.2626
62.9088  6.2238
64.8486  6.2277
60.0259  6.2083
60.6291  6.1892
61.7027  6.1788
60.8214  6.2108
59.4398  6.1623
58.4897  6.2188
58.0732  6.1805
60.8731  6.3207
59.7339  6.3237
62.9687  6.3113
61.4893  6.2685
59.1506  6.3593
59.1012  6.2864
61.1751  6.3085
60.5481  6.3050
61.2278  6.3016
59.7334  6.3457
61.2833  6.3058
57.5915  6.1922
56.6686  6.1857
58.4188  6.2272
59.1018  6.2155
60.1678  6.2932
58.8545  6.3549
57.3403  6.3171
61.0540  6.2686
60.5545  6.2680
62.8229  6.2931
57.8889  6.1986
57.4222  6.2280
56.2603  6.2490
56.4341  6.2912
58.3128  6.2897
57.3520  6.2816
59.0541  6.2752
56.3656  6.3309
56.3133  6.2959
59.2327  6.2305
60.3188  6.1856
56.4095  6.2261
54.7387  6.2482
56.3384  6.2089
55.9282  6.1497
59.0782  6.1766
55.6143  6.0699
56.7273  6.0234
55.9697  6.0268
57.1397  6.0569
56.1750  6.0681
57.9832  6.0127
60.1925  6.0967
55.0916  6.1408
54.7354  6.1832
56.4103  6.1869
56.2044  6.1572
55.0108  6.1155
54.6320  6.0383
54.2648  6.0597
59.5690  6.1513
56.6772  6.0893
53.1414  6.1028
59.3320  6.0361
60.6344  6.1777
58.6502  6.1206
57.8955  6.0857
61.9161  6.2093
60.8159  6.1848
60.2272  6.2818
61.7559  6.1984
59.1008  6.1408
56.7107  6.1645
59.7534  6.1015
57.2442  6.1360
61.0256  6.2266
55.8306  6.1564
60.5036  6.1378
56.7851  6.1384
60.4921  6.1227
60.0402  6.0828
57.1301  6.1880
58.4673  6.1874
54.5951  6.0957
55.4225  6.1953
57.3523  6.1814
59.2683  6.1630
60.3642  6.0953
58.5217  6.0095
60.4433  6.0765
62.0945  6.1613
58.5321  6.1301
58.6506  6.0558
56.5653  5.9969
59.1562  6.2011
58.7005  6.1697
57.5157  6.1393
57.9584  6.1498
57.7893  6.1521
59.3242  6.2119
57.9521  6.2228
59.2411  6.1845
60.2034  6.1982
61.2093  6.2148
60.5837  6.2423
59.8498  6.2789
62.3169  6.2951
60.5067  6.1526
61.7131  6.1832
60.7581  6.2597
61.0133  6.2692
62.9265  6.2697
63.6133  6.2735
56.7405  6.2636
59.6189  6.2275
62.0412  6.2307
59.1975  6.2454
59.2328  6.1788
61.6473  6.1814
61.3580  6.1808
58.3047  6.1624
59.2110  6.0153
56.2004  5.9989
57.5798  6.0036
56.8286  6.0497
60.1604  6.1368
59.5815  6.2080
59.2688  6.1945
61.2146  6.2177
58.0321  6.2320
60.5065  6.1407
61.6284  6.1516
60.9658  6.1930
58.6887  6.1176
57.5530  6.1206
59.8198  6.1739
58.5587  6.0973
55.6621  6.0401
57.9749  6.1040
59.4879  6.0257
58.0274  5.9986
57.6891  6.0102
58.8966  6.0892
58.9842  6.0819
61.6307  6.0618
58.1790  6.0299
58.3151  6.1608
60.1019  6.0896
58.7075  6.1086
57.9909  6.0410
56.8652  6.0598
60.7619  6.0876
59.1827  6.0666
60.0415  6.0211
56.9845  6.0112
59.7901  6.0378
57.3194  6.0886
59.2069  6.0464
57.9712  6.0605
61.6057  6.0684
59.2801  5.9385
53.7322  5.8670
57.4170  5.8629
54.1808  5.8838
55.3469  5.9208
56.9053  5.9062
56.3894  5.9892
56.6129  5.9504
57.4033  5.9383
56.9082  5.9895
58.7305  5.9803
56.8884  5.8785
61.4426  5.9621
57.6934  6.0012
53.3719  5.9280
58.6973  5.8651
55.6499  5.9800
56.4767  5.9323
58.3562  5.9386
56.5890  5.9262
59.1554  5.9751
57.8347  5.9164
56.5908  5.9830
57.6757  6.0547
60.4528  6.0405
62.6615  6.0875
61.5930  6.1163
59.5457  6.1880
60.3999  6.0864
63.9000  6.1014
61.4943  6.0679
61.8892  6.0339
65.1989  6.0754
64.2074  6.0480
59.8118  6.1267
60.3062  6.0889
59.1172  6.0642
59.4657  6.0674
59.5367  6.1576
64.1106  6.0796
63.2745  6.0296
63.3125  6.0447
60.3425  6.1246
61.1589  6.1421
63.9013  6.0120
57.9312  6.0046
62.8156  5.9541
62.3759  6.0084
59.8134  6.0095
61.1163  6.0004
59.3931  5.9621
57.6242  5.9238
61.9830  6.0546
64.9248  6.0614
62.5287  6.0350
61.3925  6.0783
59.8126  5.9983
59.5022  6.0048
59.8907  6.0185
61.6960  6.0811
61.0045  5.9746
56.5203  5.9319
58.6920  6.0063
59.8068  6.0196
59.6772  5.9941
58.8451  6.0187
58.6478  6.0207
61.5491  6.0962
61.4077  6.0706
61.2104  6.0882
59.6053  6.0995
63.7041  6.0569
61.6350  6.0508
60.6966  6.0149
59.0886  6.0463
61.4739  6.0397
64.1221  6.1275
61.6614  6.0840
60.8029  6.0824
59.7819  6.0178
59.6376  5.9709
61.1819  6.0302
60.2877  6.0078
60.9289  6.0430
60.8495  6.1027
59.5933  6.0719
59.8821  6.0268
58.8336  5.9936
60.2950  6.0223
61.3301  6.0627
58.0850  6.0223
62.3830  5.9647
60.1989  6.0465
61.1900  6.0322
64.6031  6.0802
61.7627  6.0429
60.8612  6.0724
63.6025  6.1358
64.2443  6.1754
64.8049  6.0778
64.4214  6.0351
60.5725  5.9111
63.8219  6.0079
63.5853  6.0040
62.3713  5.9960
62.4917  6.0646
58.3543  6.0343
61.5851  5.9729
59.3457  5.9840
59.4338  6.0051
58.7359  6.0102
58.5016  5.9858
61.7246  5.9939
59.8376  6.0226
62.8876  6.1042
59.6060  6.0495
61.1168  5.9641
60.8932  6.0154
62.2705  6.0009
61.0271  5.9716
60.4606  5.9102
59.6740  5.8918
59.5614  5.8474
59.3698  5.8307
61.1342  5.8457
59.0121  5.8331
60.8151  5.8244
60.7093  5.8211
58.5658  5.8698
60.3735  5.8250
57.9453  5.8708
57.1653  5.8689
59.4286  5.9022
59.0143  5.9042
60.7983  5.9570
60.7423  5.8961
62.0290  5.9334
60.2686  5.9142
59.8181  5.9028
61.0301  5.9348
57.1936  5.9175
62.2345  5.9703
62.2530  5.9583
62.4318  5.9001
59.7075  5.9275
63.3321  5.9678
62.2594  5.9056
60.4010  5.9416
59.6761  6.0335
56.9346  6.0094
60.5573  6.1088
61.8130  6.1017
59.2488  6.0555
63.0180  6.0014
62.0413  6.0395
57.6265  5.9350
61.6809  5.9537
58.9104  5.8485
62.4803  5.9020
63.2349  5.9718
58.6329  5.8975
60.8716  5.8250
59.6210  5.8817
56.6580  5.8845
59.6856  5.8507
56.9756  5.8590
58.9604  5.8907
59.7086  5.9372
57.8263  5.9296
59.2571  5.9189
55.8485  5.9559
57.4207  5.8933
56.5502  5.8941
59.2737  5.8866
57.4456  6.0014
58.7754  5.9350
55.6116  5.8659
54.6024  5.8541
56.3630  5.8085
54.4741  5.8061
55.3265  5.8383
51.9024  5.8377
55.0783  5.8749
53.9497  5.8716
54.9806  5.8559
56.4533  5.8739
57.4821  5.9261
57.4244  5.9619
55.2490  5.9676
56.5472  5.9528
56.4203  5.9923
57.3654  5.9646
59.5437  5.9837
60.7271  6.0543
61.9932  6.0483
61.2797  6.0275
56.7217  6.0418
61.1592  5.9565
60.3638  6.0421
57.0628  5.9542
56.6441  5.9541
59.4435  5.9292
59.0101  5.9096
58.8433  5.9149
58.6142  5.9417
58.5730  5.9109
59.2147  5.8814
58.0844  5.9744
57.1242  5.9480
58.4363  5.9705
59.5032  6.0284
60.7981  5.9624
57.7508  6.0612
58.4894  6.0674
59.2502  6.1829
59.6887  6.1691
61.9666  6.1486
61.2287  6.1968
59.1410  6.1559
57.1346  6.1584
58.3671  6.1811
57.4641  6.0050
59.5168  6.1613
56.5693  6.1340
56.5704  6.1573
58.5427  6.1109
59.5670  6.2906
58.1210  6.1956
57.3895  6.1104
54.6993  6.1785
56.2134  6.0609
55.3327  6.0377
57.2948  6.0939
57.4499  6.1022
58.1221  6.0748
56.5197  6.0407
57.3234  6.0343
56.5206  6.0537
58.1405  6.1172
60.6218  6.1721
61.1456  6.1729
60.2729  6.1096
58.8875  6.0750
59.1608  5.9890
60.8491  6.0274
59.4572  6.1151
58.5381  6.0615
58.6732  6.0733
58.9016  6.1203
58.5324  6.0926
56.6410  6.1501
53.8023  6.1266
52.7817  6.0417
54.8611  6.0540
53.2913  6.0422
56.5005  6.0841
55.9784  6.0147
53.1098  6.0279
56.9316  6.0254
58.0012  6.0356
59.5718  6.0656
61.4116  6.0665
56.6303  6.0324
56.5110  6.0134
55.4516  6.1325
53.3161  6.1328
58.8543  6.1422
58.8363  6.1232
56.5988  6.0645
53.7416  5.9706
55.0648  5.9945
54.3709  5.8764
56.1099  6.0156
52.8128  6.0153
53.8340  5.9369
54.7277  5.9475
53.9469  5.9426
56.9884  5.9748
52.3588  6.0308
49.7419  5.9983
53.2198  6.0165
50.8600  5.9926
52.7868  5.9312
54.0971  5.9345
52.6167  5.8795
56.2068  5.9937
56.2492  5.9958
53.8789  5.9578
54.4283  5.9523
53.3483  5.9435
52.2909  5.9517
52.8679  5.9712
53.0346  5.9542
50.4458  5.9757
52.3834  5.9553
56.6339  6.0462
51.9754  5.9804
53.9016  5.9621
55.5740  5.9485
56.9296  5.9591
52.7225  5.9387
55.3247  5.9114
55.7136  5.9971
57.5319  5.9951
53.5266  6.1105
54.7452  5.9677
56.2765  5.9753
54.6134  6.0637
54.3864  6.0402
54.5871  6.0583
55.4104  5.9987
54.4502  5.9743
53.9169  5.9583
52.8061  5.9532
56.8656  5.9835
53.9801  5.9821
55.2303  6.0659
55.7230  6.0015
53.7706  6.0346
53.0126  6.0200
50.7933  6.0746
51.0953  6.1202
55.7300  6.0421
50.2540  6.1161
56.7132  6.1626
52.4189  6.0962
53.3470  6.0429
51.3506  6.0421
52.6498  6.1021
52.7029  6.1163
55.5206  6.0788
54.3410  6.0653
53.3111  6.0607
52.4676  6.0818
52.6671  6.1108
54.4949  6.1156
53.1814  6.1002
48.1711  5.9997
53.1429  6.0364
53.1932  6.0242
54.2056  5.9970
52.0926  5.9154
50.6165  5.8734
54.1612  5.8856
54.2643  5.9014
53.5726  5.8521
53.2799  5.8696
54.5843  5.8294
54.2587  5.8435
52.1960  5.8636
53.2027  5.8856
52.8690  5.9187
54.5868  5.9421
56.2894  5.9731
53.2534  5.9641
54.2586  5.8643
55.8089  5.8713
55.0709  5.8838
55.7899  5.8654
52.6545  5.8531
54.1043  5.9087
53.6948  5.9150
54.3200  5.8905
56.3145  5.9357
51.1461  5.8752
52.2871  5.8328
53.6309  5.8272
53.2705  5.8508
52.3404  5.8519
55.6559  5.9208
51.9925  5.9484
55.2876  5.9387
57.2251  6.0603
56.8069  5.9750
51.5052  5.9184
50.6016  5.9484
51.4419  5.9742
54.5807  5.9186
54.1624  5.8951
51.4001  5.9214
52.0194  5.8924
54.8198  5.8669
53.1270  5.8679
53.5245  5.9618
54.4807  6.0118
50.7327  5.8584
53.7816  5.8794
53.0166  5.7913
52.5535  5.7028
53.3764  5.6796
53.9427  5.7870
51.6237  5.7613
52.0587  5.7712
49.4409  5.7501
49.7882  5.7233
51.6363  5.7224
55.4835  5.8417
57.3380  5.8055
52.6573  5.6212
51.9319  5.6993
52.9931  5.6945
50.2861  5.6752
52.0396  5.6384
56.1339  5.7064
50.1861  5.7107
54.2493  5.6763
55.7586  5.6560
51.5910  5.6265
53.6170  5.6530
54.2608  5.6420
52.1892  5.7442
52.7265  5.7238
51.7176  5.6296
50.9736  5.6206
52.7244  5.6735
51.0760  5.6389
51.5715  5.6348
55.0370  5.6357
51.9587  5.7047
53.9905  5.6495
54.6510  5.6454
51.6726  5.5755
52.9450  5.6009
52.3757  5.6077
54.3864  5.6156
48.7393  5.6224
49.6426  5.6358
50.0652  5.6305
46.3768  5.6526
47.2454  5.6147
52.2402  5.6561
50.3155  5.6420
52.4681  5.6889
50.6792  5.7566
51.5823  5.7221
54.6559  5.7136
54.2598  5.7096
51.3087  5.6924
53.9365  5.7396
51.4937  5.6729
52.0889  5.6149
52.8976  5.7595
51.9939  5.6774
51.7428  5.7090
53.5062  5.7529
54.8615  5.8594
55.6717  5.8759
54.1286  5.8618
52.8967  5.8562
52.7656  5.8471
53.5844  5.8177
54.7478  5.8587
53.7318  5.8521
52.4634  5.8016
53.1338  5.7770
52.6314  5.7871
51.9428  5.7630
53.2331  5.8044
52.9100  5.7637
53.4415  5.7885
53.1559  5.8331
54.5266  5.8405
53.3364  5.7669
54.5991  5.7208
51.6313  5.7036
53.7936  5.6693
54.1779  5.7189
55.2566  5.7176
53.4647  5.7469
56.9211  5.7483
57.3084  5.7460
54.8364  5.8064
55.9381  5.7881
56.3567  5.7660
54.4254  5.6866
53.8041  5.7111
53.4607  5.6458
55.1796  5.7499
55.9526  5.7344
54.5679  5.7511
53.9173  5.6790
56.0471  5.7153
54.5150  5.6639
55.1454  5.6481
52.4084  5.6013
55.0728  5.5963
54.2453  5.6214
55.7416  5.6267
53.0873  5.6637
58.9644  5.6995
54.9378  5.7492
53.4016  5.6623
57.2626  5.7657
56.5765  5.7097
55.9804  5.7766
56.5670  5.8374
57.9411  5.8027
56.2039  5.8396
57.8847  5.8535
61.2697  5.8643
58.9238  5.7912
56.2500  5.8428
55.0065  5.9010
53.1848  5.7682
53.5328  5.7503
52.6355  5.7487
54.9336  5.8097
52.7200  5.8175
53.8894  5.8093
54.3045  5.8617
52.7860  5.8502
55.7520  5.8559
54.1181  5.8492
