#Frame       chi1:120     chi2:120     chi3:120
       1     -53.3028     -48.2392     -25.3027
       2     -47.9549     -19.8465     -62.7709
       3     -59.9697     -53.3469     -20.9189
       4     -50.2240     -38.5647     -52.0183
       5     -51.7174     -45.7823     -59.8693
       6     -50.0357     -59.8131     -68.3514
       7     -50.1933     -87.8933    -100.7680
       8     -95.8530      85.6003      20.3949
       9    -108.8364      70.1771      98.5048
      10    -115.3130      65.7831      66.9447
      11    -120.6571      71.3710      65.0611
      12    -150.4589      75.9984      73.8807
      13    -165.1322      91.1450      82.5162
      14    -155.0240      72.5377      42.7791
      15    -158.2855      68.3525      70.7937
      16    -170.9612      98.0073      54.4327
      17    -166.2992      88.6508      73.0585
      18    -153.6096      66.9575      78.3858
      19    -151.6858      93.9507      59.9080
      20    -123.0723      66.8577      64.0797
      21     -85.1311      35.3629     110.2947
      22     -42.5850     -43.6842     157.1965
      23     -68.7801     -87.7957    -126.9377
      24     -75.7950    -108.7684    -122.5028
      25     -65.2288     -84.8841    -141.3584
      26     -72.0578     -34.8558     129.5830
      27     -40.6100     -66.1770     109.4827
      28     -34.1124     -58.9465      10.0150
      29     -25.4724     -63.9226     102.7181
      30     -52.9735     -59.4601     117.6003
      31     -71.6496     -59.6665      80.2264
      32     -60.4726     -11.2253     -69.3713
      33     -53.1537     -42.1193    -105.3065
      34     -49.7332     -59.4908     -97.0486
      35     -44.3637     -39.3444     122.9179
      36     -45.8799     -58.7680     130.3392
      37     -50.6210     -70.4635     143.3020
      38     -48.6942     -59.5172     101.1616
      39     -27.8011     -66.2403     113.2373
      40     -22.4162     -61.9122      78.7084
      41      59.8200    -105.9283      61.2196
      42      55.1396    -102.7031      51.2751
      43      59.6665    -126.9663      71.3971
      44      32.0428     -93.8994      45.7979
      45      37.7274     -92.7570      58.2450
      46      54.2831     -92.1481      45.2923
      47      56.8106    -110.6284      50.0710
      48      49.7018     -94.8444      15.1817
      49      38.3723     -87.9871      43.4931
      50      36.5988     -97.6967      31.9434
      51      51.7550     -98.4963      81.2014
      52      49.2606     -71.3267     -10.3488
      53      31.8158     -88.9882      48.0405
      54      45.0776    -102.4510      80.2484
      55      51.5033    -103.0455      72.0391
      56      57.9240     -97.3119      61.3508
      57      14.8208     -95.0361      72.6087
      58      52.7267    -104.8627      79.5904
      59      46.2685    -104.0611      59.0044
      60      21.0474     -86.1391      53.2695
      61      46.5073     -96.0650      30.3151
      62      36.7552     -93.8658      30.3727
      63      31.5990     -86.8405      40.6030
      64      14.4251     -89.6369      87.2764
      65      39.5609     -99.4053      68.2432
      66      45.3397    -101.5763      69.6377
      67       6.2644     -81.6667      68.0190
      68      27.6609     -93.0714      40.1633
      69      12.5115     -84.9982      34.6205
      70      40.5986     -98.7129      38.6119
      71      52.0403     -79.7817      -0.0838
      72      45.8049     -99.2876      40.8834
      73      49.4677     -75.0129      -2.5006
      74      33.6696     -93.2333      54.8476
      75      32.5608     -96.6275      75.6703
      76      29.2981     -92.8079      57.9189
      77      50.5609     -95.0904      11.9113
      78      52.1849     -97.7117      64.8648
      79      50.8841     -96.2518      72.6706
      80      45.3224     -99.9326      63.6489
      81      46.6063     -97.6126      85.0471
      82      36.9411     -99.6214      42.7364
      83      58.8515    -109.1318      58.8799
      84      40.3252     -80.6948      43.9165
      85       5.4215     -73.7884      98.3528
      86      29.7800     -86.8552      73.1808
      87      54.3181    -105.7210      62.4158
      88      33.2635     -99.0475      64.3999
      89      35.3887     -90.1541      95.7759
      90      37.8165    -107.0727      91.2578
      91      42.4549     -97.4892      59.7165
      92      33.0608     -89.0789      88.9937
      93      45.8531     -93.5670     101.0260
      94      57.1863     -99.1578      84.5568
      95      50.1189     -85.0795      82.9354
      96      49.3908     -92.6963      75.8350
      97      48.1635     -81.7381      71.0614
      98      45.7415     -93.3262      61.0459
      99      37.8410     -88.2002      71.7128
     100       4.6122     -80.9746      62.5044
     101      55.2597    -107.8440      48.1175
     102      34.6751     -94.4864      16.2235
     103      53.2225     -96.2621      84.7931
     104      43.5756     -82.7223      61.2005
     105      22.5941     -80.3573      89.8318
