#Frame      Mode1    Mode2    Mode3
     213 -108.045  -82.232  -57.502
     214 -110.889  -84.253  -60.568
     215 -106.772  -87.636  -60.286
     216 -106.382  -86.964  -58.146
     217 -111.793  -87.179  -57.452
     218 -110.158  -90.954  -59.688
     219 -108.027  -92.092  -60.890
     220 -108.016  -92.418  -58.491
     221 -108.052  -91.082  -60.726
     222 -108.896  -87.426  -61.058
     223 -106.398  -86.677  -62.829
     224 -103.827  -81.155  -63.254
     225  -99.703  -81.734  -56.748
     226 -103.889  -87.492  -61.516
     227 -105.104  -92.424  -60.479
     228 -101.086  -92.470  -64.315
     229 -108.621  -90.395  -62.065
     230 -105.098  -93.687  -64.084
     231 -108.299  -92.915  -63.894
     232 -105.829  -92.072  -60.660
     233 -105.087  -94.200  -61.422
     234 -106.861  -98.524  -58.306
     235 -104.834  -99.582  -57.862
     236 -107.766  -92.667  -60.758
     237 -108.317  -91.492  -63.295
     238 -110.916  -91.517  -63.465
     239 -112.643  -97.858  -64.084
     240 -111.989  -90.576  -64.624
     241 -115.679  -91.301  -59.044
     242 -115.512  -94.512  -57.484
     243 -116.410  -87.415  -53.413
     244 -114.156  -91.963  -58.347
     245 -113.761  -89.551  -56.663
     246 -108.891  -87.290  -60.023
     247 -114.417  -88.026  -60.143
     248 -106.896  -87.510  -56.902
     249 -107.143  -90.342  -59.181
     250 -114.372  -85.052  -56.931
     251 -110.221  -81.940  -60.625
     252 -105.561  -88.278  -61.977
     253 -102.072  -94.748  -59.887
     254 -103.783  -94.329  -58.631
     255 -109.676  -98.566  -56.863
     256 -111.724  -95.416  -58.219
     257 -116.830  -83.733  -56.621
     258 -118.141  -88.218  -56.057
     259 -113.809  -92.338  -59.442
     260 -114.688  -89.879  -55.336
     261 -115.788  -91.266  -54.395
     262 -105.425  -92.199  -55.525
     263 -100.058  -89.393  -56.569
     264 -107.872  -88.328  -56.399
     265 -104.963  -92.796  -58.678
     266 -101.284  -99.150  -60.788
     267 -103.938 -102.143  -60.358
     268 -108.408 -100.482  -59.752
     269 -109.585  -98.328  -59.755
     270 -109.927  -96.443  -61.895
     271 -107.264  -96.003  -59.891
     272 -113.507  -95.324  -59.559
     273 -108.017  -93.585  -59.255
     274 -110.458  -96.574  -59.417
     275 -106.034 -100.482  -57.664
     276 -104.000  -99.373  -59.642
     277 -106.966 -102.225  -58.732
     278 -103.452 -103.721  -57.056
     279 -115.074 -103.537  -60.262
     280 -111.402  -97.820  -56.718
     281 -108.164 -107.059  -60.227
     282 -109.113 -102.947  -53.478
     283 -108.616 -101.809  -59.078
     284 -109.967 -105.426  -57.521
     285 -106.195 -108.033  -63.770
     286 -106.065 -104.197  -58.383
     287 -109.908 -101.537  -61.790
     288 -107.003  -93.793  -65.186
     289 -106.821  -93.363  -61.716
     290 -108.109  -91.583  -65.637
     291 -105.780  -97.637  -60.159
     292 -103.319  -96.931  -61.061
     293  -99.946  -96.803  -65.188
     294 -100.723  -97.113  -62.090
     295  -96.540  -99.786  -63.565
     296  -96.210  -99.630  -65.177
     297  -93.707 -103.593  -61.059
     298  -95.749 -102.276  -62.210
     299  -97.409  -97.710  -64.122
     300  -96.124  -89.591  -66.371
     301 -100.726  -92.606  -63.185
     302  -97.187  -94.574  -67.797
     303  -97.473  -93.103  -68.746
     304  -98.674  -93.391  -67.797
     305  -94.102  -94.268  -66.624
     306  -91.129  -98.019  -68.790
     307  -97.027  -90.825  -66.553
     308  -92.950  -91.652  -69.273
     309  -92.373  -95.522  -70.693
     310  -93.573  -90.558  -66.848
     311  -90.048  -97.180  -69.462
     312  -89.213  -93.811  -70.161
     313  -85.430  -97.317  -70.058
     314  -87.768  -99.390  -71.743
     315  -90.843 -101.903  -69.380
     316  -92.636  -98.409  -71.134
     317  -91.272  -99.866  -69.021
     318  -88.850  -92.465  -70.348
     319  -90.624  -89.313  -67.678
     320  -89.162  -91.168  -62.421
     321  -89.335  -91.224  -64.852
     322  -87.014  -94.047  -65.884
     323  -86.754  -95.086  -62.513
     324  -86.891  -96.142  -61.040
     325  -84.379  -98.539  -60.367
     326  -83.730  -92.958  -59.786
     327  -82.350  -95.769  -62.213
     328  -84.958  -98.226  -55.387
     329  -81.233  -99.309  -55.555
     330  -83.081  -96.525  -53.551
     331  -85.630  -97.988  -55.340
     332  -81.779  -95.547  -55.323
     333  -78.830  -90.988  -53.769
     334  -78.628  -85.806  -53.499
     335  -77.147  -86.472  -53.720
     336  -79.478  -84.753  -54.986
     337  -74.934  -77.390  -56.763
     338  -74.525  -80.303  -55.504
     339  -74.243  -80.591  -58.604
     340  -72.397  -80.779  -61.413
     341  -79.383  -84.275  -61.129
     342  -83.572  -81.604  -62.743
     343  -76.423  -80.656  -66.052
     344  -71.580  -74.172  -65.479
     345  -67.691  -73.764  -66.395
     346  -74.420  -71.931  -66.443
     347  -75.235  -72.797  -63.615
     348  -72.440  -73.404  -63.633
     349  -79.677  -80.763  -58.022
     350  -83.842  -87.130  -68.741
     351  -84.368  -87.514  -68.041
     352  -79.364  -88.420  -65.861
     353  -79.186  -85.040  -66.967
     354  -80.184  -85.274  -65.853
     355  -78.848  -85.419  -60.954
     356  -82.319  -85.089  -61.531
     357  -82.200  -88.292  -67.687
     358  -77.200  -86.783  -64.620
     359  -75.616  -82.937  -58.656
     360  -76.655  -81.510  -64.329
     361  -75.024  -85.432  -61.622
     362  -72.473  -92.500  -63.012
     363  -78.106  -91.151  -63.206
     364  -83.266  -88.954  -58.829
     365  -83.505  -88.018  -62.520
     366  -83.128  -89.332  -61.992
     367  -88.344  -84.881  -67.409
     368  -86.040  -73.331  -66.105
     369  -83.468  -76.521  -65.554
     370  -78.878  -76.806  -65.393
     371  -79.715  -73.048  -63.504
     372  -82.415  -68.648  -62.812
     373  -89.718  -68.890  -63.276
     374  -81.208  -65.529  -63.961
     375  -75.910  -65.608  -67.681
     376  -75.551  -69.640  -67.001
     377  -78.312  -73.989  -67.359
     378  -78.291  -74.216  -68.373
     379  -75.366  -71.660  -66.572
     380  -78.486  -69.873  -63.940
     381  -83.503  -70.124  -65.856
     382  -81.154  -75.040  -65.481
     383  -73.240  -73.518  -64.936
     384  -77.699  -78.544  -64.174
     385  -75.403  -80.050  -60.141
     386  -75.272  -81.597  -64.606
     387  -81.194  -79.844  -64.342
     388  -81.565  -82.969  -62.676
     389  -83.313  -79.011  -59.465
     390  -83.889  -84.947  -63.277
     391  -86.716  -84.162  -59.217
     392  -84.260  -75.990  -60.617
     393  -86.084  -81.062  -62.027
     394  -87.363  -76.750  -58.515
     395  -82.048  -74.337  -56.797
     396  -84.537  -73.666  -54.604
     397  -87.939  -72.944  -56.006
     398  -82.710  -72.553  -55.172
     399  -81.040  -67.850  -53.143
     400  -80.978  -58.007  -51.751
     401  -82.314  -62.993  -54.576
     402  -79.215  -69.389  -55.319
     403  -77.428  -75.176  -55.112
     404  -80.333  -73.138  -57.013
     405  -78.050  -77.402  -62.024
     406  -80.063  -80.310  -59.745
     407  -85.134  -81.694  -59.147
     408  -78.259  -78.637  -59.194
     409  -72.937  -69.765  -61.156
     410  -76.273  -66.592  -63.644
     411  -76.551  -68.501  -62.759
     412  -80.761  -68.827  -66.072
     413  -80.298  -72.149  -62.686
     414  -78.383  -75.697  -62.689
     415  -76.177  -73.050  -64.543
     416  -77.662  -66.530  -61.664
     417  -77.813  -66.606  -60.489
     418  -79.780  -70.060  -61.492
     419  -78.508  -65.164  -60.028
     420  -79.301  -67.122  -59.804
     421  -81.429  -61.247  -61.969
     422  -81.869  -64.095  -60.742
     423  -82.283  -57.739  -58.361
     424  -85.440  -56.495  -55.130
     425  -87.054  -56.373  -59.773
     426  -87.100  -64.682  -58.466
     427  -86.143  -60.335  -59.684
     428  -85.109  -57.440  -61.861
     429  -84.172  -59.610  -59.842
     430  -82.650  -51.253  -60.800
     431  -81.783  -48.746  -60.787
     432  -80.447  -52.280  -60.586
     433  -79.050  -57.397  -60.070
     434  -83.635  -57.711  -53.027
     435  -88.163  -55.552  -51.048
     436  -88.195  -58.706  -54.046
     437  -90.275  -61.931  -55.186
     438  -78.125  -54.631  -56.542
     439  -76.492  -56.349  -55.059
     440  -82.118  -59.264  -59.281
     441  -80.541  -61.092  -59.468
     442  -79.949  -59.036  -60.063
     443  -77.541  -61.653  -57.734
     444  -77.865  -66.258  -58.893
     445  -75.977  -65.908  -58.031
     446  -81.511  -68.075  -55.917
     447  -76.096  -68.943  -59.138
     448  -78.710  -67.608  -57.772
     449  -80.519  -60.175  -59.043
     450  -82.864  -57.406  -57.396
     451  -90.631  -50.108  -54.300
     452  -90.326  -54.116  -54.022
     453  -91.116  -57.717  -53.608
     454  -91.593  -49.002  -53.224
     455  -91.642  -54.942  -54.720
     456  -89.398  -56.717  -56.461
     457  -90.621  -61.462  -57.275
     458  -91.068  -63.004  -52.961
     459  -92.717  -65.059  -50.262
     460  -93.430  -62.368  -52.622
     461 -100.508  -64.119  -54.866
     462  -97.138  -55.104  -55.197
     463  -93.561  -56.372  -54.813
     464  -91.242  -56.359  -56.443
     465  -89.150  -52.041  -59.136
     466  -93.914  -54.985  -52.913
     467  -95.163  -54.273  -57.739
     468  -93.361  -56.756  -60.127
     469  -95.016  -59.197  -56.244
     470 -101.336  -65.800  -56.739
     471 -105.550  -63.374  -55.124
     472 -104.653  -61.410  -61.050
     473  -97.846  -60.585  -63.335
     474  -96.217  -59.485  -63.717
     475  -88.353  -65.892  -68.636
     476  -81.164  -61.378  -68.468
     477  -90.092  -58.353  -64.167
     478  -94.096  -62.552  -65.978
     479  -93.275  -63.456  -64.464
     480  -87.828  -57.286  -62.678
     481  -91.488  -55.934  -66.577
     482  -90.233  -62.507  -64.699
     483  -83.780  -56.346  -65.497
     484  -88.053  -52.772  -67.622
     485  -90.431  -54.299  -66.550
     486  -89.234  -51.937  -68.051
     487  -85.137  -53.063  -68.423
     488  -83.299  -54.097  -69.563
     489  -80.695  -53.880  -68.908
     490  -84.255  -47.345  -69.029
     491  -87.421  -52.925  -73.371
     492  -87.810  -69.293  -69.157
     493  -90.969  -69.094  -65.918
     494  -91.651  -64.724  -65.509
     495  -92.492  -65.577  -64.406
     496  -88.726  -57.171  -63.207
     497  -92.667  -59.212  -64.396
     498  -91.258  -57.706  -68.584
     499  -87.504  -64.167  -66.136
     500  -87.985  -61.793  -67.116
     501  -84.508  -64.986  -69.573
     502  -82.775  -70.624  -73.165
     503  -85.525  -70.148  -74.849
     504  -85.633  -64.393  -74.357
     505  -89.085  -70.586  -76.885
     506  -89.629  -72.836  -76.622
     507  -80.743  -75.086  -74.284
     508  -79.418  -74.210  -75.041
     509  -88.046  -73.168  -72.477
     510  -90.722  -71.170  -67.437
     511  -94.098  -63.743  -71.232
     512  -89.729  -62.085  -72.235
     513  -87.298  -62.057  -70.636
     514  -84.007  -62.701  -72.492
     515  -89.174  -72.035  -72.977
     516  -86.572  -70.703  -73.733
     517  -86.362  -74.611  -76.204
     518  -91.299  -71.362  -76.324
     519  -86.893  -65.489  -70.923
     520  -86.639  -69.922  -70.572
     521  -84.087  -66.158  -70.801
     522  -86.934  -68.740  -66.455
     523  -89.122  -66.222  -65.586
     524  -85.774  -70.334  -64.756
     525  -86.788  -65.061  -70.087
     526  -84.033  -68.005  -67.586
     527  -87.624  -63.774  -63.289
     528  -81.441  -68.744  -65.104
     529  -81.933  -65.988  -63.569
     530  -78.263  -62.604  -60.770
     531  -78.399  -59.486  -60.222
     532  -78.656  -56.467  -62.864
     533  -79.169  -57.590  -60.572
     534  -80.729  -66.887  -61.180
     535  -75.517  -64.412  -68.684
     536  -85.951  -73.030  -65.771
     537  -82.190  -65.155  -67.341
     538  -84.304  -64.217  -61.656
     539  -81.821  -66.306  -66.208
     540  -86.121  -69.495  -65.650
     541  -85.746  -68.463  -66.052
     542  -76.213  -65.785  -62.399
     543  -79.394  -67.753  -63.159
     544  -79.662  -65.411  -63.287
     545  -76.950  -70.243  -60.092
     546  -78.735  -71.553  -64.199
     547  -73.822  -72.355  -60.986
     548  -75.532  -72.674  -62.909
     549  -76.633  -74.231  -60.000
     550  -80.011  -79.183  -60.216
     551  -86.256  -81.888  -59.933
     552  -82.346  -79.968  -59.885
     553  -81.368  -82.064  -60.763
     554  -85.217  -76.446  -63.696
     555  -92.126  -84.799  -60.366
     556  -97.155  -78.171  -61.052
     557  -92.141  -76.743  -61.899
     558  -95.614  -74.946  -61.428
     559  -95.315  -78.509  -58.278
     560  -97.291  -71.418  -62.384
     561  -97.030  -68.186  -64.453
     562  -92.978  -68.491  -65.758
     563  -92.466  -79.627  -64.165
     564  -88.493  -74.462  -65.407
     565  -87.422  -75.898  -62.441
     566  -82.832  -72.296  -63.824
     567  -83.890  -73.468  -64.319
     568  -83.977  -76.170  -62.397
     569  -84.698  -72.410  -64.500
     570  -84.469  -72.050  -62.366
     571  -83.229  -69.218  -61.353
     572  -86.480  -67.879  -64.335
     573  -87.256  -72.183  -63.604
     574  -87.551  -71.721  -62.827
     575  -83.040  -79.132  -62.506
     576  -87.428  -84.745  -65.318
     577  -91.336  -84.202  -66.775
     578  -91.289  -84.000  -61.887
     579  -89.398  -77.241  -61.486
     580  -91.353  -75.609  -62.291
     581  -88.163  -83.271  -61.744
     582  -90.800  -78.239  -56.290
     583  -96.098  -75.640  -59.946
     584  -94.497  -81.943  -60.123
     585  -96.772  -79.689  -60.587
     586  -97.889  -90.683  -65.157
     587  -98.579  -83.917  -66.567
     588  -94.019  -79.055  -60.372
     589  -99.622  -82.155  -64.620
     590  -91.259  -77.039  -59.328
     591  -94.204  -85.278  -56.314
     592  -93.160  -87.263  -60.735
     593 -100.548  -80.380  -62.901
     594  -93.547  -75.305  -60.942
     595  -98.351  -73.967  -54.665
     596  -92.463  -72.737  -56.769
     597  -92.827  -71.684  -56.869
     598  -94.634  -73.161  -58.911
     599  -89.245  -75.091  -61.111
     600  -92.969  -75.741  -58.867
     601  -91.875  -77.092  -61.038
     602  -91.689  -73.388  -65.092
     603  -90.119  -86.649  -65.849
     604  -93.925  -87.572  -64.620
     605  -90.133  -83.818  -64.751
     606  -88.757  -86.599  -63.672
     607  -87.355  -87.866  -62.505
     608  -88.847  -86.050  -63.982
     609  -90.729  -86.585  -61.062
     610  -93.623  -89.256  -62.519
     611  -96.413  -87.942  -57.545
     612  -93.038  -89.603  -60.718
     613  -90.615  -88.951  -57.220
     614  -89.749  -82.354  -58.941
     615  -88.021  -72.888  -60.484
     616  -89.106  -70.131  -64.366
     617  -87.537  -68.208  -64.424
     618  -96.279  -70.220  -62.360
     619  -97.813  -68.561  -63.170
     620 -102.527  -69.981  -60.845
     621 -101.496  -64.676  -63.083
     622 -101.810  -59.067  -59.971
     623  -99.324  -70.571  -65.857
     624  -95.800  -68.415  -65.921
     625 -102.673  -68.172  -66.347
     626 -106.024  -65.880  -65.609
     627 -100.796  -63.893  -61.494
     628 -100.310  -63.856  -60.204
     629  -97.459  -65.280  -64.365
     630  -87.646  -64.464  -61.210
     631  -91.452  -68.520  -61.354
     632  -94.512  -70.415  -62.189
     633  -97.402  -63.242  -61.179
     634  -99.871  -69.908  -62.341
     635  -99.573  -63.074  -62.329
     636  -95.642  -65.514  -64.704
     637  -94.738  -66.345  -64.771
     638  -94.913  -65.644  -63.918
     639  -96.577  -61.330  -63.530
     640  -93.716  -62.397  -64.535
     641  -93.553  -62.804  -64.598
     642  -99.141  -69.690  -65.578
     643  -97.383  -68.095  -67.179
     644  -96.731  -69.937  -66.042
     645  -94.545  -67.311  -63.754
     646  -93.157  -70.546  -65.209
     647  -97.554  -73.192  -64.933
     648 -104.713  -76.117  -62.375
     649 -103.203  -66.597  -65.022
     650  -94.543  -65.337  -62.370
     651  -97.028  -69.395  -61.257
     652  -96.063  -69.594  -64.985
     653  -97.481  -69.706  -63.588
     654  -91.636  -70.900  -61.557
     655  -94.941  -78.749  -60.267
     656  -92.566  -73.692  -62.081
     657  -94.527  -68.268  -69.581
     658  -92.795  -59.374  -70.734
     659  -88.864  -55.416  -65.788
     660  -91.207  -63.018  -64.413
     661  -87.472  -63.517  -63.087
     662  -90.991  -71.560  -60.502
     663  -90.898  -66.564  -65.795
     664  -87.583  -65.916  -61.686
     665  -86.260  -72.152  -63.496
     666  -87.347  -81.301  -59.777
     667  -89.082  -84.848  -57.633
     668  -86.846  -80.209  -59.853
     669  -90.408  -79.699  -58.031
     670  -84.023  -74.254  -60.648
     671  -93.790  -74.581  -60.397
     672  -96.147  -75.826  -63.304
     673  -91.970  -72.562  -58.527
     674  -89.549  -67.292  -64.221
     675  -89.370  -71.755  -65.780
     676  -91.421  -73.974  -63.126
     677  -98.593  -72.021  -66.507
     678  -89.330  -73.193  -61.705
     679  -84.290  -72.781  -60.584
     680  -84.795  -73.372  -62.643
     681  -85.599  -70.633  -59.649
     682  -87.719  -70.315  -63.954
     683  -82.015  -75.098  -62.991
     684  -84.645  -72.894  -60.798
     685  -80.376  -71.772  -59.902
     686  -85.428  -80.224  -57.896
     687  -82.383  -76.075  -59.996
     688  -84.206  -76.504  -62.578
     689  -86.480  -70.075  -61.288
     690  -73.191  -66.822  -63.315
     691  -76.549  -75.748  -61.561
     692  -74.572  -77.287  -66.249
     693  -77.714  -75.453  -64.705
     694  -79.163  -77.337  -64.152
     695  -74.465  -73.211  -61.123
     696  -78.694  -74.595  -54.015
     697  -83.547  -75.361  -55.971
     698  -82.652  -76.718  -58.372
     699  -86.259  -77.403  -55.057
     700  -90.231  -79.179  -55.417
     701  -91.940  -78.261  -60.487
     702  -98.389  -83.941  -60.355
     703  -90.946  -73.970  -64.719
     704  -90.613  -73.764  -62.718
     705  -90.851  -74.874  -61.752
     706  -90.626  -79.741  -66.374
     707  -91.941  -75.538  -66.832
     708  -86.937  -71.244  -63.216
     709  -88.472  -76.797  -63.433
     710  -87.935  -73.402  -66.295
     711  -85.847  -75.603  -66.302
     712  -84.825  -76.723  -64.647
     713  -85.516  -79.583  -68.069
     714  -86.930  -82.507  -71.953
     715  -88.453  -77.390  -70.051
     716  -85.366  -74.211  -72.433
     717  -93.090  -75.137  -70.118
     718  -89.666  -73.352  -68.510
     719  -92.482  -78.685  -69.301
     720  -88.186  -76.687  -71.294
     721  -89.491  -77.311  -73.097
     722  -87.883  -73.471  -71.611
     723  -90.721  -67.214  -72.249
     724  -91.181  -69.490  -70.316
     725  -90.744  -67.842  -66.562
     726  -88.756  -68.824  -64.496
     727  -89.171  -69.516  -66.949
     728  -87.001  -64.498  -67.481
     729  -85.746  -62.269  -69.864
     730  -85.475  -60.383  -69.729
     731  -87.749  -65.902  -70.014
     732  -84.298  -61.483  -69.181
     733  -88.484  -64.538  -63.202
     734  -82.073  -61.714  -67.416
     735  -83.676  -65.116  -65.152
     736  -92.057  -66.285  -63.396
     737  -95.769  -64.587  -67.244
     738  -89.922  -65.353  -65.631
     739  -97.075  -64.640  -61.289
     740  -96.353  -58.543  -63.608
     741  -94.646  -59.227  -60.230
     742  -95.068  -65.259  -60.329
     743  -97.292  -73.610  -65.921
     744 -102.548  -74.070  -67.580
     745  -96.446  -69.690  -64.684
     746  -93.581  -74.630  -63.630
     747  -97.208  -71.369  -62.245
     748  -97.623  -73.279  -68.107
     749  -90.467  -68.392  -63.708
     750  -90.248  -63.786  -66.907
     751  -86.447  -64.912  -63.787
     752  -83.219  -62.068  -61.110
     753  -81.907  -65.881  -64.202
     754  -87.197  -57.166  -62.862
     755  -89.619  -65.696  -61.885
     756  -85.539  -66.280  -62.817
     757  -86.792  -65.947  -59.925
     758  -82.946  -64.924  -61.262
     759  -79.251  -62.648  -57.665
     760  -82.995  -75.008  -54.157
     761  -85.062  -68.567  -54.389
     762  -83.809  -63.892  -57.029
     763  -76.696  -65.355  -56.595
     764  -81.444  -65.894  -60.008
     765  -79.621  -69.158  -60.366
     766  -74.842  -72.184  -60.263
     767  -79.794  -68.627  -57.816
     768  -81.807  -68.194  -58.665
     769  -89.093  -72.073  -53.721
     770  -84.189  -70.535  -57.078
     771  -83.675  -68.276  -52.416
     772  -75.594  -71.694  -52.102
     773  -80.743  -73.224  -51.033
     774  -81.486  -70.959  -52.703
     775  -81.917  -69.445  -53.215
