#Frame     o_angle_m1   o_angle_m2
       1      17.9140      16.8999
       2      17.5104      18.4878
       3      19.1726      18.9866
       4      19.8255      19.6148
       5      18.4489      18.0639
       6      17.9502      19.0102
       7      20.7218      19.1065
       8      19.8932      16.3906
       9      22.3436      21.9156
      10      19.7550      20.1393
      11      18.8894      18.1992
      12      16.5265      18.7415
      13      18.5483      21.1136
      14      19.9626      20.1219
      15      17.4293      21.3761
      16      19.0861      23.6733
      17      20.0298      24.1781
      18      18.3844      24.2964
      19      17.8180      25.9759
      20      17.4827      26.7710
      21      17.9577      23.6959
      22      18.0126      24.3270
      23      17.7084      23.5757
      24      20.4671      24.4761
      25      17.3225      21.8880
      26      19.5746      22.5434
      27      20.3441      26.0518
      28      19.7626      26.9858
      29      19.7659      26.9992
      30      21.6348      27.4447
      31      18.6327      24.5794
      32      20.6954      30.1636
      33      20.0179      29.9922
      34      20.7616      30.1575
      35      20.1159      27.4077
      36      21.9918      29.7643
      37      21.7316      30.3484
      38      21.0437      28.8445
      39      21.7557      31.6296
      40      20.2242      29.5174
      41      24.2201      30.1402
      42      21.8309      32.6987
      43      20.9122      31.2463
      44      20.7512      29.8870
      45      18.4929      26.4408
      46      20.5054      25.2115
      47      19.1274      25.7581
      48      17.7408      25.0821
      49      21.2667      28.2388
      50      17.4464      27.8861
      51      21.8349      27.0029
      52      21.7026      27.4199
      53      23.9771      28.4888
      54      24.7830      29.3171
      55      25.3991      28.8590
      56      23.6197      27.8247
      57      23.2386      26.2802
      58      20.1260      24.1268
      59      21.3111      26.4457
      60      22.9508      27.5322
      61      24.4029      28.2387
      62      20.4231      24.3011
      63      24.2684      28.9016
      64      25.1757      29.4136
      65      25.0737      28.1426
      66      24.8768      27.1948
      67      22.6352      26.8509
      68      22.5581      29.2866
      69      24.0565      29.2667
      70      24.3304      27.5687
      71      23.9668      29.3588
      72      22.8579      28.4036
      73      20.2225      26.3410
      74      22.7074      26.5963
      75      22.4824      25.1198
      76      22.9862      25.8233
      77      21.9904      27.2040
      78      21.5214      28.4997
      79      25.1982      31.3437
      80      21.4943      27.8895
      81      24.1402      27.0966
      82      23.2026      26.5673
      83      23.9615      28.4091
      84      24.7091      27.8823
      85      24.6132      29.0196
      86      24.6836      29.9842
      87      25.6900      30.5184
      88      26.9993      29.0117
      89      25.9470      28.6869
      90      25.2227      29.6420
      91      26.0874      29.8882
      92      25.6176      28.4994
      93      24.2927      28.5409
      94      23.8155      27.6897
      95      22.9691      27.4963
      96      27.1837      27.9207
      97      26.7757      27.3857
      98      24.2155      27.8996
      99      22.9623      24.1212
     100      25.3492      26.3783
     101      25.1114      24.3454
     102      25.3563      25.6867
     103      27.4652      26.4394
     104      24.8375      27.0430
     105      24.4752      26.4686
     106      25.0948      25.4537
     107      24.7908      25.0848
     108      24.5366      26.1705
     109      24.1204      24.7237
     110      22.4366      26.8325
     111      22.5619      27.8603
     112      21.6409      28.4622
     113      20.6624      25.3429
     114      21.0520      23.9647
     115      24.6558      25.3611
     116      23.4920      25.2546
     117      24.3054      25.7752
     118      23.9554      27.2330
     119      22.3154      26.6394
     120      23.3855      29.6243
     121      25.2005      29.1458
     122      24.3415      28.7286
     123      24.2043      27.8354
     124      24.1756      26.5613
     125      24.1750      25.9434
     126      21.7811      24.9365
     127      23.7518      28.6523
     128      20.7987      28.3679
     129      22.9547      27.2294
     130      22.3210      26.5432
     131      22.2442      25.5620
     132      23.4549      26.5101
     133      26.8163      29.5252
     134      24.6046      28.2981
     135      24.8582      29.6306
     136      26.1623      31.3223
     137      27.3509      34.5970
     138      24.1905      33.8936
     139      25.5150      32.5980
     140      26.0302      31.8546
     141      26.6057      34.0512
     142      25.4558      32.4811
     143      26.3586      29.3062
     144      27.3282      33.1055
     145      28.0273      34.8436
     146      26.0582      32.4636
     147      28.4653      33.4475
     148      26.9352      32.6376
     149      25.4606      32.4694
     150      27.7207      40.7599
     151      24.7603      32.2630
     152      26.1451      32.2948
     153      28.1067      33.0928
     154      26.6616      34.3353
     155      26.5295      34.3541
     156      22.0054      33.4063
     157      22.7319      33.0827
     158      24.0767      35.6724
     159      25.2729      33.9944
     160      27.2411      35.9512
     161      26.4118      34.6565
     162      25.3345      36.0969
     163      24.3955      35.4460
     164      26.9161      38.3814
     165      21.4945      35.7525
     166      22.3059      39.2086
     167      23.0237      37.6601
     168      23.0161      37.6425
     169      20.7216      35.3822
     170      23.0068      40.1911
     171      22.5920      38.0796
     172      21.1922      39.9601
     173      19.9820      37.1268
     174      21.8562      39.6617
     175      23.4261      38.1472
     176      22.1004      36.0573
     177      24.7016      39.5458
     178      23.6089      40.4218
     179      20.4449      38.2550
     180      19.9872      37.2982
     181      20.5679      39.4875
     182      24.4121      39.4075
     183      24.3691      40.4897
     184      23.8631      38.8887
     185      25.4365      40.2726
     186      27.0842      39.3528
     187      24.7711      38.0402
     188      25.2869      36.9690
     189      30.7166      42.1303
     190      26.0084      37.0097
     191      24.7509      37.4391
     192      25.9941      41.5832
     193      28.3672      40.3739
     194      26.1197      39.4622
     195      22.4372      36.9056
     196      22.0508      35.1056
     197      24.8954      35.1747
     198      23.7520      35.3601
     199      22.7775      33.8402
     200      26.0703      36.1075
     201      22.1726      34.5112
     202      19.0651      34.4307
     203      21.6946      32.8118
     204      19.8477      32.2710
     205      18.7299      31.9722
     206      18.4156      30.4384
     207      16.1501      31.1325
     208      17.6967      34.5661
     209       9.7134      28.4359
     210      11.5450      33.3977
     211       9.7661      29.0370
     212       9.7668      29.7628
     213       8.5379      30.2747
     214       9.0825      32.5577
     215      10.3554      32.3259
     216       9.2907      28.8135
     217       8.5666      29.2696
     218      10.3415      33.3080
     219      10.3148      30.9085
     220      11.4547      31.0663
     221      11.3123      30.2481
     222      10.2550      29.9012
     223      10.1325      28.0568
     224      10.1549      28.4404
     225       8.2576      24.4531
     226       8.3730      23.5837
     227       9.1320      26.0389
     228      11.9559      30.0643
     229      11.6898      31.5800
     230      11.9328      33.9346
     231      14.0675      33.3106
     232      13.9475      34.8128
     233      13.1043      33.1740
     234      12.8764      33.4074
     235      14.2058      35.3544
     236      13.7307      34.8682
     237      12.8194      34.6355
     238      13.4332      36.0843
     239      12.3285      36.7499
     240      11.6866      33.8556
     241      10.7981      35.0330
     242       7.4415      32.7982
     243       8.5320      32.0390
     244      10.8726      32.8171
     245      12.2139      33.5179
     246      13.7191      34.5715
     247      16.0705      35.7809
     248      15.5462      33.0028
     249      16.5144      35.0977
     250      14.6784      36.4209
     251      15.1870      35.3758
     252      15.6882      34.7202
     253      14.0061      34.9915
     254      13.6612      33.0650
     255      14.9881      36.4623
     256      11.8697      34.3549
     257      14.4698      33.1062
     258      14.5566      33.1847
     259      14.9156      34.7225
     260      12.9326      30.5564
     261      13.4019      32.7846
     262      14.8187      33.6320
     263      16.8486      32.0599
     264      14.3862      32.4412
     265      13.8504      31.2273
     266      14.9428      32.1779
     267      13.7172      31.6861
     268      15.8980      34.7551
     269      15.1458      34.5788
     270      15.5384      36.1904
     271      15.1643      34.5903
     272      17.2802      34.4692
     273      16.6314      34.5839
     274      17.0214      34.0340
     275      16.2323      33.5524
     276      14.3311      30.7769
     277      12.6452      33.0781
     278      15.1696      33.0046
     279      12.1131      31.5591
     280      12.9003      29.7858
     281      11.7697      30.1632
     282      13.3672      28.5754
     283      13.8424      29.6319
     284      15.3545      31.0014
     285      12.6041      28.6004
     286      12.7790      31.3987
     287      15.2978      34.0435
     288      12.5837      30.0670
     289      13.1577      29.8852
     290      13.3255      30.1864
     291      13.2051      30.6159
     292      12.8605      29.7246
     293      15.3249      30.8512
     294      13.8124      32.9237
     295      13.1986      30.1192
     296      14.7549      32.1937
     297      13.7865      31.5360
     298      13.9156      31.4765
     299      14.1493      33.1626
     300      13.8466      28.1786
     301      12.1106      28.8336
     302      13.1267      29.3922
