#Frame      Mode1    Mode2    Mode3
      68   63.386  -52.856   41.777
      69   63.013  -51.898   29.225
      70   63.261  -49.372   25.855
      71   57.907  -48.860   21.466
      72   55.978  -46.614   20.426
      73   57.905  -45.092   22.336
      74   54.471  -49.701   24.116
      75   54.482  -43.062   25.162
      76   58.600  -46.550   29.730
      77   52.451  -43.096   24.484
      78   54.739  -43.529   23.296
      79   54.398  -45.334   23.013
      80   55.261  -46.414   26.583
      81   55.865  -40.822   23.492
      82   61.286  -39.113   30.140
      83   59.482  -40.535   28.369
      84   63.023  -38.495   23.239
      85   62.763  -40.172   19.971
      86   60.614  -39.294   25.240
      87   60.486  -41.458   12.908
      88   60.687  -42.375   10.227
      89   65.947  -41.080   10.537
      90   63.544  -44.523   12.057
      91   62.542  -42.822   13.805
      92   60.856  -46.448   12.585
      93   63.426  -46.643   17.342
      94   63.811  -48.333   14.335
      95   61.906  -50.034   16.035
      96   58.054  -47.059   22.759
      97   60.751  -47.497   16.649
      98   59.225  -48.780   19.633
      99   60.278  -45.778   19.130
     100   58.310  -49.033   18.248
     101   61.984  -45.254   19.845
     102   64.104  -46.299   25.739
     103   63.832  -38.824   20.300
     104   62.147  -42.560   19.693
     105   65.199  -39.643   19.557
     106   61.633  -43.897   15.891
     107   61.733  -45.188   17.603
     108   61.775  -46.323   26.197
     109   59.221  -47.978   25.372
     110   60.572  -46.389   26.139
     111   60.565  -48.781   24.195
     112   67.425  -52.449   26.392
     113   66.529  -54.082   25.640
     114   63.495  -53.740   29.643
     115   60.431  -51.312   27.750
     116   62.786  -46.973   27.018
     117   61.769  -52.675   33.133
     118   67.869  -53.674   42.217
     119   66.333  -47.082   34.393
     120   66.370  -47.751   39.172
     121   63.666  -46.794   29.681
     122   68.459  -45.463   37.689
     123   65.514  -47.631   37.223
     124   64.562  -42.465   34.649
     125   67.158  -38.967   31.034
     126   64.067  -40.863   24.320
     127   62.684  -37.989   21.653
     128   61.054  -38.638   21.568
     129   62.497  -39.036   22.672
     130   65.166  -37.877   15.189
     131   62.315  -35.401   15.628
     132   58.715  -38.425   16.857
     133   58.842  -37.134   14.947
     134   62.380  -38.723   18.663
     135   64.587  -39.527   20.411
     136   67.869  -37.501   21.196
     137   66.931  -35.155   24.316
     138   67.385  -34.053   14.928
     139   65.421  -32.932   16.684
     140   66.842  -29.973   13.455
     141   63.924  -33.101   11.170
     142   66.936  -32.035    9.579
     143   63.868  -32.571    9.952
     144   62.216  -37.296   12.108
     145   62.401  -32.385    9.379
     146   64.442  -30.092    6.998
     147   65.239  -33.243    4.893
     148   66.487  -30.867   12.278
     149   61.721  -23.993    4.565
     150   62.844  -25.110    6.575
     151   62.579  -25.716    2.926
     152   61.889  -29.299   13.572
     153   60.322  -31.584   11.093
     154   60.152  -34.378   10.383
     155   55.620  -34.214   10.707
     156   59.997  -37.284    5.058
     157   56.910  -36.917    6.796
     158   53.196  -34.780   12.283
     159   55.920  -33.214    5.667
     160   60.923  -29.950    4.022
     161   57.621  -31.643    9.103
     162   59.145  -32.681    4.118
     163   61.120  -32.125   -0.115
     164   58.311  -26.347    2.719
     165   63.014  -35.380    2.474
     166   63.547  -31.582   -0.572
     167   59.344  -30.816    2.975
     168   57.192  -24.199   -1.526
     169   57.655  -24.709    1.395
     170   61.509  -23.206    5.158
     171   60.790  -29.119   11.519
     172   56.759  -29.575   14.828
     173   55.200  -29.056   16.913
     174   56.100  -34.246   13.804
     175   55.351  -27.588   10.655
     176   53.807  -26.576    2.946
     177   54.044  -24.129    4.457
     178   54.252  -23.806    7.458
     179   53.127  -23.394    1.849
     180   55.462  -25.106    3.950
     181   57.547  -27.063    3.103
     182   60.436  -30.527   15.711
     183   56.685  -26.148   13.669
     184   56.675  -27.758    4.282
     185   60.287  -32.304    5.793
     186   59.969  -33.151    4.805
     187   57.602  -38.468    6.664
     188   59.241  -36.732    5.668
     189   61.159  -41.175    7.612
     190   61.054  -38.764    7.192
     191   62.767  -37.949   10.220
     192   69.689  -38.749   25.036
     193   72.716  -39.191   17.836
     194   71.879  -37.946   19.730
     195   78.886  -35.396   14.130
     196   76.050  -38.157    9.231
     197   71.802  -39.824   12.297
     198   71.090  -37.793   14.519
     199   77.661  -34.818    4.461
     200   81.541  -40.453   10.755
     201   77.092  -36.638   13.344
     202   75.379  -45.405    7.921
     203   75.297  -42.191    1.940
     204   78.481  -33.710    4.711
     205   82.448  -36.874    6.479
     206   80.188  -37.454    4.121
     207   81.305  -35.640    2.046
     208   85.098  -32.312    4.153
     209   81.486  -28.593    2.377
     210   79.763  -33.803   -3.509
     211   79.356  -30.931   -2.785
     212   78.762  -36.097    3.797
     213   79.584  -37.058    2.871
     214   81.744  -34.320    3.761
     215   87.366  -34.697    0.789
     216   87.893  -35.554   -0.020
     217   87.536  -35.018    2.946
     218   84.317  -32.687    1.368
     219   85.663  -35.473   -2.686
     220   84.514  -32.752   -2.477
     221   83.334  -32.969    0.718
     222   81.464  -30.688    2.976
     223   92.152  -33.281   10.018
     224   89.916  -31.744    7.131
     225   87.720  -31.458   11.737
     226   90.556  -31.992   12.811
     227   92.754  -31.301    8.766
     228   89.872  -35.575   12.782
     229   92.040  -29.562   11.325
     230   86.446  -29.453   10.962
     231   88.352  -31.568    6.909
     232   86.199  -33.569    8.242
     233   86.471  -36.060    7.580
     234   87.940  -35.731    9.876
     235   82.269  -35.500    9.190
     236   79.114  -34.676    2.469
     237   77.257  -35.428   -5.783
     238   82.992  -35.095   -2.572
     239   83.994  -37.178    2.834
     240   82.329  -37.472    0.910
     241   83.691  -41.945    6.436
     242   85.416  -44.747    5.735
     243   88.075  -45.483   11.385
     244   89.871  -46.079   14.672
     245   82.463  -41.515   10.897
     246   82.951  -38.579   10.397
     247   84.343  -37.437    5.487
     248   81.101  -34.799   -6.339
     249   84.040  -39.498   -7.654
     250   80.589  -37.264  -10.185
     251   78.750  -42.243   -9.435
     252   72.974  -39.956  -14.137
     253   74.755  -37.583  -13.280
     254   72.554  -36.994  -14.158
     255   72.127  -33.207  -18.002
     256   74.219  -36.503  -20.649
     257   75.735  -32.876  -26.152
     258   78.965  -33.070  -23.908
     259   78.866  -31.555  -24.219
     260   75.591  -29.827  -19.543
     261   77.316  -30.621  -16.151
     262   74.668  -31.279  -15.103
     263   70.257  -29.722  -19.132
     264   67.309  -30.711  -20.371
     265   75.280  -29.634  -19.840
     266   74.601  -30.095  -24.519
     267   71.411  -33.234  -19.663
     268   74.921  -32.413  -25.550
     269   67.485  -38.045  -29.303
     270   70.130  -35.076  -25.854
     271   74.311  -38.120  -21.538
     272   73.353  -34.780  -22.297
     273   69.405  -37.240  -23.803
     274   65.207  -42.494  -17.919
     275   66.368  -39.078  -27.763
     276   66.588  -40.519  -21.890
     277   64.814  -42.988  -22.664
     278   61.003  -46.583  -19.873
     279   61.224  -50.195  -15.190
     280   56.819  -50.443  -16.847
     281   59.725  -45.787  -21.326
     282   65.732  -48.972  -22.146
     283   67.789  -52.820  -16.204
     284   64.657  -50.980   -7.713
     285   65.359  -49.913  -11.297
     286   63.045  -51.547  -12.950
     287   66.756  -50.462  -13.071
     288   63.574  -47.197  -10.578
     289   66.733  -48.173  -20.132
     290   65.739  -45.790  -19.679
     291   69.912  -42.367  -14.381
     292   70.455  -45.013  -14.496
     293   69.101  -43.265  -14.834
     294   64.552  -49.027  -11.608
     295   60.829  -50.979  -12.071
     296   64.061  -45.470  -18.356
     297   65.518  -47.145   -4.401
     298   61.116  -50.104   -6.079
     299   58.055  -51.788  -12.291
     300   59.046  -47.359  -19.978
     301   58.726  -44.644  -22.047
     302   62.554  -42.857  -18.182
     303   61.394  -50.082  -21.689
     304   64.146  -50.467  -17.054
     305   62.980  -45.773  -21.546
     306   60.425  -47.112  -20.245
     307   61.151  -53.012  -19.190
     308   61.887  -54.656  -17.607
     309   59.797  -52.509  -14.830
     310   60.569  -53.092  -13.446
     311   57.698  -52.713  -17.797
     312   56.128  -50.322  -14.103
     313   56.179  -51.622  -14.342
     314   62.459  -49.071  -18.348
     315   58.624  -48.956  -20.183
     316   57.061  -52.541  -13.030
     317   60.586  -56.908  -16.314
     318   62.264  -55.167  -15.264
     319   56.556  -54.134  -16.632
     320   57.761  -51.464  -21.518
     321   61.545  -52.550  -15.137
     322   57.570  -57.344  -10.655
     323   58.453  -58.549  -12.607
     324   60.051  -55.015   -8.621
     325   65.176  -52.531   -1.125
     326   61.184  -56.887   -1.334
     327   60.874  -55.641   -3.224
     328   57.782  -57.016   -4.307
     329   65.118  -54.346   -4.530
     330   61.562  -53.265   -7.168
     331   66.107  -49.937   -9.581
     332   63.415  -53.811   -7.746
     333   67.126  -56.747   -1.445
     334   65.957  -53.373   -8.186
     335   65.472  -56.046   -9.185
     336   69.235  -50.949   -4.423
     337   69.875  -54.871   -4.083
     338   73.402  -59.603   -1.100
     339   74.851  -57.354   -6.774
     340   73.982  -54.030  -14.014
     341   72.767  -53.046  -17.786
     342   73.723  -52.308  -13.308
     343   72.242  -49.750  -19.445
     344   71.037  -51.439  -23.785
     345   72.452  -51.012  -19.010
     346   72.077  -53.785   -9.888
     347   69.259  -52.309  -21.620
     348   72.325  -52.428  -12.917
     349   70.694  -52.808  -13.750
     350   71.021  -52.114   -7.512
     351   68.491  -51.821   -6.841
     352   71.593  -56.045   -4.070
     353   73.378  -52.749    2.582
     354   74.043  -51.218   -9.923
     355   75.227  -48.753   -6.587
     356   76.396  -53.459   -1.201
     357   74.359  -53.362   -6.523
     358   76.063  -51.555  -13.511
     359   79.360  -49.553   -0.022
     360   79.282  -47.150   -3.254
     361   83.365  -47.045   -5.249
     362   79.829  -49.382  -12.287
     363   76.509  -50.541   -6.710
     364   79.778  -51.334   -3.719
     365   75.446  -51.971   -6.102
     366   77.250  -49.277   -7.091
     367   78.657  -49.614   -9.512
     368   71.800  -51.655   -5.259
     369   75.677  -51.895  -11.980
     370   76.100  -50.257  -11.842
     371   75.112  -49.770  -20.470
     372   72.502  -53.261  -13.969
     373   75.754  -53.927  -13.789
     374   77.732  -48.687  -10.529
     375   78.706  -45.822  -16.052
     376   76.914  -51.752  -19.396
     377   73.991  -52.235  -24.672
     378   80.306  -52.184  -11.437
     379   81.583  -46.460  -10.399
     380   82.236  -42.909  -11.633
     381   82.745  -45.341  -13.889
     382   77.193  -46.737  -17.444
     383   77.897  -44.883  -10.822
     384   76.058  -45.711   -6.227
     385   73.018  -45.210   -9.341
     386   71.641  -53.684   -6.697
     387   71.004  -53.779   -8.308
     388   67.345  -54.156   -3.739
     389   68.713  -51.704   -9.262
     390   71.629  -48.792  -13.988
     391   70.847  -51.624  -10.021
     392   72.607  -49.676  -13.406
     393   70.292  -53.507  -14.237
     394   71.308  -53.034  -12.999
     395   71.242  -53.390   -8.432
     396   68.879  -57.799  -10.632
     397   68.007  -54.304   -5.615
     398   69.570  -58.955  -13.406
     399   67.650  -55.366   -9.225
     400   70.156  -57.516   -9.574
     401   64.833  -55.757   -8.488
     402   65.776  -58.997   -3.928
     403   68.639  -62.421    2.290
     404   72.038  -59.916    1.335
     405   72.986  -58.683   -0.847
     406   71.613  -55.762    1.733
     407   69.378  -57.753    0.165
     408   69.260  -56.637    2.710
     409   70.736  -59.428    0.183
     410   71.763  -49.585   -4.013
     411   70.909  -55.491    3.539
     412   64.898  -55.505   -3.100
     413   70.317  -55.752    1.499
     414   65.201  -58.098    3.520
     415   64.647  -60.233    7.097
     416   63.739  -53.274    2.536
     417   64.488  -52.210    0.978
     418   67.957  -48.996   -3.328
     419   62.433  -51.234   -3.906
     420   64.611  -53.028   -2.305
     421   66.124  -57.631    3.573
     422   65.830  -56.802   -5.915
     423   69.030  -57.601    2.794
     424   69.114  -55.708    1.906
     425   70.457  -56.681   -1.524
     426   60.625  -62.482   -1.030
     427   67.383  -58.333   -1.972
     428   68.942  -57.032    0.065
     429   65.638  -65.964    3.356
     430   66.720  -60.323    1.980
     431   68.839  -57.120    4.546
     432   62.885  -61.588    4.643
     433   65.936  -61.926   -0.212
     434   62.763  -59.699   -4.033
     435   63.624  -55.999   -2.561
     436   65.990  -56.506    1.857
     437   64.469  -55.366    1.060
     438   63.059  -51.996    0.671
     439   65.475  -55.219    5.296
     440   61.199  -57.670    2.465
     441   65.712  -55.525   -2.394
     442   63.186  -57.076    0.985
     443   67.827  -59.430    7.329
     444   62.657  -53.079    7.915
     445   64.940  -57.558    4.113
     446   65.929  -59.854    8.214
     447   62.581  -60.430    6.713
     448   62.742  -55.872   -0.242
     449   60.538  -51.978   -2.921
     450   63.536  -52.533   -4.488
     451   63.177  -52.073   -5.984
     452   65.722  -50.960    0.919
     453   65.585  -55.344    2.989
     454   63.636  -53.949    2.429
     455   65.075  -56.050    2.570
     456   66.587  -54.640    2.236
     457   68.809  -53.937    4.877
     458   67.525  -49.105   -0.551
     459   69.460  -51.516    1.363
     460   73.724  -50.213    8.809
     461   74.616  -52.234   13.448
     462   75.722  -52.630   13.148
     463   75.335  -54.310   14.898
     464   76.384  -53.367    6.409
     465   75.438  -53.006    8.264
     466   71.357  -52.423    7.440
     467   71.074  -51.234   -0.999
     468   71.854  -54.323   -0.440
     469   71.630  -47.071   -8.258
     470   71.662  -47.828  -12.581
     471   71.071  -50.816   -6.253
     472   72.155  -49.117  -11.938
     473   72.801  -46.519  -12.636
     474   71.679  -48.604  -13.455
     475   72.546  -50.545  -11.069
     476   74.747  -48.933   -9.947
     477   74.147  -50.748   -6.112
     478   71.192  -57.664   -8.333
     479   72.063  -56.475   -4.691
     480   73.350  -57.156   -6.012
     481   68.867  -63.669   -3.223
     482   71.182  -62.940   -4.901
     483   70.864  -63.882   -2.379
     484   78.342  -62.814    1.860
     485   76.223  -63.742    3.303
     486   76.640  -63.134    0.019
     487   75.276  -65.535    0.247
     488   74.341  -64.440    4.947
     489   75.644  -64.590    4.957
     490   68.311  -66.797    6.140
     491   69.925  -67.928   17.284
     492   68.624  -63.626    8.546
     493   72.435  -64.120   11.387
     494   69.349  -62.411    4.590
     495   64.037  -60.233    9.222
     496   70.799  -62.790   11.719
     497   69.162  -61.112    5.274
     498   67.888  -65.083    9.682
     499   68.756  -63.518    8.083
     500   66.623  -71.930   15.362
     501   70.380  -64.965   12.501
     502   65.922  -60.540   12.179
     503   69.587  -63.607   14.726
     504   70.037  -63.282   16.192
     505   65.319  -62.349   16.036
     506   66.824  -61.853   25.666
     507   66.895  -64.845   13.967
     508   61.206  -64.831   11.465
     509   61.332  -64.813   18.070
     510   64.481  -61.177   11.687
     511   67.760  -64.038   15.755
     512   67.189  -68.810   12.193
     513   64.879  -72.671   10.807
     514   63.908  -68.041   17.960
     515   65.966  -69.219   17.931
     516   64.050  -68.056   12.113
     517   66.419  -68.345   14.883
     518   64.454  -64.378   14.343
     519   65.206  -67.477   14.801
     520   65.819  -67.032    9.310
     521   64.920  -69.659   14.520
     522   65.929  -65.673   13.025
     523   68.072  -64.165   11.972
     524   67.048  -67.217   10.339
     525   65.921  -68.799   10.033
     526   67.247  -64.415   10.233
     527   66.670  -60.612   16.525
     528   72.367  -63.284   23.155
     529   73.009  -60.085   24.337
     530   72.760  -70.640   29.834
     531   70.831  -68.397   19.482
     532   71.808  -70.303   27.720
     533   67.360  -70.159   25.776
     534   67.387  -70.570   14.485
     535   65.485  -68.229   12.577
     536   70.924  -69.504   16.611
     537   79.102  -66.830   17.535
     538   75.727  -68.850   23.169
     539   73.741  -69.416   19.845
     540   72.990  -69.531   25.712
     541   70.858  -68.646   23.315
     542   74.383  -67.724   25.168
     543   78.641  -67.469   25.169
     544   79.271  -66.205   24.354
     545   73.575  -64.354   25.864
     546   71.646  -60.479   22.371
     547   69.813  -64.532   20.767
     548   73.791  -61.050   25.693
     549   69.992  -63.673   19.381
     550   70.900  -66.097   14.579
     551   70.758  -67.745   18.097
     552   67.126  -68.092   18.317
     553   69.760  -63.955   21.478
     554   64.660  -67.658   18.318
     555   64.591  -67.729   20.534
     556   59.877  -70.430   21.556
     557   58.061  -65.645   18.151
     558   57.733  -72.144   16.669
     559   55.808  -67.319    9.959
     560   55.297  -68.835    6.618
     561   55.044  -71.946   11.361
     562   55.816  -71.289   16.190
     563   55.947  -69.111   16.793
     564   62.490  -71.428   16.064
     565   63.544  -72.244   22.160
     566   57.946  -75.119   17.105
     567   59.066  -71.947    5.212
     568   57.824  -70.414    3.824
     569   61.492  -72.662   10.156
     570   61.134  -71.438   11.859
     571   58.927  -73.263    7.650
     572   54.882  -66.754    5.697
     573   56.428  -69.443   13.910
     574   58.634  -69.307   18.079
     575   55.263  -72.245   14.775
     576   56.957  -68.714   10.424
     577   60.825  -70.916   14.266
     578   59.590  -68.225    9.413
     579   62.487  -67.381   10.887
     580   64.865  -69.403    9.768
     581   62.909  -66.178   11.369
     582   61.039  -62.423    6.667
     583   62.555  -60.587   13.367
     584   65.005  -61.834   14.324
     585   64.702  -57.216   15.762
     586   63.162  -63.014   16.778
     587   59.551  -63.170   15.435
     588   60.194  -60.130   15.875
     589   57.519  -56.617   14.558
     590   57.873  -57.037   11.236
     591   60.980  -56.285   14.779
     592   60.418  -55.340   11.542
     593   60.873  -55.579   13.243
     594   54.395  -62.124   20.664
     595   61.038  -58.707   14.425
     596   60.515  -62.087   16.560
     597   61.784  -64.633   12.162
     598   63.104  -60.115    9.459
     599   61.552  -59.849   15.998
     600   61.946  -62.844   21.239
     601   59.800  -65.187   16.887
     602   62.036  -66.943   22.484
     603   60.750  -65.836   29.817
     604   64.706  -64.297   28.280
     605   61.647  -65.088   24.388
     606   58.667  -61.732   22.681
     607   59.639  -63.135   24.474
     608   63.859  -60.197   23.973
     609   61.694  -63.459   17.925
     610   58.751  -63.064    9.893
     611   63.466  -67.661    9.940
     612   61.390  -64.233    5.719
     613   61.189  -65.022    3.434
     614   58.423  -64.123    0.529
     615   59.076  -64.075    2.764
     616   57.345  -67.450    8.103
     617   58.065  -62.780   11.809
     618   58.735  -65.046    6.743
     619   61.072  -62.895   16.971
     620   62.384  -61.289    9.664
     621   58.175  -65.151   13.126
     622   62.142  -68.663    5.837
     623   55.069  -68.459    7.248
     624   57.109  -73.618    4.386
     625   55.003  -71.027    6.826
     626   54.322  -72.721    3.337
     627   51.750  -67.244    6.802
     628   57.145  -71.936    4.779
     629   58.902  -69.621    2.456
     630   65.243  -68.045    9.434
     631   66.214  -64.779    8.137
     632   73.321  -67.220   15.083
     633   71.683  -62.664   16.516
     634   68.627  -61.771    7.043
     635   70.598  -69.166   14.065
     636   66.439  -63.563   14.289
     637   67.658  -68.353   19.474
     638   65.861  -68.266   20.162
     639   65.207  -64.797   17.816
     640   64.474  -63.295   14.794
     641   65.618  -65.922   15.879
     642   64.369  -72.150   18.120
     643   63.437  -67.870   20.332
     644   59.259  -69.653   21.025
     645   58.543  -67.911   20.616
     646   58.854  -70.952   17.761
     647   60.587  -68.707   27.230
     648   62.176  -72.805   36.242
     649   58.004  -74.472   22.206
     650   60.373  -74.310   22.129
     651   62.683  -72.776   18.570
     652   58.009  -71.126   18.872
     653   57.458  -66.163   16.668
     654   60.986  -64.706    5.194
     655   60.444  -68.064    8.315
     656   62.460  -65.518    2.142
     657   67.935  -62.210    3.857
     658   64.788  -58.489    2.137
     659   62.522  -64.516    3.531
     660   67.016  -62.913    5.992
     661   67.098  -65.023   11.125
     662   66.470  -62.168   12.024
     663   66.893  -60.276   12.196
     664   60.294  -62.819   10.367
     665   62.263  -63.800    3.397
     666   64.355  -65.079    6.752
     667   60.256  -65.380    6.699
     668   61.804  -64.750    2.743
     669   65.006  -59.779    5.809
     670   63.245  -66.976    8.608
     671   67.623  -68.545   11.306
     672   67.614  -66.036   17.505
     673   60.030  -69.634   18.781
     674   60.924  -71.447   20.362
     675   59.175  -71.364   25.054
     676   61.252  -69.920   15.365
     677   61.116  -73.283   13.947
     678   60.655  -73.082   14.787
     679   64.356  -75.312   20.995
     680   63.327  -73.029   15.389
     681   63.353  -71.274   22.940
     682   65.865  -68.739   19.805
     683   66.718  -68.511   22.298
     684   64.103  -73.918   22.361
     685   60.669  -76.033   21.200
     686   63.244  -70.080   17.295
     687   65.619  -71.592   17.572
     688   65.707  -70.784   16.236
     689   64.219  -72.455   15.383
     690   60.234  -71.427   10.509
     691   68.326  -67.146    9.766
     692   67.924  -67.234   11.052
     693   67.390  -66.248    9.185
     694   65.064  -65.012    7.871
     695   67.351  -65.942    1.914
     696   67.947  -70.314    2.108
     697   71.099  -65.500   13.796
     698   72.117  -61.030   12.668
     699   71.143  -63.580    8.187
     700   62.209  -67.678    3.046
     701   59.491  -66.110   -1.357
     702   64.375  -63.394   -0.277
     703   64.955  -59.914    0.536
     704   66.237  -62.963   -2.967
     705   66.672  -61.556    4.528
     706   63.306  -67.636    3.584
     707   65.941  -59.648    1.904
     708   67.045  -54.721    3.049
     709   63.763  -57.675    1.290
     710   66.394  -58.846   -2.514
     711   65.490  -58.582    2.245
     712   63.931  -67.961    6.935
     713   63.585  -67.157    7.104
     714   63.387  -66.450   13.169
     715   65.125  -66.212   15.514
     716   67.430  -72.464   17.168
     717   63.972  -71.135   15.550
     718   64.261  -66.114   17.230
     719   61.193  -67.015    7.433
     720   64.908  -66.720    9.836
     721   66.509  -72.875   11.398
     722   67.028  -71.950   10.936
     723   71.814  -71.158   20.493
     724   70.585  -69.306   20.380
     725   68.411  -69.587   19.444
     726   68.721  -69.444   18.429
     727   69.456  -73.339   20.411
     728   69.464  -73.358   19.114
     729   73.142  -69.907   19.310
     730   70.621  -68.686   20.246
     731   73.425  -68.748   16.611
     732   74.732  -68.290   21.205
     733   74.056  -67.569   12.463
     734   68.152  -68.874    4.401
     735   71.438  -70.760    8.371
     736   71.428  -67.858    3.882
     737   73.322  -73.015   -0.320
     738   71.339  -76.731    2.939
     739   66.057  -77.080    5.541
     740   62.151  -75.684   -2.519
     741   61.284  -76.930    2.676
     742   56.538  -77.016    2.050
     743   57.130  -78.523    9.490
     744   58.522  -79.535    5.366
     745   61.725  -77.498    5.618
     746   58.255  -78.221   -7.161
     747   60.363  -76.477   -1.041
     748   54.122  -72.977   -3.355
     749   57.087  -73.191   -6.825
     750   56.014  -74.023    0.410
     751   55.934  -75.334    3.732
     752   55.087  -80.980   12.170
     753   55.574  -78.260   18.554
     754   56.207  -78.831   26.145
     755   57.471  -83.367   28.215
     756   57.617  -76.125   20.778
     757   56.694  -78.482   17.577
     758   56.745  -78.536   13.625
     759   57.592  -80.474   10.268
     760   56.300  -76.942   11.889
     761   63.271  -76.338   10.326
     762   58.929  -83.189   12.030
     763   60.469  -81.341   12.327
     764   60.007  -84.770    9.554
     765   54.157  -90.068    7.206
     766   56.578  -85.581    7.702
     767   56.124  -86.292    7.220
     768   56.635  -84.006   14.411
     769   62.397  -81.785    8.222
     770   62.463  -80.423   10.190
     771   62.107  -84.724    7.949
     772   62.153  -86.830    7.296
     773   61.512  -87.791   14.331
     774   61.022  -88.508    5.881
     775   60.199  -89.654    3.437
     776   61.305  -92.647   -2.073
     777   63.922  -92.328    1.768
     778   60.122  -88.060    2.683
     779   60.138  -87.976    0.965
     780   63.675  -91.433   -1.253
     781   61.229  -89.591    3.950
     782   63.361  -88.274    7.157
     783   63.848  -84.825    0.599
     784   62.596  -85.139    2.201
     785   56.183  -84.776   -1.008
     786   61.570  -87.940   -2.833
     787   62.436  -82.987  -10.419
     788   62.927  -85.963  -10.304
     789   59.381  -81.286   -4.826
     790   57.109  -82.278  -12.508
     791   58.316  -82.415   -3.316
     792   64.229  -84.509   -1.376
     793   66.605  -81.567    6.700
     794   58.390  -87.644   -0.413
     795   60.167  -85.440   -2.565
     796   61.357  -82.915   -2.309
     797   62.009  -84.060   -2.867
     798   62.632  -80.268   -2.111
     799   58.242  -83.072   -1.850
     800   57.049  -84.105   -7.055
     801   59.379  -84.235   -5.339
     802   57.154  -79.955   -4.727
     803   60.585  -80.588    0.399
     804   59.264  -79.266    1.351
     805   53.346  -81.563   -3.355
     806   60.162  -79.616    0.275
     807   61.054  -75.536   -4.904
     808   62.396  -81.717   -0.787
     809   62.592  -83.357    3.169
     810   62.695  -85.845   -5.005
     811   59.808  -86.521   -5.824
     812   57.084  -84.523   -0.808
     813   60.035  -86.013    2.917
     814   54.834  -84.437   -6.098
     815   55.875  -88.446   -1.759
     816   56.689  -91.199    0.350
     817   53.589  -88.062    1.768
     818   55.763  -87.176    0.942
     819   56.260  -90.758   -2.481
     820   55.619  -87.497   -2.537
     821   49.625  -84.368    3.142
     822   55.497  -85.006    7.254
     823   57.360  -87.392    7.669
     824   58.353  -87.628   -1.036
     825   57.706  -84.526    2.705
     826   56.865  -79.887   -1.882
     827   57.672  -82.374   -3.884
     828   56.084  -81.196   -9.329
     829   57.735  -78.190   -8.231
     830   60.390  -81.208   -4.717
     831   59.757  -78.577    1.477
     832   56.285  -75.667    3.221
     833   58.399  -82.089    1.104
     834   55.976  -83.521   -0.822
     835   52.086  -83.832   -2.181
     836   51.156  -85.760   -1.265
     837   59.662  -81.357   -0.005
     838   56.116  -80.707   -0.522
     839   62.310  -74.702   -1.453
     840   55.524  -80.359   -0.965
     841   61.671  -78.698  -10.041
     842   65.629  -75.468   -8.738
     843   63.923  -73.408   -9.901
     844   56.792  -74.079  -14.655
     845   63.443  -69.223   -8.479
     846   63.596  -66.361   -8.305
     847   64.992  -69.614    1.201
     848   60.079  -63.555   -2.421
     849   59.672  -67.115  -11.544
     850   60.290  -65.576  -11.069
     851   58.997  -69.467   -4.997
     852   60.728  -69.436   -6.436
     853   59.937  -75.472  -10.190
     854   59.735  -67.834  -16.103
     855   60.369  -70.344   -8.081
