#Frame     o_angle_m1   o_angle_m2
     245      25.5084      37.7403
     246      24.7875      36.8993
     247      27.2197      41.5450
     248      25.9900      41.8901
     249      27.3599      40.0121
     250      26.5009      40.8729
     251      28.4036      39.2059
     252      29.8695      40.9857
     253      28.5234      41.0193
     254      29.4506      41.7660
     255      29.9910      41.3509
     256      28.7541      40.9979
     257      29.1234      41.3273
     258      27.7361      42.4178
     259      26.8299      42.2754
     260      26.1942      41.4008
     261      27.1006      38.6597
     262      26.4743      39.8829
     263      25.7627      38.7294
     264      28.0742      42.1972
     265      27.4538      42.2597
     266      26.6490      39.8134
     267      26.8265      41.1841
     268      25.3048      41.9842
     269      28.3542      43.4847
     270      25.7511      40.6559
     271      26.5150      39.8694
     272      28.7938      41.5465
     273      29.7788      42.2534
     274      28.2539      39.7722
     275      31.4472      41.8668
     276      31.5331      42.1210
     277      31.2381      39.8438
     278      29.9788      38.2033
     279      31.6998      38.8860
     280      30.8631      38.6174
     281      33.0355      41.8674
     282      29.1032      37.7334
     283      29.7579      39.4832
     284      32.0362      40.4234
     285      32.7881      40.5947
     286      30.7502      39.6853
     287      31.8250      40.8207
     288      30.4319      40.5601
     289      29.8850      37.3448
     290      30.8831      39.4454
     291      27.4529      38.7567
     292      27.9915      38.7014
     293      29.6163      39.8700
     294      29.3406      38.5006
     295      32.0996      40.7476
     296      30.8122      41.7686
     297      29.6049      36.8350
     298      31.8509      38.8322
     299      32.3417      39.1968
     300      30.5220      41.0029
     301      31.7618      41.7259
     302      30.2424      40.8986
     303      32.4890      40.5401
     304      32.7379      41.3845
     305      32.2440      41.3237
     306      34.6718      41.8082
     307      31.3965      40.2555
     308      29.7000      40.3212
     309      32.8180      40.3899
     310      32.2735      40.4180
     311      32.5359      40.8752
     312      30.3949      39.6033
     313      33.7682      40.0992
     314      31.7205      40.2366
     315      35.5807      43.2968
     316      33.7140      41.1560
     317      31.9587      40.1384
     318      30.9090      38.7891
     319      34.8500      40.0178
     320      33.2767      41.1801
     321      32.1316      38.2625
     322      34.3848      41.7067
     323      33.8590      40.3722
     324      32.8031      38.7581
     325      30.3238      36.7007
     326      30.6516      37.7408
     327      31.0803      39.0844
     328      32.1724      38.1452
     329      30.6566      38.7878
     330      31.9668      40.6115
     331      30.8730      41.5763
     332      29.6269      39.2630
     333      28.8124      38.5110
     334      27.5841      37.3577
     335      29.7536      38.9334
     336      28.7257      38.6916
     337      30.7987      39.1979
     338      30.0590      38.8261
     339      29.8164      38.9011
     340      31.0332      41.6254
     341      29.7177      40.9026
     342      30.3793      39.9808
     343      32.7223      42.7406
     344      31.8365      42.0155
     345      32.2731      44.0878
     346      31.8025      42.5005
     347      32.6686      44.1971
     348      30.2775      41.2915
     349      30.8034      42.2035
     350      31.9272      41.5568
     351      30.9652      41.1816
     352      31.3139      42.3139
     353      29.2846      38.6170
     354      30.2381      41.8605
     355      28.1827      39.5032
     356      28.7917      37.4597
     357      27.8979      40.6821
     358      28.1833      40.7535
     359      28.8004      36.6418
     360      26.6786      38.0051
     361      29.9138      40.1569
     362      31.2140      39.6606
     363      31.5547      40.9398
     364      33.0056      41.5157
     365      31.7002      40.4034
     366      29.4904      38.2572
     367      27.9483      37.7966
     368      30.4560      37.4601
     369      31.6190      40.9745
     370      33.5819      42.5712
     371      31.3451      43.4318
     372      32.2045      42.1290
     373      34.9369      45.9252
     374      30.3354      43.1054
     375      31.7241      42.9479
     376      32.1837      44.8812
     377      34.6901      46.0614
     378      29.2014      41.9953
     379      28.0756      42.1228
     380      30.0313      42.4240
