#Frame        chi1:32      chi2:32      chi3:32
      80    -168.3178      39.5490      74.3822
      81    -166.6565      60.4345      59.6195
      82    -145.2278      39.1200      44.5062
      83    -155.9229      35.0735      63.5481
      84    -165.4068      25.5482      77.1493
      85    -170.7724      75.4183      31.1397
      86    -143.7349      39.5571      70.0814
      87     177.5509      74.4753      27.4505
      88    -140.1815      14.1954      75.1006
      89     177.7795      54.4197      50.8930
      90     -82.7399     -67.3146     156.9751
      91     -87.8858     -50.8219     136.5982
      92     -73.3783     -55.8129     131.2288
      93     -89.6264     -70.0180     108.2747
      94     -72.1576     -68.3992      86.4047
      95     -93.8662     -58.2989     112.2613
      96     -87.6168     -56.9197     105.7776
      97     -71.3902     -74.9570     120.4522
      98     -84.7476     -61.5856     110.8655
      99     -77.5299     -63.3056     130.3172
     100     -79.3061     -81.6807     178.1810
     101     -77.5900     -49.2032     154.8474
     102     -61.0366     -49.2073     121.7696
     103     -82.8608     -46.1915     120.0729
     104     -73.9756     -54.6352     107.2569
     105     -89.8852     -43.7800     120.1305
     106     -58.7141     -56.2883     113.5261
     107     -57.8041     -53.1296      99.1262
     108     -80.3814     -55.8112     112.0035
     109     -72.6186     -54.3328     114.6640
     110     -82.7406     -55.3896     112.6878
     111     -68.6758     -59.9446     114.2388
     112     -78.8340     -58.7574      89.7904
     113     -72.1369     -50.4986     101.2589
     114     -54.3349     -69.6292     137.4394
     115     -84.9409     -45.2672     134.9374
     116     -77.9604    -100.3045    -162.5817
     117     -71.5197     -25.7133     125.9834
     118     -62.8084     -44.6491     149.4115
     119     -70.3558     -55.1842     140.7409
     120     -66.2944     -42.7663     114.0429
     121     -81.5184     -79.0131     148.3663
     122     -65.2695     -60.1764     132.5758
     123     -73.2351     -52.9698     155.9826
     124    -121.4152      74.0747      52.3831
     125     -94.2127     -81.0225    -173.6764
     126    -118.5281     -72.8151     177.6004
     127     -93.5755     -48.3557     104.9654
     128     -75.7001     -74.8997     119.3001
     129    -178.7856      55.8785      56.5840
     130    -153.2753      79.2611     153.0553
     131     178.8650      63.4724      59.8780
     132    -177.1441      71.1951     120.6039
     133     178.0497      55.5482      50.6453
     134    -178.2110      65.8909      68.1499
     135     169.4470      59.7914      65.8248
     136     163.7897      61.0825      30.6530
     137     177.2911      50.9468      80.9036
     138     175.1199      56.9426     105.9086
     139     168.6934      70.6477      63.8982
     140     167.2141      62.0202      59.9153
     141     177.2924      51.0838      62.9366
     142    -173.3582      43.8170      96.5967
     143     177.4263      45.5603      52.8248
     144    -177.8903      62.4310      95.1423
     145    -178.8161      66.1643      79.3032
     146    -173.9873      82.8842      83.6929
     147    -176.8382      67.3501      31.2753
     148     179.1851      63.0095     103.5755
     149     175.6251      40.6090     100.7706
     150     169.5717      65.8256      56.4052
     151     175.7158      56.4169      59.2067
     152     177.1428      64.3667      88.8637
     153     176.6651      61.5827      90.9109
     154    -178.5573      50.7044      92.9423
     155    -171.5186      65.7873     101.2606
     156     174.5680      58.9039     106.8054
     157    -179.2065      52.2961     107.8939
     158     167.7343      64.1507      81.1517
     159     164.0053      67.8571     109.1138
     160     169.6209      63.6161      78.9020
     161     176.1146      58.6316      99.1594
     162    -164.4716      68.4135     124.2231
     163    -172.6184      58.1816      99.6307
     164    -177.5800      50.3896     138.0657
     165    -179.8189      58.5558      89.8416
     166    -174.5721      48.2156      73.3444
     167     176.3691      71.9891      94.2300
     168     157.6610      77.1631     108.8165
     169    -169.0991      61.8404      92.2381
     170    -177.9192      55.1722      95.0524
     171     175.7149      63.2164      67.5956
     172     166.6456      81.1398      59.2649
     173     173.0370      62.9639      30.6717
     174    -178.0566      62.2465      59.3662
     175    -163.9645      45.0197      83.8033
     176     176.4516      59.1843      93.6090
     177    -173.7494      56.9776      44.1258
     178    -171.4296      38.6678      57.1599
     179     173.2054      46.8515      58.2388
     180     179.2390      50.9063      58.9110
     181     172.0581      64.3580      67.3597
     182     178.2841      61.7230      65.9771
     183    -169.9223      66.8303      46.7972
     184    -175.6807      57.6556      88.5641
     185    -172.0774      54.2358      63.0094
     186    -175.8248      77.7857     100.1891
     187     166.8913      60.8228      85.1300
     188     176.4098      61.9717      82.9185
     189    -169.8172      70.0127      97.6590
     190    -160.4152      58.5767     107.9280
     191    -173.6480      66.5394      80.5854
     192    -176.0214      66.0889      86.8747
     193    -153.2588      81.6432     101.5341
     194     179.8375      54.6709      78.3961
     195     165.6052      65.2016      78.8464
     196    -168.8478      70.8139      82.3107
     197    -170.6032      63.2754      96.3550
     198     169.7152      69.9403      65.8593
     199    -157.5402      54.0029     116.0057
     200    -167.2692      76.1610      91.3798
     201     161.4329      72.7287      70.6546
     202    -166.7288      37.3823      81.1709
     203    -171.2466      46.5272      72.3619
     204    -177.8564      47.0027      83.9657
     205    -164.9369      45.6873      69.4060
     206    -163.9726      36.6011      72.1208
     207    -164.6748      38.1875      86.6468
     208    -167.1744      49.3233      83.5090
     209    -157.9936      45.0483      82.0599
     210    -170.1671      42.0834      89.0488
     211    -166.0982      48.5958      99.6388
     212    -155.4341      31.4118      76.6627
     213    -155.7076      53.1481      82.3615
     214    -167.2522      51.8281      89.2489
     215    -165.8603      35.2212      96.5604
     216    -172.6769      50.6304      84.2713
     217    -179.2238      53.5930      75.1779
     218    -173.0230      58.1031      88.1194
     219    -172.3223      68.3439      91.8028
     220    -176.5512      52.8963      90.1177
     221    -162.7229      45.4596      80.2775
     222    -167.6968      86.4211     109.3809
     223     170.8094      65.6474      99.2313
     224     170.5962      62.9888     110.1109
     225    -177.2799      52.6132      79.1845
     226    -172.7735      57.9277      82.4262
     227    -178.4231      57.9677      68.8704
     228     -63.9896     -71.7264     158.6882
     229     -62.5183     -55.1957     135.1145
     230     -53.7477     -56.3580     130.2470
     231     -51.0372     -64.2182     147.9145
     232     -39.8931     -63.5300     161.2283
     233     -71.2526     -54.9712     122.8268
     234     -54.9086     -47.5875     151.6993
     235     -68.0695     -54.1925     158.4795
     236     -85.7711     -64.5523    -164.8891
     237     -98.9450     -67.1765     177.2039
     238     -91.1367     -78.6986    -179.6802
     239     -89.5115     -61.0896     165.9814
     240    -107.0972     -70.8766    -179.9866
     241     -93.8010     -60.8705     150.3135
     242     -75.6113     -57.2892     141.7121
     243     -70.2761     -68.6218     134.7187
     244     -78.2523     -46.6805     137.9232
     245     -64.3052     -52.3306     147.6519
     246     -63.1945     -41.8881     161.2029
     247     -63.4967     -67.9984     109.7638
     248     -59.5368     -64.6671     151.2833
     249     -66.9367     -52.8216      66.1396
     250     -67.0096     -54.1800     114.8351
     251     -58.4469     -64.8506     140.2950
     252     -68.7202     -49.0972      89.0041
     253     -81.6669     -63.5592      83.9489
     254     -67.4520     -53.3218     123.9139
     255     -70.5315     -65.4214      85.6842
     256     -76.8027     -58.1511      96.9860
     257     -74.1848     -60.5522     114.3769
     258     -75.3356     -57.1673     111.9468
     259     -79.3316     -67.1323     115.8037
     260     -72.4567     -58.3870     103.1844
     261     -66.8574     -42.5488     117.4876
     262     -82.0177     -22.7437      97.5454
     263     -71.8447     -46.8141     120.5874
     264     -61.3440     -60.1938     114.1038
     265     -57.3068     -60.3215     100.5148
     266     -66.3008     -64.6205     162.2071
     267     -65.7838     -53.3959      90.6952
     268     -63.9546     -49.8571     117.1723
     269     -68.8436     -64.8062     147.5478
     270     -57.7860     -60.5097     155.9218
     271     -61.6698     -53.2293    -173.9549
     272     -67.5175     -47.7892     137.1535
     273     -78.9100     -26.2935     114.9439
     274     -79.4403     -51.7472     160.3900
     275     -66.4006     -61.1247     170.9844
     276     -76.3952     -47.5324     138.5083
     277     -67.1303     -48.0095     156.9334
     278     -68.3177     -77.1197     161.3424
     279     -71.5294     -78.4005     123.3232
     280     -74.0140     -73.0273     123.9875
     281     -76.2178     -50.1675     150.3697
     282     -66.7700     -66.1529     158.9440
     283     -63.3806     -50.3194     169.3809
     284     -72.0482     -58.6244     132.1551
     285     -77.9730     -48.4572     130.3732
     286     -75.7532     -61.8766     155.6941
     287     -65.8956     -57.6032     148.9643
     288     -52.4986     -56.2097     150.5152
     289     -53.6330     -53.8715     138.8441
     290     -61.9951     -58.9439     113.9773
     291     -62.2392     -60.3707     151.4083
     292     -52.0279     -61.2112     157.6393
     293     -71.2412     -24.7024     143.5768
     294     -66.0485     -60.1655     140.0263
     295     -57.2715     -60.5728     162.9010
     296     -56.5687     -65.5666     163.7123
     297     -81.2872     -23.7753     124.3417
     298     -58.9175     -56.4481     159.0596
     299     -69.2804     -55.0195     143.9555
     300     -55.8150     -50.7985     156.9523
     301     -65.5032     -65.0219     106.3900
     302     -49.8502     -56.9215     134.7253
     303     -66.5205     -51.4213     126.0110
     304     -56.6110     -65.9836     139.1024
     305     -67.4542     -55.5217     152.0271
     306     -73.4690     -51.2381     146.1730
     307     -59.9133     -54.2323      84.8916
     308     -64.0051     -81.3998     135.5144
     309     -70.6489     -46.1920     118.3978
     310     -72.1954     -60.6525    -172.7497
     311     -71.6376     -44.4006     128.6308
     312     -68.8708     -58.3379     133.7368
     313     -67.7073     -54.1101     136.0910
     314     -63.3898     -49.5849     149.0507
     315     -68.1006     -47.3647     125.4116
     316     -59.3103     -75.8702     128.3887
     317     -74.6406     -55.0656      93.3564
     318     -66.1993     -70.1611     141.4047
     319     -70.0326     -63.4063     122.1618
     320     -57.0544     -69.1758      93.9180
     321     -61.3718     -56.1991     105.1006
     322     -70.2007     -46.6036     127.3652
     323     -58.2685     -52.9001     140.3421
     324     -81.2683     -49.5497     129.4368
     325     -82.4855     -53.5371     140.5841
     326     -78.4498     -66.3682     153.8465
     327     -74.2615     -65.9277     116.0739
     328     -63.7546     -48.5636     103.1087
     329     -53.9143     -51.9957     124.9278
     330     -66.3997     -48.6674     104.4977
     331     -79.7596     -46.1292     108.4914
     332     -72.1087     -64.8074     111.1521
     333     -79.9135     -39.9358     102.4469
     334     -47.0339     -78.2890     127.5958
     335     -75.0316     -39.2679     125.9107
     336     -69.0521     -54.9875     132.1747
     337     -64.0145     -55.5390     154.2260
     338     -77.1467     -70.4558     130.2385
     339     -65.9106     -44.2501      97.3153
     340     -80.3801     -25.6789      95.1935
     341     -64.2460     -47.0813     124.0454
     342     -59.7072     -54.4493     133.2693
     343     -75.8167     -45.5274     119.7016
     344     -57.6576     -71.2115     141.6651
     345     -65.9234     -42.5354     133.8718
     346     -51.2807     -72.1948     133.4267
     347     -67.9973     -54.1522      94.3036
     348     -75.9730     -71.3971     127.1114
     349     -66.7791     -59.0507     148.4209
     350     -60.4742     -69.0835     157.9552
     351     -85.2335     -30.1901     130.8222
     352     -63.6101     -62.4928     101.6678
     353     -77.4514     -70.2849     132.3866
     354     -56.0267     -80.4847      75.0255
     355     -70.6042     -72.0105     106.7843
     356     -79.9396     -47.6980      93.4860
     357     -71.7266     -55.3033     121.8857
     358     -69.1387     -69.9263     130.2018
     359     -68.6875     -52.3870     111.7861
     360     -69.5350     -68.4528     111.5521
     361     -70.8589     -50.2697     100.6163
     362     -67.5867     -49.7972     121.2428
     363     -55.4275     -50.9519     135.7217
     364     -67.8426     -55.3070     120.5682
     365     -62.0865     -65.3829     165.3605
     366     -67.8916     -63.0815     169.5752
     367     -67.7503     -51.7467     148.1420
     368     -65.0596     -69.8021     140.7351
     369     -69.4765     -67.3739     110.9789
     370     -70.8962     -63.2724     125.5750
     371     -62.3051     -53.3220     124.0755
     372     -67.3379     -70.1251     134.9121
     373     -72.3602     -68.3524     151.9807
     374     -66.3067     -71.8722     156.3409
     375     -72.3633     -49.2556     128.7700
     376     -57.0336     -43.9807     168.3533
     377     -58.3101     -49.9106     148.9139
     378     -75.4321     -40.8463     135.2912
     379     -73.4745     -37.8812     134.5045
     380     -68.3339     -40.4561     143.5371
     381     -67.4149     -35.9938     102.1599
     382     -78.8463     -62.5637     137.0748
     383     -59.5083     -65.3908     142.0544
     384     -66.1327     -56.5650     120.2452
     385     -66.5360     -68.1642     127.3089
     386     -67.7599     -62.4880     134.4978
     387     -62.6818     -57.0655     144.3040
     388     -62.5341     -57.9234     152.3411
     389     -56.5924     -50.5402     136.3445
     390     -70.7485     -72.5849     144.8935
     391     -65.0986     -40.3253     133.8144
     392     -67.7858     -49.1282     130.8875
     393     -69.5477     -20.5144     138.7039
     394     -71.0717     -45.0203     117.1933
     395     -66.7369     -58.8722     132.5484
     396     -76.7406     -51.5720     106.2750
     397     -72.7328     -73.4858     134.4299
     398     -60.7818     -57.6777     125.8569
     399     -65.9891     -58.4703     155.3771
     400     -66.3314     -43.9977     154.1242
     401     -63.5584     -73.3831     163.3409
     402     -76.1352     -53.7722     156.6030
     403     -67.4453     -70.2912    -179.6617
     404     -63.1537     -61.7799     177.5419
     405     -65.1411     -49.4839     130.7599
     406     -58.9317     -49.0073     139.8055
     407     -48.5700     -46.0733     146.2761
     408     -61.2066     -45.0748     125.6922
     409     -70.2332     -37.9688     138.9439
     410     -76.5112     -61.2754     132.7411
     411     -65.6110     -49.3319     148.5973
     412     -78.6402     -61.5202      89.4616
     413     -80.5016     -69.9293     110.9892
     414     -68.7629     -67.8093     107.5797
     415     -65.1429     -61.7645     130.7742
     416     -67.6872     -52.7301     116.4898
     417     -52.1340     -60.7025     112.3641
     418     -56.2039     -67.6131     147.1492
     419     -53.0386     -60.9894     106.2820
     420     -59.0544     -57.9562     143.0274
     421     -73.3486     -33.6708     121.3214
     422     -71.0553     -61.6868     107.7563
     423     -60.2015     -51.9641     127.4292
     424     -49.6459     -63.4675     135.2135
     425     -71.6619     -32.1081     129.8218
     426     -68.5549     -44.5235     117.5946
     427     -60.9350     -59.4650     122.4739
     428     -57.2447     -64.7691     156.7907
     429     -62.9412     -69.7215     130.0916
     430     -58.8789     -64.3662     130.7179
     431     -75.0098     -48.6746     137.1205
     432     -74.7972     -58.4539     131.2100
     433     -69.9725     -47.9667     156.0435
     434     -65.7234     -52.4553     146.4402
     435     -59.9134     -47.4366     155.1438
     436     -51.3043     -39.4008     133.4284
     437     -62.9324     -51.2026     123.1892
     438     -71.8242     -55.9415     177.9528
     439     -48.0679     -72.0282     149.1631
     440     -60.6682     -52.3419     128.9494
     441     -66.2717     -47.4485      95.4203
     442     -61.7640     -37.0842      98.0663
     443     -66.5690     -51.4367      93.1957
     444     -57.9530     -71.4895     133.9743
     445     -64.0070     -70.1043     141.9364
     446     -60.9583     -72.2450     143.9041
     447     -72.6405     -49.8636      90.5408
     448     -64.3746     -56.6511     123.0454
     449     -72.6569     -68.5959      96.0171
     450     -69.4490     -71.4198      91.7357
     451     -88.5644     -66.1101     161.4364
     452     -79.8926     -61.4569     136.3827
     453     -75.3985     -68.5997     131.0317
     454     -86.0794     -53.9668     110.9857
     455     -66.2337     -60.6571     165.3563
     456     -88.7415     -80.8900    -150.6095
     457    -118.0613     -28.7084     116.5689
     458    -169.2257      40.1159      47.8709
     459    -168.2273      44.2160      68.8967
     460     177.5996      40.7523      71.3792
     461    -178.2262      65.9521      78.8431
     462    -177.5574      51.9051      81.7811
     463    -170.1889      49.5641      86.8820
     464    -165.8525      43.3232      64.1791
     465    -172.7201      49.8052      59.0159
     466    -177.6676      54.4187      83.7255
     467    -160.4142      55.7344      32.6774
     468    -176.1032      44.6551      58.9501
     469    -178.0487      56.0950      45.9563
     470     172.6273      55.0691      62.5786
     471     178.3009      59.5444      71.9553
     472    -176.6551      81.0363      65.1375
     473    -173.1261      60.3709      58.7851
     474     179.6156      43.6833      76.3002
     475    -168.1188      36.8132      89.0993
     476    -178.3141      56.3072      76.1981
     477    -173.1714      53.2163     112.1751
     478    -175.8044      58.9449      74.8330
     479    -178.9269      54.7687      86.1825
     480    -172.1077      51.1347      68.0475
     481    -156.6227      36.5239      80.7805
     482    -156.1400      72.6762      -5.3673
     483    -161.7172      56.0266      31.0411
     484    -173.2922      41.7273      82.0760
     485    -176.7048      53.4091      69.6692
     486     173.0174      51.5437      60.3285
     487    -173.6600      55.1303      69.1080
     488    -173.3547      48.2369      71.4122
     489    -178.7459      45.4287      76.7793
     490    -174.0197      51.3253      75.9879
     491    -168.8287      46.3262      97.3675
     492    -177.9382      44.8372      77.5968
     493    -165.4106      47.4256      79.7251
     494    -172.1178      51.2807      85.4428
     495    -169.0059      47.8717     101.2437
     496    -161.0539      34.6045      73.5753
     497    -174.6880      49.2180      67.1936
     498    -171.2593      49.2516      70.6330
     499     175.0375      63.7587      86.2718
     500    -157.6020      31.0577      76.1307
     501    -162.0459      28.7122      56.4662
     502    -163.3680      37.0389      96.8864
     503    -173.5936      64.5033      80.0359
     504     175.8554      61.3999      57.9314
     505    -166.5940      26.9393      80.3271
     506    -162.2251      45.6970      50.2609
     507     172.6546      51.4329      61.8935
     508    -153.7423      28.8925     115.9841
     509    -163.8856      44.0014      88.4465
     510    -149.3303      29.9518      82.5692
     511    -163.2938      60.7209     117.9607
     512    -172.5383      59.2106      97.6084
     513    -171.6875      54.5136      85.1775
     514    -170.2197      32.2308      67.3320
     515    -176.5189      54.0341     105.8006
     516    -175.2370      60.1113      84.7720
     517    -175.5867      49.1108      88.5516
     518    -173.7064      39.5863      86.6069
     519    -171.5902      63.1517      84.5162
     520    -177.3920      49.4259      50.9803
     521    -169.4535      45.8665     101.2772
     522    -175.7900      59.0322      88.9279
     523    -179.0501      65.0037      78.5870
     524    -179.4455      53.6257      69.5815
     525     166.3156      65.2364      58.6163
     526     179.0165      49.1728     100.3760
     527     177.1946      74.0205      87.2584
     528    -159.2477      30.7124     112.7505
     529    -171.7544      46.6317      96.3352
     530    -163.7862      50.1025     101.9516
     531    -178.7413      48.1339      75.1762
     532     177.2063      68.5694      82.5602
     533    -173.4736      61.3787      69.2978
     534    -165.5794      44.0865      79.9094
     535    -160.1729      36.2198      78.7738
     536    -168.5404      47.0932      51.1703
     537     -69.2890     -66.2468     111.6107
     538     -67.1575     -69.9258     107.7646
     539     -79.2155     -59.8453      89.0644
     540     -78.8002     -59.3805     112.5046
     541     -64.7578     -52.3776     106.6652
     542     -80.6749     -60.2482     131.0781
     543     -67.8896     -60.6947     111.8845
     544     -64.9167     -53.9858     123.6569
     545     -44.2784     -58.5956     136.1320
     546     -62.8701     -50.0686     128.2224
     547     -61.5483     -86.7551      78.2703
     548     -60.1049     -49.3865     127.5951
     549     -76.4887     -60.4815     100.0665
     550     -62.6848     -44.5242     146.1638
     551     -46.7145     -65.2490     157.6836
     552     -70.6047     -51.3736     113.2023
     553     -42.7416     -61.5096     124.0230
     554     -67.8923     -45.4348     121.7139
     555     -64.0918     -59.2293     144.2912
     556     -56.2600     -56.4909     130.3441
     557     -64.9225     -56.9677     127.1778
     558     -61.4737     -59.5340     169.7522
     559     -64.9649     -54.3027     140.9472
     560     -62.4611     -49.3335     120.7887
     561     -63.0184     -59.6753     134.8857
     562     -68.8779     -63.5525     149.6666
     563     -62.0600     -54.7425     132.8467
     564     -64.2161     -66.4348     165.7209
     565     -73.4844     -80.4734     113.0432
     566     -68.7963     -78.3981      94.8195
     567     -67.4690     -48.2397     112.2264
     568     -78.1432     -73.1063     131.9659
     569     -73.9594     -55.5005     154.2204
     570     -71.1235     -59.7609     161.9268
     571     -75.1227     -65.4353     134.3051
     572     -67.8091     -61.5378     124.4982
     573     -61.1320     -56.6757     141.0912
     574     -66.0830     -56.2403     141.4466
     575     -68.3173     -49.0117     127.2990
     576     -80.7035     -37.2577     133.5083
     577     -47.8587     -57.4334     135.2782
     578     -72.8715     -38.8341     109.7802
     579     -63.0402     -58.7922     142.0247
     580     -63.1668     -58.5941     147.8624
     581     -66.1127     -57.2265     119.4668
     582     -54.9484     -68.2967     113.6261
     583     -64.1516     -53.8090     124.9808
     584     -57.6556     -52.7148     140.8883
     585     -53.6885     -49.0888     143.8363
     586     -62.0486     -52.8405     120.5695
     587     -60.7847     -54.4402     108.4963
     588     -74.9384     -53.1594     118.0938
     589     -61.9025     -54.6825     108.9032
     590     -59.2717     -53.3374     132.4153
     591     -62.5592     -58.3746     153.3705
     592     -56.0795     -59.7622     100.4908
     593     -62.4576     -58.2072     133.3060
     594     -49.4291     -63.8122     149.5902
     595     -58.1387     -55.5395     131.9496
     596     -64.3310     -58.2439     132.9920
     597     -57.3052     -60.6372     173.8655
     598     -56.8104     -66.0991     122.2068
     599     -48.7866     -49.9545     129.3950
     600     -61.6218     -55.6842     125.3796
     601     -62.3215     -60.2860     111.5484
     602     -68.2760     -51.9078     125.9116
     603     -60.2126     -49.7174     129.8393
     604     -57.9744     -43.7934     135.6279
     605     -74.1696     -42.6555     115.4312
     606     -65.2311     -47.8582     133.5611
     607     -61.2234     -69.9538     102.1223
     608     -74.2084     -68.6859     109.9978
     609     -81.7002     -56.1092     113.8150
     610     -63.1472     -57.5460     -16.1155
     611     -65.8760     -68.5095       7.5770
     612     -77.2316     -54.6475     -32.3434
     613     -64.1852     -83.7753      44.3036
     614     -65.0464     -85.6920      75.3013
     615     -88.1633     -72.2960      27.6797
     616     -68.6923     -55.8053     147.0621
     617     -72.9472     -49.7573     116.4494
     618     -73.0839     -68.4176     140.2192
     619     -64.3413     -59.3676     158.2620
     620     -69.9268     -62.6953     115.8314
     621     -44.5007     -55.6670      92.3434
     622     -35.7822     -54.9254     159.3804
     623     -47.2387     -68.9568     162.4146
     624     -57.8639     -47.5245     141.2352
     625     -70.4420     -56.4873     126.5015
     626     -56.8430     -49.9252     156.0298
     627     -54.4925     -57.9879     178.9453
     628     -67.0944     -56.8228     168.0688
     629     -67.8987     -66.7733     136.3194
     630    -118.9591     -45.7677     142.8930
     631    -103.2667     -73.6923     167.1576
     632     -71.8272     -61.0660     100.0521
     633     -69.1624     -62.6901     135.6109
     634     -67.6233     -70.3140     158.3174
     635     -68.7546     -64.5594     157.1828
     636     -65.7590     -77.9478     176.3193
     637     -43.9349     -66.6229     141.3011
     638     -58.9883     -71.4918    -153.2096
     639     -67.1528     -65.6568     167.6340
     640     -38.9392     -66.0716     132.3503
     641     -62.1537     -39.1907     146.5103
     642     -48.9083     -55.5815     138.3562
     643     -47.1934     -54.8240     135.9765
     644     -52.7567     -51.5583     159.0531
     645     -45.2835     -59.9066     138.6775
     646     -57.3594     -35.4138     116.6439
     647     -64.1731     -47.5925     127.4881
     648     -54.0438     -54.6450     168.1700
     649     -55.6987     -53.1690     148.3856
     650     -43.5784     -55.6696     149.3857
     651     -54.4917     -67.9667     140.3471
     652     -56.4671     -50.7432     135.3470
     653     -54.0610     -61.8189     117.7173
     654     -48.2624     -65.4297     139.6688
     655     -51.7568     -67.2361     169.4035
     656     -48.3492     -70.1000      96.2265
     657     -62.2230     -45.8540     152.0111
     658     -46.3729     -50.8986     145.2445
     659     -48.6631     -42.1966     136.3400
     660     -52.6154     -52.7421     138.1105
     661     -49.9575     -77.0954    -151.1837
     662     -60.7001     -47.4651     131.2811
     663     -47.9934     -55.5779     140.3768
     664     -56.4881     -45.6166     123.6820
     665     -49.0571     -61.2669     162.5192
     666     -53.1742     -59.5703     104.1662
     667     -76.2177     -46.9119     120.7399
     668     -51.6976     -48.5478     160.2110
     669     -64.1510     -70.2975     166.8315
     670     -61.0399     -52.3993     142.7911
     671     -45.6552     -52.7759     125.5318
     672     -57.3990     -65.8994     120.4246
     673     -44.5846     -61.2763     129.4508
     674     -53.9319     -67.8585     145.8776
     675     -59.9748     -57.0256     125.2382
     676     -55.6528     -54.0706     148.5533
     677     -35.2876     -63.6331     155.3837
     678     -47.4804     -33.4164     141.1508
     679     -57.1377     -69.3426     167.9239
     680     -41.4347     -61.2141     153.8707
     681     -54.4963     -47.4464     143.8709
     682     -65.2302     -27.1329     135.8216
     683     -49.4073     -73.1610     163.4957
     684     -41.2937     -55.0020     148.7948
     685     -64.0217     -41.8252     137.4455
     686     -48.7929     -74.2778     173.4777
     687     -40.7529     -52.9265    -168.6208
     688     -47.7119     -46.1501     121.3285
     689     -51.7423     -64.8715     157.6136
     690     -43.8131     -51.7715     140.5631
     691     -50.9375     -41.6273     131.3868
     692     -64.3021     -72.6685     134.3220
     693     -61.5967     -71.4830     178.5894
     694     -58.5425     -82.9259     152.5310
     695     -73.1348     -48.5066     150.5470
     696     -49.7769     -67.6557     145.6545
     697     -44.8967     -59.2383     141.4492
     698     -52.3825     -52.0533     147.5407
     699     -42.8533     -69.8455     156.0983
     700     -52.3991     -67.0635     122.6016
     701     -66.8705     -72.4285     141.0035
     702     -47.7280     -51.6365     148.7484
     703     -67.4354     -45.6665     140.7791
     704     -61.8920     -75.0108    -179.9306
     705     -91.1504     -57.0723     125.8834
     706     -68.6392     -68.6855     141.7594
     707     -71.3958     -76.5294     117.5153
     708     -61.4131     -69.1964     101.0330
     709     -63.5796     -77.6776     163.3108
     710     -80.2454     -44.1426     122.3001
     711     -56.7675     -51.5492     110.5666
     712     -48.9344     -65.3941    -174.0938
     713     -60.6103     -60.8955     131.6391
